comment,stance,reason,explanation
いいねー 段々中国に恥をかかせろ、中国を応援するような国なんてレッドカラーの糞みたいな国しかねえからw,support,political_ideology,中国批判と日本擁護の右傾主義的表現
"大人のADHDは全員仮病。診断を取り上げるべき

>>1

ADHDだけ発達障害で多すぎる！大人のADHD

https://business.nik.../19/00369/100600002/

大人の発達障害は、「注意欠如・多動症（ADHD＊1）」と「自閉スペクトラム症（ASD＊2）」が主要な疾患であるというお話を前回しました。
このうち、数としては圧倒的にADHDのほうが多いんです。いろいろな統計があるのですが、大人に占めるADHDの割合は低く見積もって2〜3％、多いと4〜5％という統計もあります。
5％だとすると、かなりの数ですよね。日本で500万人以上はいることになります。

ASDは人口の1％に満たないといわれています。子どもも大人もその割合は変わりません。
ASDの中で知的障害を伴わないケース、つまり高機能と呼ばれるケースはさまざまな研究がありますが、人口の0.1％から0.7％と報告されています。

.

参考 広島市100万人 北九州市90万人 香港500万人。

発達障害の中で、ADHDだけで500万人(人口の5%)、広島市の五倍の数。

発達障害って遺伝性の先天性疾患のはずなのに、
数のバランスが取れずADHDだけダントツ多い。
こんなのいくらなんでもおかしい。",neutral,other_reason,高市氏関連の立場・評価なし
中国は少し落ち着いて世界情勢見ろよ。ちょっと気の毒な位になって来たぞ,oppose,diplomacy_ability,中国の外交が拙いと批判
中国って本当にバカしか居ないんだな... 台湾有事の件から中国の奇行やバカな発言ばかり ここまで北朝鮮以下の幼稚国家だったとは,oppose,diplomacy_ability,中国の外交行動を批判
">>12
犬ならちんちんしてみろよｗ",neutral,other_reason,侮辱的・意味不明な発言であり判断不可能
中国はなんでこんなハッスルしてるん？,neutral,other_reason,質問で批判・支持表明せず
第二次世界大戦の当時、支那共産党なんて単なるゲリラだっただろ 正規な政府は台湾政府しかない 軍事行動をとれるとしても、それは台湾政府だ,oppose,political_ideology,支那共産党否定・台湾政府支持で右傾思想表明
死文化だろうがなんだろうが結局最後はそんなもんシカトで始めるわな 中国がやろうと思えばなんだってできるわ 度胸あるならな,neutral,none,高市氏に言及せず、中立的な述べ
"朝鮮戦争で韓国を支援してたのは名目上は国連軍、北朝鮮を支援してたのは中国義勇軍
国連の敵は中国だったわけだが、義勇兵が勝手にやったとウソついてる",neutral,other_reason,事実叙述と批評を含み、立場明示なし
削除されてないからふっかーつとかできるんか？,neutral,other_reason,文脈が曖昧で立場不明
※ただし、中国共産党は日本軍と戦ってません。日本軍と戦ったのは国民党,neutral,neutral,事実陳述で立場表明なし
"かかってこいやオラ
俺は逃げるけど",neutral,other_reason,個人の態度表明で立場不明
>>27 後の諸外国の反応をなにも予想できない低い知能も必要,oppose,leadership,相手の知能を否定し、指導力に疑問を呈
知能は低いだろう,oppose,leadership,相手の知能を直接否定
"めちゃ軍国主義じゃん
こういうのを軍国主義と言うんだよ、パヨのみなさん",oppose,political_ideology,軍国主義と批判している
"第二次世界大戦後の世界秩序の中核を成すのは、国連憲章です。第53条と第107条は、第77条と合わせて「敵国条項」と呼ばれることがよくあります。これらは、第二次世界大戦におけるファシスト枢軸国（日本を含む）を標的とした侵略戦争の再発を防ぐための特別な規定です。

第53条は、第二次世界大戦の敵国が侵略政策を再開した場合、地域機構または反ファシスト同盟国は国連安全保障理事会の事前承認なしに、直接的な平和的措置または強制措置を講じることができると規定しています。この条項は戦勝国に「先制行動」の権限を与えており、軍国主義の復活を防ぐための重要な法的手段となっています。

高市氏が示唆したように、日本が「集団的自衛権」の名の下に台湾問題に武力介入しようとした場合、それは侵略行為に相当し、憲法55条と107条が発動されることになる。そうなれば、中国は自衛のために武力を行使できるようになるだけでなく、中国やその他の反ファシスト同盟国は日本に対して「あらゆる戦争行為」を行う権利を得ることになる。

とまぁ　イきり倒しているｗｗｗｗ",oppose,political_ideology,政治的主張に反対し、理屈で反論
"こんな戦狼外交したところで
世界は中国を野蛮だと感じて悪影響だと思うんだけど
外国によく見られることより
国内向けに強く見られる方が重要なのかなぁ",neutral,other_reason,高市氏への言及がないため
どういう経緯で常任理事国が中華民国から人民共和国にかわったんかな,neutral,other_reason,立場表明なし、質問内容に限定
"中国は自分の都合を力づくで強制するからなあ
ヤバイ国だということが全世界の人に共有できれば収穫はあったと思うぞ",neutral,none,中国批判だが、高市氏と無関係
キンペーが粛清しすぎて有能がいなくなったか,oppose,leadership,キンペーの指導力批判による'S'判定
国連を脱退するかどうかちゃんせえよ,oppose,political_ideology,国連脱退を求める主張で政治的信条に該当
"死文化はさすがに苦しいな
国際世論を味方につけないと有事が起きた時に非難されるぞ
早よなんとかせい",oppose,security_ability,安全保障の落とし穴を指摘
馬鹿だなここまで言われたら日本としても引くに引けないぞ 引いたら日本に軍事行動取れますよって認めることになるんだから,support,security_ability,中国の発言の重大性を認識し、日本が軍事的措置に対抗すべきだと主張
"中国が死文化賛成したのは30年前。
国連決議に法的拘束力は無いし、
高市の発言から死文化賛成撤回と言い出すことは十分あるだろうね。
中国が賛同撤回しても死文化の方向は変わらんだろうが
国際社会にはかなりデカい出来事になるな。",neutral,neutral,高市氏への支持・批判は表明されていない
中国共産党は一回だけ日本に勝った戦闘があって、そればかり誇張してるとテレビで言ってた,neutral,neutral,軍事的勝利の言及で立場表明なし
それって、アメリカも同じじゃね？イラク戦争とか なんで中国だけ言うの？,neutral,other_reason,中国に限らず他国を指向しているため
">>1
チョン壷高市：「やったるわ」
中国：「やったるわ」

という事で、12月に入れば予定通り中国は台湾に侵攻したらええやん

チョン壷高市早苗は自分が発言した通り、軍事介入して日中戦争を始めたらええやん

有事になれば空港も港も閉鎖されるが、すぐ閉鎖されないので俺は国外へ逃げて、日中戦争をライブ観戦",oppose,security_ability,軍事介入発言を批判
我が代表堂々退場す！きてんね,oppose,leadership,代表の資質や態度に不満を示している
日本に勝ったのは中華民国だろ,neutral,neutral,中国と中華民国を混同しており、立場が曖昧。
支那畜がイキがってんじゃねえよ,oppose,political_ideology,中国蔑称と否定的表現による擁護
"発言してないって
いい加減重要なとこシカトするのやめろ",oppose,other_reason,対象人物の沈黙を批判
"てか、中国が敵国条項言い出したら、アメリカとかフランスとか、速攻中国非難するかと思ったけどダンマリなのなのな。
日本のことなんかどうでもいいのかな(´・ω・｀)",neutral,other_reason,日本への関心不足を皮肉る内容で立場が不明
タワーマンション名義貸し中華民泊脱税チームもよろしくアル,neutral,neutral,中国関連話題に他人を批判
宣戦布告？,neutral,other_reason,単なる疑問表現で立場不明
中国大使館のツイ担は煽り厨というか釣りキチだから あまりムキに反応しない方がいいぞ,neutral,other_reason,高市氏への関連がなく、単なる発言否定
今回、日本が敵国条項対象国と初めて知りました。日本って相当悪いことしたんだろうね,neutral,other_reason,歴史認識に関する個人的感想を表明
">>46
カンボジアに行くんですか？",neutral,none,カンボジア訪問に関する質問で立場なし
"中国が掲げる３戦（「世論戦」「心理戦」「法律戦」）に対抗するためには
どんなに細かいことでも誤りはこうやって逐一正していくしかない。",neutral,other_reason,高市氏批判・支持のijn総然ではない
負け犬ほど吠える,oppose,criticism_validity,中国批判を正当化する表現
誰も味方してくれないシナw,oppose,criticism_validity,高市氏批判の意図を含む笑い表現
いや賛成してないから条文残ってるんだよアホｗｗ,oppose,other_reason,中立的でない皮肉表現で否定
というか、今のところアメリカとは誰も中国非難してないよね？,neutral,neutral,主張が曖昧で立場不明
外務省って「高市ふざけんな余計なことを」ってスタンスなのかと思ってたら、結構「売られたケンカは買うけど？」って姿勢なのね,oppose,diplomacy_ability,高市氏の外交姿勢への批判を示唆
だったらなんだよwやってみろチャンキチがw怖い怖いってピーピー泣き喚きやがって,neutral,other_reason,発言内容がユーモアを含み、立場が不明
パヨっと何でこんな凶暴な国を崇めてんだろうな,oppose,political_ideology,中国を『凶暴な国』と否定し、反対立場を示唆
>>48 中国代表権を中華人民共和国に移行され 中華民国は追放されました,neutral,neutral,中国代表権に関する事実記述のみ
">>51
そりゃあどうでもいいだろwww気にかけてくれると思ってたのか？",neutral,other_reason,自己主張や見解なし
連合国の常任理事国は台湾であって支那じゃない,neutral,other_reason,立場表明ではなく主張の内容を述べている
中国が死文化賛同したのは30年前。今は国際情勢もかわり、日本の総理が台湾有事に言及。中国が賛同撤回するのも十分あるだろ,neutral,neutral,高市氏の擁護・批判がなし
"中国、こんな攻撃的になっちゃって…やっぱ経済的にもヤベェの？
チャイナリスクは散々言われてたけど、今度こそきちまうの？",neutral,other_reason,経済リスクへの懸念が主
"そもそも侵略しねーし
侵略してるのは中国だろ",oppose,other_reason,中国を侵略者と非難しており、高市に対する批判に該当
"中国って国の程度の低さがどんどん露呈してきて、今回の件を利用して高市さん叩きしてたチョンとチョンと一体化している売国左翼が無様に焦ってて草
圧倒的多数派の愛国勢力はチョンとチョンと一体化している売国左翼を壮絶な拷問にかけながら皆殺しにしていくつもりで動いてるのに、
負け犬少数派のチョンとチョンと一体化している売国左翼は無様に脱糞しながら「ネトウヨがー」とかそんな事しか言えないんだから笑っちゃうよねw
政治は数＝力
負け犬少数派の上に反日外国勢力の手先のチョンとチョンと一体化している売国左翼が粋がるな！
ネットが発達する前はオールドメディアが情報を独占していたから、チョンとチョンと一体化している売国左翼が好き勝手にできていたんだよ
スパイ防止法と国家情報局は日本の敵のチョンとチョンと一体化している売国左翼を叩き潰すための法案だからね
たっぷりとクソぶちまけて壮絶な拷問にかけられて死んでいきなよ負け犬の在日チョンはw

【チョウ・クンス氏】TBS報道特集の編集長。記者・ディレクター／ネット「TBSに雇用されている外国人及び帰化人の国籍別人数の公開を求めます。」
https://japannewsnavi.com/181064-2/
↑
日本の報道のチョン汚染がひどすぎる！
在日チョンは日本人じゃないんだから、在日チョンの政治的な活動を許しちゃ駄目だろ
もうそれ、日本の報道は外国勢力の日本へのテロ行為と一体化しちゃってるって事じゃん
こいつらは韓国名だからまだ特定しやすいけど通名で侵食されちゃったら、もう特定不可能なんだからチョンが世論誘導し放題
そういう通名で侵食してるチョンのほうが遥かに多い",support,political_ideology,高市氏擁護の観点から、愛国勢力の叙述と対比
"条文が残っているから有効だというなら、常任理事国は台湾だし、
もうなくなったソビエトでもある

支那とロシアは常任理事国ではない

条文が台湾とソビエトで残っているのだから",neutral,neutral,台湾やソビエトといった歴史的事実への言及で、高市氏への賛否表明なし
外務省ってマジで無能すぎ いちいち反応してんじゃねーよ アホだろ,oppose,leadership,外交機関の能力を直接批判
集団的自衛権って、アメリカと中国が台湾で戦争してたら要は日本も参戦するってことだろ。それって中国から見れば日本の侵略行為じゃね？,oppose,security_ability,日本が安全保障政策で invaders とみなされるリスクを論じている
"【外交】中国王毅外相「日本軍国主義の復活を決して許さない」★２ [１ゲットロボ★]
https://asahi.5ch.ne...newsplus/1763892368/

軍国主義とかほざいてる時点で的外れだし、
他国が踏み込んじゃいけない領域にまで言及してんじゃん
内政干渉ってレベル越えてる
指南してるのは売国政党の立憲？


高市総理「戦略的互恵関係推進の考え変わらず」台湾有事巡る国会答弁は撤回せず [♪♪♪★]
https://asahi.5ch.ne...newsplus/1763707407/


日本国民全体が高市さんの国会答弁を支持して中国の暴挙に怒っているのだから、
高市さんが答弁を撤回しないのは当たり前
よく調べもしないで仕掛けてきてる中国が馬鹿

中国は日本の立憲といった売国勢力と組んで仕掛けてきてるんだろうけど、立憲なんて今現在、支持率3.6%しかないカス政党なんですけどw

中国は立憲のような売国勢力が日本世論を二分する勢力とでも勘違いしているんじゃないか？
日本国民自体の超保守性を理解して無さすぎ
中国の肩持って高市さん叩いてる馬鹿なんて、ごく少数しかいないチョンとチョンと一体化している売国左翼だけ

発言撤回を焦点にするのならば中国は無様に惨敗する

チョンとチョンと一体化している売国左翼がいくら必死こいて高市叩き工作しても、
保守的な日本人のメンタリティに中国の肩もって高市さんを叩くっていう選択肢はないから
tチョンとチョンと一体化している売国左翼が下手な工作すればするだけ墓穴",support,political_ideology,高市支持・保守的国民性を称賛
"↑
けっきょく、中国、四面楚歌じゃん
頭悪い屁理屈で高市さん叩いてたチョンとチョンと一体化している売国左翼に呆れる
そもそも、まともな日本人なら高市さんを攻撃して中国の肩持つなんてしない
今回　高市さん叩いた売国奴ども絶対に忘れないしスパイ防止法で逮捕していかないといけない連中
特に橋下ってチョンの手先の売国奴が酷すぎ
橋下って中居にレイプされた被害者女性も中傷してたし、発言が異常すぎるだろ
中居のバックがチョン系の事務所(Kダッシュ 田辺エージェンシー)だから橋下はあんな事しでかしたんだよ
チョン勢力は橋下って売国奴を政治から芸能まで便利に使いすぎだろ",support,political_ideology,高市氏擁護と中国勢力への敵対意識表明
これはちと反論として弱くない？,oppose,diplomacy_ability,外交的対応の強さを批判
"ひろゆき氏　高市首相の台湾有事発言 「日本が得たものあまりない。経済的なマイナスは明確に存在」★2 [冬月記者★]
https://hayabusa9.5c...newsplus/1763741323/

↑

そもそも敵国の中国が経済制裁しかけてるのに、
「日本が得たものあまりない。経済的なマイナスは明確に存在」とか頓珍漢な事ほざいてる時点でひろゆきアホすぎだろ
そもそも売国立憲の岡田と中国は最初から組んでいて仕掛けられた事なのに
高市さん叩いて中国の肩もつような言動してる時点で、圧倒的多数派の日本人のメンタリティと敵対してるし日本の敵でしかない
ひろゆきとか橋下とか反日勢力から金もらって反日言動してる連中のアホ売国言動でいちいち記事作るな！

チョンとチョンと一体化している売国左翼は最近スポーツ新聞で大量の反日記事を作ってイメージ操作してる

スパイ防止法と国家情報局が一番叩き潰さないといけないのは、
こういう売国左翼マスコミに巣食うチョンとチョンと一体化している売国左翼

そもそもチョンが支配しているメディアは日本国民と利害が対立している存在だと、
国民はとっくに気づいているのにチョンが支配してる売国メディアは日本国民を舐めすぎ

そもそもチョン勢力の使いっ走りをする人間って限られてるから、
同じ人間が何度も何度もふざけた言動する
ふざけた言動するメンバーっていつも同じ

ひろゆきだの橋下だの卑しい負け犬売国奴がこういう頭悪い売国言動で幾ら貰ってるのか知らんが、
スパイ防止法と国家情報局ができる今後は通用しない",oppose,criticism_validity,高市氏批判の立場を鮮明に強調
">>70
チベットなんて悲惨な事になってるのに
左翼の皆さんはダンマリだもんな",neutral,neutral,政治人物批判を含まない
"【Bloomberg】やり過ぎた中国、高市首相の政策遂行手助け…「敵意は圧倒的に一方的、高市氏が穏健で現実的に見える」 [おっさん友の会★]
https://asahi.5ch.ne...newsplus/1763536911/
↑
この記事は正しい
確かに内政的に見ると今回の中国の暴挙は高市さんに追い風
またチョンが支配してる売国左翼マスコミが捏造世論調査だして高市さんの足引っ張ろうとしてくるだろうけど、日本国民は高市さん支持だよ
当たり前だよね
今回の件で中国の肩もって高市さん叩くようなメンタリティの日本人なんて殆どいない
そんな卑しい魂は日本人に宿らない

スパイ防止法を成立させたくないチョンとチョンと一体化している売国左翼には残念なお知らせだが


「国益にかなうと考える」立憲・岡田克也氏　中国共産党幹部との会談をN党浜田氏が“スパイ”呼ばわり…本人が語った“意義”
https://jisin.jp/domestic/2538410/?rf=2
>>岡田氏を団長とする立憲民主党の訪中団が、昨年8月に北京を訪問し、
>>中国共産党の石泰峰中央政治局委員・中央統一戦線工作部長（肩書は当時）らと会談していた
↑

なんで、岡田を団長とする立憲民主党の訪中団は中国のスパイ組織のトップと会談する必要あったの？
変じゃん

・立憲・野田代表が主張　台湾有事答弁で「質問者批判は筋違い」「答弁がおかしい」「高市総理迎合のネット世論は危険」
・立憲・安住氏、ネットに不信感「オールドメディアの方がちゃんとしてる」「テレビはバランスとって、賛否をちゃんと分けて中立」
↑
国民はネットでしか意見言えないんだから、ネット世論＝民意
チョンとチョンと一体化している売国左翼が支配してるオールドメディアしか信用しないと言う立憲はその時点で日本国民の敵",support,behavior_evaluation,高市氏の政策や姿勢を正当化し、敵意が一方的なとした上で支えている
"BYDを値引き販売するイオンの勝算…「補助金冷遇」「中国産EV」の不利を大逆転する“たった1つ”の方法とは？
↑
立憲岡田は最初から中国と組んでたんだよ。
岡田の実家のイオンからして中国とズブズブの反日企業だし。
まともな日本企業が中国から電気自動車を輸入して売ろうとすると思うか？！
イオンが中国の電気自動車売るって違和感がすごい
イオンってどんだけ中国と結び付きが強い売国企業なんだよ
日本の売国左翼野党は完全に日本の敵だと認識した方がいいよ。

中国24番目の「イオンモール開店」高市「存立危機事態」発言の「実行犯」立憲民主党・岡田克也の「大ブーメラン芸」[11/19] [昆虫図鑑★]
https://lavender.5ch...ews4plus/1763546417/

立憲民主党の小西ひろゆき議員、中国大使館から仲間認定されるw [662593167]
https://hayabusa9.5c...cgi/news/1763536179/

立憲のようなチョンとチョンと一体化している売国左翼は、反日外国勢力に悪いシグナルを与えてしまう
チョンとチョンと一体化している売国左翼なんてごく少数しかいないし、今後スパイ防止法で刑務所にぶちこまれていく負け犬でしかないのに、
中国は日本で世論を二分する勢力とでも勘違いしてるんじゃないか？",support,political_ideology,高市氏の安保見解を支持し、左翼を敵と呼び批判
そもそもあいつ戦勝国ですらないし,oppose,security_ability,日本の安保上の立ち位置を否定
">>73
向こうがな",neutral,other_reason,相手の主張を否定する表現で、高市氏への支持・批判を判断不能
"ここは東亜板かよ！
東亜でやれ、よ！！！",support,political_ideology,東亜という地理的・思想的枠組みに賛同
"売国奴の立憲岡田が無理やり発言を引き出したんじゃん
売国政党の立憲と中国は最初から組んでいたんだよ。
民意が保守化している以上、売国左翼野党は外圧に期待するしかない状況だから、
売国左翼野党の売国行為には凄い気をつけていた矢先に今回の事件が起きた",support,political_ideology,高市氏の対応を支持し、敵対勢力を批判
戦勝国なりきりセット,oppose,political_ideology,右翼的認識の表現
"薛剣駐大阪総領事の暴言の一連の騒動っていかに日本にスパイ防止法が必要かよく分かるよね
日本国内にスパイや売国奴が大量にいるから、まずそいつらの力を削ぎ落とさないと、日本は外国と外交で渡り合っていけない
日本国内の敵を一掃しないと日本は外交で不利な立場に立たされる

信じられない事に今回の件で中国の肩持って高市さんを叩く勢力がいる
それって日本国内の売国勢力　反日勢力にとっても致命傷になりえるくらいヤバい橋だって、
日本国内の売国勢力　反日勢力は気づいてる？

スパイ防止法と国家情報局ができるんだぞ？
中国の肩もって高市さん叩きしてる石破って売国奴とか一線越えたよな

そもそも今回の件って変
薛剣駐大阪総領事が暴言吐いた時点では与野党ともに暴言中国領事を批判してたのに、
中国が信じられない事にこの暴言領事を擁護して高市さん批判開始してから、
妙に無理筋の高市さん叩きする馬鹿が増えた
初動で中国領사를批判してた時点で中国側が悪いって分かってるだろうに

中国が日本のマスコミや芸能界を支配してるチョンに泣きついたのかも

中国「私たちが怒っているのは高市政権であり、日本国民や法人はこれまで通り歓迎する」 [271912485]
https://hayabusa9.5c...cgi/news/1763549397/

↑
ばーか
日本国民全体が中国に怒っているのであって、
中国が相手しているのが高市政権だけと思ったら大間違いだよ
だから今回の件は中国にとって致命傷になる
ビジネスは信用で成り立っているのであって、ここまで信用を失った中国は今度落ちていくしかない
ただでさえ負け犬中国は不良債権処理ができなくて終わってるのに日本まで敵に回したら完全に中国は詰むからな

中国は↓みたいなごく少数しかいない売国奴の意見が日本の多数派とでも勘違いしてるんじゃないか？　　

立憲民主党の小西ひろゆき議員、中国大使館から仲間認定されるw [662593167]
https://hayabusa9.5c...cgi/news/1763536179/",support,political_ideology,高市氏擁護と売国勢力批判による思想表明
妄想力旺盛で何より,oppose,other_reason,高市氏の発言を批判している
"チョンが支配してる売国左翼マスコミと売国左翼野党って自分たちが無理筋で高市さん叩いてると自覚してんだろうね
真っ当な日本人から見れば、今回の件で高市さん叩いて中国の肩持つなんて絶対にありえないことだから
スパイ防止法でチョンとチョンと一体化している売国左翼を刑務所に入れていかないと、日本のほうが潰されるとよく分かる

日本の元凶は在日チョン
在日チョンがスパイ防止法を成立させまいと高市さんを叩いてる
日本の敵の在日チョンを壮絶な地獄に叩き落していくことが日本にとって最重要

日本と在日チョンの戦いが始まる直前に割って入ってきた中国に激怒してる
けっきょく中国とチョンって組んでる

そもそも北朝鮮が日本にミサイル撃ってきてるって事は「日本に核攻撃するぞ！」っていう脅しなわけだから、
日本で在日チョンという日本の敵が野放しにされてきた事が異常

チョンとチョンと一体化している売国左翼は外圧を利用してくるけど、
それって、チョンとチョンと一体化している売国左翼を死刑台に送り込む、とんでもなく危ない橋だとチョンとチョンと一体化している売国左翼はわかっているんだろうか？

スパイ防止法でチョンとチョンと一体化している売国左翼を壮絶な拷問にかけながら皆殺しにしていく事が一番一番一番重要
でないと日本は日本人の為の政治ができない

沖縄独立したら「スッキリ」　立憲民主の元衆院議員
https://www.sankei.c...MYRKBRN2IXJ3GFXZRA4/
↑
立憲ってチョンに支配されてる売国政党、酷すぎ",support,political_ideology,高市氏を擁護し、右傾的保守思想で批判対象を描写
風刺画もそうだけど、支那は時代錯誤が凄いな。これだから独裁国家とか情報統制は暴走するんやな,oppose,political_ideology,独裁国家と批判し、政治体制を否定
"死ぬのは自衛隊だしな
他人事",oppose,security_ability,自衛隊の危険を強調し、安保政策を批判
"害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）
害務省とシェイシェイ茂木死ね！（怒り）

門田隆将@KadotaRyusho　25.11.19
媚中派が蠢く中､
“懸案や意見の相違があるからこそ、意思の疎通が重要”
と大洋州局長を北京に派遣した茂木外相｡
だが「そんな必要があるのか」との非難の中、
ポケットに手を突っ込んで優位性を誇示する幼稚な劉勁松中国外交部アジア局長と､
威厳のかけらもない金井外務省アジア大洋州局長｡
省内では
「喧嘩に全く不向きな秀才型｡
　簡単に相手のサンドバッグバッグになるタイプ」
と諦め半分冷やかし半分だったとか｡
駐中国大使は退任後北京の法律事務所に雇われる程の“中国外交部の霞が関出張所”である事実も知れ渡るべきだ。",oppose,diplomacy_ability,茂木外相の対中外交姿勢を批判
まあそうなったら真っ先にお前を人質にとるけどな,neutral,other_reason,私的脅迫的発言で政治的立場の言及なし
"中国大使館vs日本外務省
やっぱ、ワイらの国の外務省、ポンコツだわいなぁ",oppose,diplomacy_ability,外務省の対応が弱いと批判
"本人より。
反日ペテンクソ土人と税金サルの集まり　売国ペテンハゲが税金と人海戦術で捏造サイトを作って勝手に祭り上げたりしてます
これは捏造サイトなので税金で行われてるフィッシングサイトでペテンです（犯人はもちろん売国ペテンハゲと税金ザル及び反日ペテンクソ土人）
特技は捏造　ホラ吹き　ネットで捏造や工作行為　ハセカラ騒動は反日ペテンクソ土人と売国ザル（税金もらってる関係者）が起こした存在しない捏造事件で　登場人物は税金もらってる関係者だらけです

本人は人間関係自体　もう８年ぐらい必要以上で人と関わっていません
整形がどうのこうの　整形していません　工作です　しようと思ったことすらないです

今　都内に歩いてる外人は基本的に全てそれだと思って正解です

追記
高市早苗　こいつも売国クソジジイと反日ペテンクソ土人の仲間の傀儡クソ漏らしうんこババアなので追放推奨です
（女性の味方みたいな顔してますが　真相は逆で女性の敵です）
次から次へと売国ハゲの傀儡人形みたいなのが表に出てこようとしますが　似たようなもので意味がないです
クソ漏らしハゲオムツのなすりつけ政治と極悪政治をいつまでも続けようとしてます

就任早々に　税金を使ってクソザルを動員してネットでペテン工作をずっとしてます
理由は主に売国目的です　日本を反日ペテンクソ土人に乗っ取らせるためです

こいつが暴れてる理由はバーコードハゲ（石破）と同じで反日ペテンクソ土人に日本を売り渡すためです
今すぐ日本から追放した方がいい最悪の売国奴です
日本女性の味方という仮面をかぶってますが　真相は売国オムツハゲと完全にグルで女性の敵です

高市早苗（クソ漏らしうんこババア）がした行為
就任早々に税金でサルを人員動員してネットでペテン工作及び売国行為
反日ペテンクソ土人とクソ漏らしオムツハゲの性犯罪に加担及び性犯罪に誘導
しかも反日ペテンクソ土人と完全にグルになって調子に乗って暴れてますね
今すぐ氏んだほうがいい

暴れてる犯人はこれが正体です
https://www.instagram.com/fvooo00/

注意）特に今　都内で歩いてるハゲた外人を見かけたら　基本的にそれが犯人と思って正解です",oppose,political_ideology,高市氏を売国・極悪と批判し、政治思想を攻撃
"高市が中国に対して内政干渉と武力行使を示唆するケンカ売ったんやし
それに対して中国がケンカ腰になるんは謂わば当然やのぉ",oppose,diplomacy_ability,高市氏の外交判断を批判
">>90
センスが悪いよなー
いつの時代だよって思う",oppose,diplomacy_ability,中国大使館の指摘に言及し、外交的配慮不足を批判
,,,
専守防衛するべきだな,neutral,none,専守防衛の主張であり、高市氏指向や言及ではない
