comment,stance,reason,explanation
"いいぞいいぞもっと言え
というか来させるな",oppose,leadership,中国への対応を批判している
>>10 貧乏人は来なくていいよ。ぶぶ漬け沢山食べさせられるぞ,neutral,other_reason,差別を正当化する表現だが、高市氏とは無関係
高度情報化社会にすぐにバレる願望とかどうかと思う,neutral,other_reason,出典などに関する言及がない
侮辱は溢れてるけどなw,neutral,other_reason,単なる感想で立場表明がない
"世界的に大嘘と分かる内容の発信は逆効果だぞ
日本にいる中国人、安全
中国にいる日本人、危険
これ常識",neutral,other_reason,内容が批判対象と無関係
日本に行くな 滞在中の中国人は安全策をとれ＝中国に帰国せよ 100万人は多すぎるわな(笑),neutral,other_reason,日本人視点の観察文で立場表明なし
こういうの実際のところ信じてるの？現地の人は　ちょっと笑っちゃうんだけど,neutral,neutral,立場表明なし、現地の反応への感想
"頼んでないし
来ないでください",neutral,other_reason,中国訪問禁止を求める内容で、高市氏の評価なし
">>24
日本でスマホゲ規制したらゲーム会社潰れるぞw",neutral,other_reason,記事内容と無関係な裏話や冗談.
">>1
現代のナチス中国共産党「発言を撤回しろ！」
立憲民主党「発言を撤回しろ！」
日本共産党「発言を撤回しろ！

第三次世界大戦を企てる現代のヒトラー習近平に三跪九叩頭の礼をしてしまう売国政党が有るんですけどwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww",oppose,political_ideology,中国共産党をナチス・ヒトラーに喩え、「売国政党」と批判
さっさと虎の子のレアアースを止めろや、ザコがw,neutral,other_reason,レアアース問題に言及し、高市氏を論及していない
鹿「高市はんはよ～やってくれてはる」,support,leadership,高市氏を高く評価し、指導力を称賛
国家レベルで高市侮辱してるくせによく言うわな,oppose,criticism_validity,高市氏への侮辱行為を問題視
NHKでも訪日中国人が日本人に襲われていると言っているけど、そんな事件起きたの？何で報道しないんだ？,neutral,neutral,事実確認の疑問を提示し、評価を呈していない
"まぁ、いざ戦争になったら
三峡ダム破壊して終了だよね。
終戦後
「戦争犯罪だ！」と言われても
「誤射で座標を間違えちゃいました☆(・ω<)テヘペロ」で終わり♡",neutral,neutral,国際法や戦争情勢を逸脱した比喩や風刺みた表現。立場否定。
大国なのにこの小者感よw,oppose,political_ideology,高市氏の政権姿勢に対する否定的評価
">>1
侮辱で負傷する奴が出てきたのか
さすがは中国4000年",oppose,diplomacy_ability,中国の対日外交の悪さを省察している
大使や領事が何かすら分からんような国だからな。,oppose,diplomacy_ability,外交の基本である大使や領事の存在に疑問を呈し、日本の外交能力を批判する内容。
そうだぞ、ちゃんと中国共産党の言うこと聞いて渡航自粛しないと駄目だ,support,political_ideology,中国共産党支持の意見表明
ネットでは共産党幹部がフルボッコに叩かれてるよ(´・ω・｀),neutral,other_reason,共産党と高市氏の関連を見いだせない
"噓つき中国大使館
中国人の面汚し",oppose,diplomacy_ability,中国人の対応批判で外交能力評価
"嘘つきは泥棒の始まり
って、ばっちゃが言ってた",oppose,other_reason,正面批判を含む非公式表現で否定的
">>1
プーチン「ウクライナでロシア系住民が迫害を受けている」からの〜〜〜〜",neutral,none,高市氏に関する内容なし
日本人が安心して旅行ができるw,neutral,,単なる皮肉表現で立場なし
">>25
日本人の海外観光に行く国のランキングで韓国がダブルスコア付けて1位なんだけど",neutral,none,韓国の観光ランキングについての事実述べ。
中国共産党の人民統制のための愚民政策や情報規制・検閲って今の情報化社会でもう無理だろ。キンペーはインテリ人民改革で野蛮な資本主義の豚どもに洗脳された紳士淑女を振る舞いを見せつけてやるって方向転換できなかった超保守で草,neutral,neutral,政治人物の擁護・批判が不明確
人道支援として支那畜全員の祖国帰国事業を始めよう,oppose,political_ideology,中国蔑称使用で右傾化批判
へずま（やらせ）の動画流せば信じるんちゃうか,neutral,neutral,高市氏に関する言及がないため
ネトウヨってどこでも侮辱と暴言しか吐いてないじゃん　やってるよ,oppose,criticism_validity,小西洋之議員批判対象としている
"これほど信頼の高い情報はないなあ
日本のオールドメディアって嘘つきだし
日本が危険な国と世界中に知れ渡ってしまったよ",neutral,other_reason,高市氏を支持・批判のいずれかの表明がない
日本は良識と節度が強すぎるのでこういう欺瞞と扇動だらけの認知戦できないんだよな,support,political_ideology,日本の戦略姿勢を肯定し、守りゆるかな対応を支持
渡航禁止にすりゃいいのに 何期待してんだよきんぺー,oppose,other_reason,高市氏へ民主党民主党的冷笑を露呈
>>1 デマと人権蹂躙、虐殺の王朝、それが中共政権(　ﾟдﾟ)､ﾍﾟッ,oppose,political_ideology,中国政権への否定的表現
修羅の国日本に来る理由が無くなったな,oppose,political_ideology,日本を負のイメージで描写し反対
効いてますけどもっとお願いしますｗｗｗ,neutral,other_reason, donating action とみられる変更なし
"おいおい…中国が日本に旅行してくれないとマジ日本立ち行かなくなるぞ
今からでも遅くないから首相なりが謝罪に行くべきやろ",oppose,diplomacy_ability,首相が謝罪すべきだと主張し、外交対応を批判
大朝鮮の被害者ポゼッションちょっと感激w,neutral,other_reason,日本と中国の安全保障関係に無関係
"てか毎年一万人　帰化させてるから
この20年で20万は中国人が増えたわけだ
嫌儲という板を中国人だけで回せるくらい入れてるって
自民党がサイレントインベージョンの片棒担いでるのよ",oppose,other_reason,中国入国規制要望を支持し、自民党を批判
"もう良いよ今日本に残ってる中国人は
中国から見たら日本に情報売ってるスパイ
日本から見たら中国に情報売ってるスパイとして扱ってしまえ",neutral,other_reason,高市氏と無関係なスパイ問題の主張
"自民党が何万人も帰化させてるから5ch．netが五毛だらけ
スレ建て人も五毛ばかりっていうね",oppose,political_ideology,中国側への支持を疑い、五毛散策を批判
まあおまえらは共犯者だよね 笑,oppose,criticism_validity,高市氏支持者を含む相手を批判している
">>34
別にいいだろ
規制されない方が異常だ",neutral,other_reason,立場表明なく、技術的状況に対する感情表現
"再警告だから多少は効果あるんだろうな
しかし日本人に嫌われてるなw
って日本だけではないが
とりあえず銀座の裏通りの街路樹で子供に野糞させるなw",neutral,neutral,高市氏の評価に関係なし
">>50
これをみてみよう！
https://www.mofa.go..../ranking/kaigai.html",neutral,other_reason,リンク先と高市氏批判関係なし
どこでだよwww,neutral,other_reason,場所に関する位置情報が不明確
"こんな事やってなでさっさと反日デモをやれや
中共主催のしょうもない官製デモをなw",oppose,diplomacy_ability,反日デモ支持力度の批判
"なんだろな
最近韓国を好きになってきてる
中国のせいだろうかw",neutral,other_reason,個人的な感情表明で立場不明
">>1
禁止しろよ
下等生物はいらない",oppose,other_reason,高市氏を支持する内容ではなく、差別的発言
"侮辱で負傷した！賠償アル！
アホか",oppose,other_reason,高市氏の主張を支持する内容
弟キムチランドにも嫌われるとは基地すぎるわ,oppose,political_ideology,「キムチランド」で日本を批判・人種差別的表現
春節には日本に来ないでくださいね。,neutral,other_reason,相手への直接的な呼びかけで、高市氏への批判・擁護ではない。
"中国は国のトップが情報を操作して、国民たちを守るどころか心理的に縛り付けるような嘘や警告を出す
中国政府のせいで不安に怯えながら生きている中国人が大勢いるんだよね
中国人は政治の道具にされるだけで、自分の意志で行動できない現状は本当にかわいそう
中国共産党なんて中国人の手によって壊滅させた方がいいと思う
がんばれ中国人",oppose,political_ideology,中国共産党への否定を表明
"韓国でも嫌われてるらしいな
道でうんこなんかするから",neutral,other_reason,人物批判では無く、文化的な悪口
"そうなんだー
へぇー
りょうかーいでーす",neutral,other_reason,個人的感想のみで立場なし
"中国ってガキだよな
直ぐバレる嘘付きまくったり
頭も相当悪いと分かる",oppose,other_reason,中国を貶める内容で高市氏批判とは無関。
中国人観光客のマナーの悪さは知れ渡ってますよｗ,neutral,other_reason,高市氏に関する内容なし
">>65
帰化取り消してほしいよね
今日北村議員が",neutral,other_reason,恒久的日本国籍取得の問題を論点にしているため、人物や政策に対する明確な支持・反対評価が含まれていない
さっさと断交しろや,oppose,diplomacy_ability,断交は外交手法の評価
"どうしよう
日本人たちが真実を言われて困ってる
日本人どうすんの
もう君らに勝ち目がないよ
世界が敵になっちゃったよ",oppose,political_ideology,高市氏の政治姿勢に対し批判的意図
">>50
ヨン様好きのババアだろそんなん
いつの話をしとるんだ",oppose,political_ideology,「ヨン様好き」という表現が該当政治家への批判を示唆
"負傷報告ｗｗｗ
プロパガンダ必死過ぎだろ",oppose,diplomacy_ability,中日関係への悪意的誇張を批判
チャイナさんが日本に来なくなると平和になるね。,neutral,neutral,高市氏について述べていない。
中国政府に逆らってお忍びで日本旅行に来る中国人は非人民じゃねえかｗ 中国留学生も帰国した方が中国にいる親などに人民からのヘイトを溜めないほうがいいと思うよ。まあ中国人は中国人のことをよく知っているだろうから余計なお世話だと思うが,oppose,political_ideology,中国側の行動を否定し、人民性について批判している
"おいおい
ネットに真実もないオールドメディアに真実もない
じゃあこれこそ真実だぞ",neutral,other_reason,事実参照のみで立場表明なし
声でかチャンもネット民の言葉の暴行で負傷するのかよ,neutral,other_reason,声でかチャンへの言及で、高市氏を評価
新宿歌舞伎町行けば同士でケンカしてそうだけど,neutral,neutral,単なる想像の述べで判断不可
">>55
だからもう中国人は来なければいいのにね
何で中国は渡航禁止にしないのか",oppose,diplomacy_ability,中国の外交対応を批判
"立憲支持者はこれ信じるの？
中国共産党の下僕なんだろw",oppose,political_ideology,中国共産党との関連を指摘
"ヨーチエンジの喧嘩みたいだな🙄
さすがキンペー",neutral,other_reason,皮肉表現だが差別的でない描写で立場判定不可
">>72
原爆茶化されてよく好きになれるな",oppose,political_ideology,戦争責任の否定を批判
ウヨ発狂は逆効果,oppose,political_ideology,右翼的行動の批判で、保守主義への否定が視認される
>>1 こんな状況でも日本に来てくれる人は親日派だろうから快く受け入れたいなぁと思う,neutral,none,高市氏への言及なし、立場表明がない
">>1　逆だろｗｗｗ
死ねよ中国共産党",neutral,none,立場表明が見られず、攻撃的表現だけ
この掲示板やこのスレが何よりの証左ね,neutral,other_reason,文脈上高市氏への明確な支持・批判なし
こんな適当な嘘を国レベルでつくのは恥ずかしいことだよ、せめて国内向けだけにしとけよ,neutral,other_reason,立場表明無しで一般批判
今のネット時代裏づけのＳＮＳぐらい作らんとウソはすぐばれるで,neutral,other_reason,日本への渡航警告の事実性について述べている
">>3
うわー大変だー、こりゃあ危ないから日本に行くのやめた方がいいぞー(棒)",neutral,neutral,危険を警鐘する内容で、立場表明なし
くまのプーさんに似てるとか髪型がヅラっぽいとか侮辱されるから注意な,neutral,other_reason,外見批判の警告で、高市氏擁護・批判の立場不在
"日本危ないから行かないでねー(涙目)
なんやこの腰抜け
ミサイル落とすとはなんだったのか",oppose,leadership,指導力に欠けると批判
やれって言ってるのか？,neutral,other_reason,文脈から高市氏の擁護・批判意図が不明
日本旅行したい中国人をあきらめさせるための嘘アル,oppose,criticism_validity,中国当局の警告が嘘であると批判
治安がいいことで有名な日本でそれは無理がある,neutral,other_reason,日本と中国の治安比較を述べており、高市氏へのズレた表現
">>100
まあ公式で外交官が首斬ってやるとか言っちゃう国やし🙄",neutral,other_reason,中国の発言を質問しながら非難している
">>50
韓国
アメリカ
台湾
タイ
ベトナムの順だったな
中国の人気ってないんだね
香港や上海は人気だと思っていた",neutral,none,中国の人気評価に関する述べた内容
"すげーな
でっち上げまでし出したよ
メンヘラ不細工そのもの",oppose,other_reason,高市氏を侮辱・中傷する内容は直接批判
"それは大変だ
早くシナゴキブリ全部回収しないと",oppose,political_ideology,中国を蔑ろにする表現で右傾化批判
日本ですらメディアや工作員に世論誘導されるんだから中国なんてやりたい放題だろ,oppose,diplomacy_ability,中国文化の言動を批判
そろそろ、中国系琉球人をアメリカと日本によるダブル弾圧から救出作戦の準備とか言い出しそう,oppose,political_ideology,右翼的または民族主義的な主張を示唆
">>59
せやね。こりゃあもう渡航禁止不可避やな〜。",neutral,other_reason,単なる状況の感想で立場表明なし
"日本が危険な国と真実の報道がされた今
世界での信用がなくなっちゃったね
日本人はこれからどこの国にも見向きされないね",neutral,neutral,高市氏に関する言及や立場表明がないため
日本はどうでもいいから香港の火事どうにかしろよ,neutral,other_reason,香港問題とは無関係
する側の土人支那畜生が何言ってんの,oppose,political_ideology,差別的・侮蔑的表現による批判
兄さんも大変だな。日本人旅行者への攻撃が始まっても良いようにしっかりアリバイを捏造しないとね,oppose,other_reason,攻撃予測とアリバイ捏造を促す皮肉表現
"加油！中国！
日本なんかに観光はもちろん留学に来てはいけない",support,political_ideology,国家主義的発言で高市氏支持を示唆
テレビで観たけど日本へ来た中国人旅行客に日本の番組がインタビューしたんだ取材陣が習近平という言葉を出した瞬間に中国人は怯えるように逃げる逃げる中国人がどれほど習近平の恐怖政治に悩まされているかよく分かる,neutral,other_reason,高市氏に関する言及なし
我々は中国人とは違う。下品ではない。,neutral,neutral,外国蔑視や差別発言を含むが、高市氏擁護も批判もなし。
">>1
来るな
ついでに在日も引き取れ",oppose,diplomacy_ability,在日中国人の引取りを主張している
"昨日梅田行ったけどマジで快適で静かだった
今の状態ずっと続いてくれ",neutral,other_reason,個人の体験談で立場表明なし
中国人って何で話めっちゃ盛るの？,neutral,neutral,言及の対象が高市早苗氏でないため
これが真実なのか… 中国の方々に謝罪したい,neutral,other_reason,主観的側観と謝罪希望を述べただけ
いい事思いついた 中国人の人民は全員中華民国の国旗とかバッジを着ければ良いんじゃないの 中共にも怒られないだろうし 1つの中華ですアッピールしなよ,neutral,other_reason,高市早苗氏とは無関係な台湾論点を述べ、立場表明なし
"天安門の３０万人と同じようなこと言ってんな
中国人の価値観で中国人の想像しうる捏造したって
嘘なのすぐバレるぞ",neutral,other_reason,中国関連の言及だが、高市氏に関する主張・評価はない。
侮辱って大喜利のこと？,neutral,other_reason,大喜利と侮辱を同一視しており、記事議論とは異なり意味不明な発言
">>125
謝罪しに行けよw",oppose,other_reason,日本側の謝罪を求める戦術的主張
派手にデモやってる韓国の方が危なそうだけどな,neutral,other_reason,韓国と日本の比較で危険性を述べる
">>1
そんな危ない国なんだし「渡航禁止」を強く勧める！！
警告じゃ生ぬるいぞ！！！
日本にいる在日中国人も全員帰ってもらった方がいい！早急ニダ！",oppose,political_ideology,民族主義的過激な発言で右傾化を明らかに
"墓穴。掘る気か。中国政府。
７０ぷーすら姐
挑発し次弾射たす気か知らんが。
２０世紀『初頭』2本陸軍関東軍。やん。
「南京大虐殺」
大幅に数を減らされるよ。『世界認識』から。
中国は。興っては滅び。滅んでは興っているが。
『正に　墓穴　』
孫子の国だけに。孔子に孟子な国だけに。
劉備玄徳。入蜀。の時。
「惜しいかな、蜀」　
誰だったか。劉王章を諌め城門に逆さに垂れ。縄を切り。墜落死した者は。
墓穴。大きく。大きく。掘ってる。な＿|￣|○",oppose,political_ideology,中国側を批判し、歴史問題で非難
"こんな直ぐバレる嘘でも平気で事実だ言い出すから頭おかしい
まぁ日本のマスコミと近いものはあるな",oppose,political_ideology,中国の主張を偽りと批判
">>42
日本から約16000年前の出土品が出てきたから
今頑張って2万年前の遺跡作って中国2万年の歴史にするかも",neutral,neutral,スーツの姿や行動の状況描写
鬼畜米英とか言ってたノリに近いからいざとなったら国内の中国人救出してくるかもなｗ,oppose,diplomacy_ability,批判的な言及で外交姿勢を否定
丸太,neutral,other_reason,名前のみで立場不明
"はいはい日本人凶暴だからね
渡航禁止にした方がいいよ〜",oppose,diplomacy_ability,日本の外交対応を批判している
中国人が中国人に襲われるからな,neutral,neutral,事実叙述のみ、立場表明なし
日本人糞過ぎだろ,oppose,other_reason,中国人に対する侮辱を正当化する内容
メンヘラ国家,oppose,diplomacy_ability,日本を国際的に批判する表現で外形論調
"へずまりゅうの動画を見たらそりゃそう思うよな
ましてやみんなが投票で選んだ議員があれ",oppose,leadership,行動が議員として不適切と非難
おまいう,oppose,other_reason,侮辱的・批判的表現と判断
"5ch攘夷ジジイがクマのように危険なので
決して来ちゃダメ！
在日中国人も急いで帰って！！",oppose,criticism_validity,小西洋之議員批判に対する反論と判断
"誰も興味ねーよ笑
中国人がいようが",neutral,neutral,高市氏に関する記述無し
デマだけど渡航は控えろよ永久に,neutral,other_reason,戦闘に関する主観的意見表示
">>133
言い続ければ事実になる
強者が歴史を作るんだよ",neutral,other_reason,高市氏への言及なし、思想表明
中国人侮辱や暴行あるだろ あいつら漢民族同士でも北と南で仲悪くて日本で喧嘩する,oppose,political_ideology,中国人全体を疾うに非難し、民族間対立を強調する保守的立場
>>7 奈良行けば事実じゃね？,neutral,other_reason,奈良への行動を推奨し、人物評価を含まない
">>112
こんなに堂々と嘘をつく政府
はじめてみた",oppose,leadership,政府の信用を直接批判
"パヨクどうすんだよw
パヨクも「中国人様が日本人に暴行されている！」とか言わないと！w",oppose,political_ideology,「パヨク」という差別的表現で政治的立場を否定
"台湾の頼総統を侮辱するポスト
攻撃的な嫌がらせで通報よろしく
>>そういうわけで個人的には、こっち来るなしっしっ、な心境なのであります、,,

#台湾史
https://x.com/Notall...7UNiHd_Xxx_YuHQ&s=19",oppose,political_ideology,台湾を国家と位置づける立場を示唆
人民服以外は似合いません,neutral,other_reason,衣服に関する物質的評価で政治的立場なし
">>85
お前こそいつの話ししてんだよ。韓国は日本人の人気観光地だぞ",neutral,other_reason,韓国話題からの逸脱で関連性なし
自国民にデマ流す中華人民共和国w,oppose,diplomacy_ability,中国の言動を外交的不適切と批判
反日を煽るとそれが現体制への不満に転化すると中国共産党は国内監視体制の結果にて考えているから、日本旅行自粛要請にとどまっているとかもうすぐ黄巾の乱ネクスト前夜なのか。黄色の布を頭に巻くんじゃなくてスマホを掲げて中国国内デモ起こしそう,neutral,other_reason,中国向けの議論で中国共産党体制批判・歴史的喩えあり、主題逸脱。
嘘つきとかかわるのは税金の無駄遣い　政府はいち早く断交を,oppose,diplomacy_ability,政府の外交関係維持を否定
チャンコロとチョンは嘘が下手w,neutral,other_reason,姓名指摘と評価が曖昧で政治人物批判には至らない
">>1
なぜ禁止にしないのか
国民の不満爆発が怖いのかな
違法民泊なくなるまでこないで欲しいぞ",neutral,other_reason,違法民泊に言及し、背景を示唆。高市氏や政治家批判不含有。
共産党の独裁だから暴走してる,neutral,neutral,高市氏への言及なし。中国政治を批判する内容。
"渡航制限じゃ甘いよ、在日中国人・帰化人全員引き上げしないと
パンダもついでに引き取っていいから",neutral,other_reason,在日外国人排出を主張し、政治家批判ではない
これを駐日中国大使館が発信しないといけないのが内部の歪みを象徴してるんだよな バカバカしいと思っても何らかの力が働いて中の人もこんなことしてるわけよ ほんとに大丈夫かよ,oppose,political_ideology,中国の内部問題批判で、自身の政治体制を右翼批判に結びつける
どうせ嘘つくのなら30万人殺されたとか言えばいいのに,oppose,political_ideology,歴史否定的発言で右傾化批判を示唆
流石の私も…やりませんねぇ…酷すぎます,oppose,other_reason,高市氏への嫌悪や非難が含まれる表現
"中国人が暴行されてる事実を隠そうとしたい勢力がいるね
やはり日本は野蛮
世界中が日本人を怖がってるよ",oppose,diplomacy_ability,日本と中国の関係悪化を指摘し、外交能力を批判
"世界の誰にも信用されてなくて草
ロシアですら信じてねーわw",oppose,diplomacy_ability,外交的信用のなさを皮肉る
中国人のゴキブリなんて100万人自殺してもなんもおもわん,oppose,other_reason,人間の命を軽視する差別的発言
"チャイニーズ弱すぎだろ
何もしてねーのに勝手に負傷するって
そよ風でコケて骨折したんか？",oppose,criticism_validity,小西洋之批判を支持
>>147 中国はいつも内戦してたね,neutral,other_reason,歴史的事実記述で立場不明
日本に効くと思うことがすべて裏目の外交カードってのがすごく面白い,neutral,none,外交カードの比喩を述べるものの、高市氏への立場表明がない
"本当有り難いよな向こうからこういう事やってくれるの
日本人は優しいから中国人来んなとかネットでしか言わないけど
これで中国人嫌いな奴も増えただろうし高市政権いつまで続くか分からないけど一つの成果だわ
経済的にも最初は厳しいだろうけど中国に頼り過ぎずにいけるのが理想だよな",support,political_ideology,高市政権の成果と肯定し、右傾化を支持
">>141
複数の暴行や負傷ってどこでさ？",neutral,other_reason,事実関係の説明を求めた内容
"ここのところの日本人ファーストだとかヘイトスピーチ見てるとそういうのはありそう
あと人種差別についてはこの国特に酷いだろう
ネトウヨ世代のジジイとか偏見で満ちてるしな
学校での外国人に対するいじめとかもそう",oppose,criticism_validity,小西洋之の批判を同調し、差別を支持
そんなひどい国には中国政府の責任で渡航禁止令くらい出さないとダメだな,neutral,other_reason,主張は中国に対象だが高市氏の言及なし
">>162
10年で30万人犠牲になってるとかだったら信じそう",neutral,other_reason,高市氏への批判・擁護を否認、関連性なし
図体デカいだけのクソ雑魚がよw これは戦争どころか台湾に武力行使もできんな 天安門でバカな自国民でも殺してろ,oppose,political_ideology,高市氏の右翼的発言を皮肉る内容
">>4
鹿も喜んでる",neutral,other_reason,鹿の喜びは抽象的で主張が不明
嘘を正当化するために嘘をつく。国が。,oppose,diplomacy_ability,中国の行動を外交的手段として批判
日本人が中国に渡航する方がよっぽど危険,neutral,other_reason,高市氏批判/擁護を含まない。
まぁ国内の中共の言う事真に受けるアホだけ信じさせればOKだからな 一生中国にこもっててほしい,oppose,political_ideology,中国共産党支持者への否定と非難を含む
日本の土地を踏んでいるシナ人には拡声器で帰れコールするから渡航禁止入国禁止で無期限でよろしくねっ,oppose,other_reason,高市氏支持を意図した暴言・差別的表現
どんだけ恥を晒せば気が済むんだ中共は？,oppose,diplomacy_ability,中共の外交的誤りを批判
"要するにこういう嘘で行かせないようにして日本の観光収入を減らすのが目的なのかな
それにしても幼稚過ぎるな。さすがに中国人自身が信じてねえやろｗ",oppose,diplomacy_ability,中国の行動を稚拙・意図的だと批判
今回の件じゃなくてもウイルス巻き散らかすから来なくていい,neutral,neutral,危機感の表明だが、高市氏との関連なし
チャンコロを襲撃してるのがチャンコロだしな,neutral,other_reason,自国の言動の矛盾を論じるが高市氏批判未含む
はいはい来なくて結構ですよ 中国人に変に絡まれたく無いし近づきたくもないわ,neutral,other_reason,身の安全への懸念を述べてるだけ
中国人が被害者の事件と中国人が加害者の事件の件数気になる,neutral,none,記事内容に影響せず現実問題の数量が気になるだけ
シナ人が少なくなったら久しぶりにミナミ行くかな,neutral,other_reason,場所の意向述べているが、高市氏批判・擁護は無し
"これで中国人来なくなるかな
人民解放軍が来そうだな",oppose,oppose,中国の来訪抑制を.apiにまで提及
大本営発表ってこんな感じなんやな,neutral,other_reason,戦時情報の歪曲に喩える暗喩だが、高市氏への直接言及なし
パヨクは中国の掲示板に行って「日本旅行で日本人に家族全員集団リンチされたアルーー！！！」って工作してこいよw,oppose,other_reason,高市早苗氏批判の意図である
再確認。やっぱロシア中国北朝鮮だわ。アタオカ国家だわ。そりゃロシアは欧米からこいつら俺らとは違う白人だわって思わてるのも頷ける,neutral,neutral,高市氏論を理由に判断不可
">>172
クルドが暴行されたとか聞いたことないなぁ
逆しか聞かないが",neutral,other_reason,記事内容と無関係。クルドの話題が挿入されている。
危ないから来るなよ絶対だぞ,neutral,other_reason,単なる注意喚起で立場表明なし
">>9
勿論",neutral,other_reason,返信文で内容が不明だが文脈上支持・批判の意思表示なし
良いね、渡航規制しまくっててくれ頼む未来永劫!!!,support,political_ideology,右翼的・排他的立場の言動
">>188
人民解放軍が暴行を受けたらどうするんだ
日本には絶対に行ってはならない近寄ってもならない",neutral,other_reason,人民解放軍の話題で高市氏への支持・批判は明示されず
規制とかはまだ分かるが嘘つきだしたらおしまいよ,neutral,other_reason,誰の嘘について述べるか不明で立場不在
">>188
つか中国には国家総動員法という恐ろしい法律があって習近平の一言で日本国内にいる中国人が臨時解放軍兵士になるのだｗ
それくらい異常な国ｗ",oppose,diplomacy_ability,中国の対日政策を否定的・脅威視
">>1
いわれのない侮辱……？
いわれしかなくね？",oppose,criticism_validity,批判内容を疑問視し、正当性を否定した
そりゃ探せば複数の負傷くらい出てくるんじゃないの？ 奈良の鹿に噛まれたのも含めれば,oppose,criticism_validity,中国大使館の批判に対し、事実の正当性を否定
なんか北朝鮮と似てるね,neutral,neutral,高市早苗氏に関連しない比較・風刺含まず
"さすが大朝鮮人w
台湾とは根本的にDNAが違うから、違う民族ですw
中国人=朝鮮人
日本人=台湾人",oppose,political_ideology,民族を根拠に排他的な政治的主張
頼むから渡航禁止にしてくれ,oppose,other_reason,日本に渡航拒否する行動に反対
">>1
金輪際、訪問しない方が良いみたいですな
留学も結構なので、自国で済ませてくださいや",neutral,other_reason,国内での留学促進を勧める内容
"隣人がこんなキチガイだったら言葉すら交わさんな
国交断絶して欲しいレベル",neutral,other_reason,国際関係についての感情を表明しているが、高市氏への直接的な言及や評価がないため
世界中どこ探したら中国の言う事信じるんだよw ロシアとアフリカ人位かw,oppose,diplomacy_ability,中国の主張を信頼するべきだとの主張を軽蔑
日本国内で中国人とイザコザになったら「キンペーに言いつけるぞ!」って言えば何でも解決できそうな状況で草。中国人自身が日本に留まることがもう悪じゃんって意識になっているよね…,neutral,other_reason,中国人全体の意識を批判的に描写
尖閣「まあ報道しない自由を行使して隠蔽いるのかもしれんしな」,neutral,neutral,尖閣を言及するも立場表明がない
