comment,stance,reason,explanation
死ねよ クソ王毅,oppose,political_ideology,中国に対して敵対的な表現
借金まみれでもうアメリカ国債も売ってて信用無いんです🥺,neutral,other_reason,戦略的外交問題とは無関係な内容
絶対に許さない絶対ニダ,oppose,political_ideology,日本右傾化・軍国主義への警戒
"現実との乖離が凄過ぎて…
中国の情報分析能力って大丈夫なのか？w",oppose,political_ideology,中国への安全上の脅威を過大評価
中国が顔真っ赤になっていろんな国や組織に言いふらして回るの笑えるｗ あいつら必死すぎるだろｗ,oppose,political_ideology,中国への右翼的な批判を皮肉っている
サンダーバードみたいな顔して何いってんだ、こいつ,oppose,political_ideology,外見から批判し、政治的立場を否定
国軍ないのに軍国主義復活て言われてもｗｗｗ,oppose,political_ideology,右翼主義への批判を皮肉っている
欧米の思う壺,neutral,neutral,ターゲットが欧米であり、高市氏や日本の行動への態度が不明
"覇権国家中国に対して平和国家日本だったから対抗出来たのに
高市のせいで台無しだよ
同じ穴のムジナにされた",oppose,political_ideology,高市氏の発言で日本の平和主義体制が損なわれたと批判
中共だけが騒いでいて他はみんな冷めてるという,neutral,neutral,中立的叙情で主張を表明していない
ごく普通の中国人なら中国共産党が人民に対して行った酷いことは決して許さないと思ってるだろうｗ,neutral,political_ideology,中国共産党に対する評価で主観が含まれているため。
高市がこのままやと、リアルで来年中に中国は日本へ軍事攻撃ヤル可能性有りそうやなw,oppose,political_ideology,高市氏の右傾化政策を危険と判断
"王さんは日本にいた頃は日本語ペラペラで良い人だったのに
帰国したらここまで変わってしまうんだな",neutral,other_reason,前後の文脈から特定の意見主張が不明確なため
個人的にはいい人なのかもしれないが、対日で味をしめた戦狼外交の祖だよなあ。,oppose,political_ideology,戦狼外交への批判で政治的見解表明
焦りすぎじゃね？,neutral,other_reason,不満の感情を示すのみで、支持・批判の明確な表明はない
極右高市とその支持者は責任取れよ,oppose,political_ideology,高市を「極右」と直接論評
">>59
とにかく反日プロパガンダで求心力高めないといつ革命が起きてもおかしくないのが全体主義",oppose,political_ideology,中国政治体制の弱点を指摘
"俺こんなバカ政府とウヨのために死にたくないわ
中国様 東京に1発かまして終わってください😭",oppose,political_ideology,自国政府・政権に対する不満と反対感情表明。
日本には軍隊ないおｗ ついでに非核三原則もあるおｗ 現時点で相手が攻撃して来ないと攻撃不可能だおｗ,neutral,neutral,日本軍隊の有無に関する主張で、高市氏批判・擁護の立場を含まない
">>80
お前もジジイなら過去の戦争を悔いて切腹して謝罪してこい",oppose,political_ideology,日本の歴史認識に関連する政治的主張を支持
">>74
中華人民すら大して騒がずに日本に観光に来てるし
ネット規制してなかったらとっくに反乱起きてそうだな",neutral,other_reason,日本に対するネット規制が主題で、高市氏擁護・批判の立場表明なし
日本の事だよお馬鹿さん,oppose,political_ideology,日本への差別的・否定的表現
オマエラが言うなスレか,neutral,other_reason,日本語ではなく、文脈が不明確
どんなこじつけしても侵略国は必ず負ける,neutral,other_reason,日本に関する言及なく、抽象的な主張
中国軍国主義を棚に上げて発言するな,oppose,political_ideology,中国の軍国主義を棚に上げていると批判
"中国国内に向かって威勢の良いこと言って気持ちよくなってるだけじゃん
世界が中国人によるオナニー見せつけられてる感じ",oppose,political_ideology,中国の立場を批判し、右傾主義的態度を擁護
現在進行系でウクライナ侵略してるやつらが言うことではない,oppose,political_ideology,対象国の行いに言及し、道徳的優位性を主張
とある男から聞いた中国の闇が本当にヤバイ,neutral,other_reason,内容が曖昧で、具体的な主張がない
,,,
いいだろう。ならば我々も中華帝国も復活と冊封主義の復活にも反対するぞ。,neutral,other_reason,記事や高市氏とは無関係な一般的な主張
">>1

国会で日本の防衛情報を引き出そうとして、小泉に負けた日本共産党の野郎

書類送検されたぞーwwww

【パ】共産党の山添拓参院議員を書類送検 線路立ち入り容疑「機関車撮影で」
https://hayabusa9.2c...cgi/news/1763889624/",oppose,political_ideology,日本共産党への否定を明確に表示
中国人は犬から生まれるニダ,oppose,political_ideology,中国蔑視・差別的記述
ご近所にキチガイがいると大変だわ,neutral,other_reason,政治問題に関する言及でない
なんでそうなるのかさっぱりわからん,neutral,other_reason,漁労基地の不買運動が戦争に繋がる unconvinced by logic
中国軍ってそこまで統制取れてないから物資や資金が滞って戦況が悪くなったら中共を攻撃し始めて軍事政権獲得に動くからなきっと,neutral,other_reason,中国向けの軍事政権想像で、日本の政治評価に否定的ではない
大げさで草,neutral,other_reason,皮肉や感想で正式な立場表明なし
"中国の武力侵略は正義
それを阻止は悪
良いね",support,political_ideology,中国の立場を支持し、反対側を否定
,,,
高市支持者を名指し批判だよこれ,oppose,political_ideology,対象が高市氏の支持者で政治的立場への批判
"日本のどこが軍国主義なんだ
時代錯誤すぎて頭おかしい人になってるぞ",oppose,political_ideology,日本が軍国主義であると評価
,,,
"中国が台湾統一に武力使うことはありませんからこっちに大砲向けないでね日本さん
と言っておけばいいだけの話だろ
バカじゃねーの中国",oppose,political_ideology,中国を批判し、国の政治姿勢に疑問を呈
勘違いして恥ずかしいおっさんだねぇ　どんまい　頑張れな,oppose,political_ideology,日本人としての自覚を imply する批判
シナからしたらかつての侵略国が内政干渉してきた状態だからな,neutral,other_reason,中国の視点を述べた文であり、立場表明あり
おまえの許し必要ない,neutral,other_reason,相手に対する直接的な対応で、立場表明が曖昧
なんとかしないとこれからナメられまくるよシナはw,oppose,security_ability,防衛の必要性を訴えている
"チャイナのこういう現象をなんて表現したら良いんだろうな
なんか適切な標語があれば良いんだが冗長な文章になってしまうわ",neutral,other_reason,現状に対する表現の難しさを述べている
>>1 よろしい、ならば戦争しかない,oppose,political_ideology,主戦論を示唆しており、日本右傾化に対抗する中国的立場を批判
中国はタジキスタンの最大の投資元国であり、主要貿易相手国の一つ。2023年の中国とタジキスタンの貿易額は39億ドル（1ドルは約161.1円）を超え、前年比53.5％増。タジキスタンは鉱山開発権を中国に売ってるし、製錬所とかも建設してくれてる。そりゃ、タジキスタンの連中は中国に異は言えぬでしょうwww,neutral,other_reason,対日批判や高市氏へ言及なし
">>106
内政干渉やめな？",oppose,diplomacy_ability,中国の外交行為を批判
中国さん日本を下に見てるでしょ じゃビビるなよ,neutral,other_reason,中国の態度を揶揄する内容で、立場明確でない
">>1
何周遅れだよお前

高市内閣支持65％横ばい　高支持率を維持　毎日新聞世論調査",support,political_ideology,世論調査で高支持率継続を示し擁護
"X見てると中国人が日中戦争で中国がどれほどひどい目に遭ったかという話をしていて
一方日本人はそんな話は生まれてこの方聞いたことがなくて
両国のこの認識ギャップには唖然とさせられる",neutral,neutral,認識ギャップを述べている事実叙述
オレたち日本人も許さないけど,neutral,other_reason,日本国民全体を対象とした共感表現で立場不明
">>117
日本って加虐の歴史を教育から排除してるからねぇ",oppose,political_ideology,加虐の歴史・右傾化を批判
>>118 じゃあもっと声をあげなきゃ,support,political_ideology,高市氏の発言を肯定し、より声を上げるよう促唆
んーでもやっぱり日本男児は戦ってないとなあとは思う,oppose,political_ideology,日本が戦争を経験していないことへの不満を示し、右傾化を肯定的に評価
>>107 軍国主義なのもナチスなのもファシズムなのもチャイナだけど頭大丈夫そ？ｗ,oppose,political_ideology,高市氏の発言を挑発的に批判している
はいはい それを中国さんが言うのかね,oppose,political_ideology,中国の政治的主張に対する否定的反応
むかしの日本帝国軍のように他の国の領海を侵略しているのは今の中国だよ。だれも注意しないことが中国の暴走を招いているんだよね。増長しているのは中国の方なんだよ。言葉を濁してもさらなる中国の増長をまねいて戦争に一直線に向かっていくだけではっきり言わないことはただ戦争になることを煽っているだけだよ。いま中国に対して必要なのは高市さんのように中国に対してダメなものはダメとはっきり言う人だよ。,support,political_ideology,高市氏の明確な対中姿勢を肯定
>>119 中国共産党って天安門事件はじめ文化大革命の粛清を自国民に歴史として教えないよねぇ,neutral,neutral,石記事件などへの言及で高市氏に無関係
日本は今アメリカの犬だもんな,oppose,political_ideology,主権独立のない従米姿勢を批判
,,,
65歳のBBAの戯言のために戦場に赴く若者,oppose,political_ideology,右翼的主張への反発を示唆
">>125
敗戦国がやっちゃいけないでしょって話だよ",oppose,political_ideology,敗戦国の自覚を強調し、右傾化を批判
ウヨのフリして日本破壊 安倍晋三と一緒だね高市は さすが壺,oppose,political_ideology,右翼的で日本破壊的と批判
,,,
統一教会信者の高市やばすぎる,oppose,political_ideology,宗教団体との関連を理由に批判
">>126
そうなん？3回まわってワンと言えよ",neutral,other_reason,遊び感覚の冗談であり、政治的立場表明は希薄
,,,
">>129
人権全無視の姿勢がさすが中国共産党ですな
まいりました",oppose,political_ideology,中国共産党の政治体制を批判
"君らが侵略行為をしなければ
軍国主義化しませんよ。
つまり、中華民国の傍流たる
中華人民共和国が分を弁えて
本省に逆らわなければ良いだけなのです。
自らの自明を恥じるべきでは？",oppose,political_ideology,中国を軍国主義と批判し、自責を促す
高市が嬉ションして飛び跳ねてただろ,oppose,leadership,高市を癪に障る人物として描写する表現
日本は過去を反省しろ,oppose,political_ideology,歴史認識に対する否定的評価
,,,
"言葉はうまく使おう
日本軍国主義ではないでしょ
日本の復活を決して許さないんでしょ",oppose,political_ideology,日本軍国主義復活を批判
なんでお前らに指示されにゃアカンねん,neutral,other_reason,指示の対象とされる状況を叙述
てめぇだよ犬,oppose,other_reason,相手を貶める攻撃的表現
中国人は上から抑えつけると大人しくなるってほんまやなｗ,oppose,political_ideology,中国への偏見を示す内容
">>141
戦勝国だからだ",neutral,other_reason,他国の立場を批判する根拠としての言及。
">>142
おまえのようなポチウヨに皮肉で言ってるんだけどバカ？",oppose,political_ideology,右翼（ポチウヨ）と非難している
煽り方が大日本帝国でキモい,oppose,political_ideology,旧日本軍に連関する表現を否定
"一晩で南京20万人を虐殺し
無差別爆撃と世界初の認定された重慶爆撃し
731部隊でペスト菌ばら撒く
鬼畜の大日本帝国復活＼(^o^)／",oppose,political_ideology,日本軍国の復興を非難し、政治的態度を批判
あたおか,neutral,other_reason,文脈不明な短縮表現で判断不可
">>145
皮肉で返してるんだが知能が低すぎて伝わらんかｗ",oppose,political_ideology,自衛隊の右傾化を批判
,,,
こうやって事実は曲げられていくんだな,oppose,political_ideology,中国の主張を批判している
日本のフェイク紙まにうけて発言するのやめろ王毅,oppose,diplomacy_ability,王毅の発言がlibscoreを反映していると批判
国切りや台湾だ騒いで日本の再軍備を後押しする姿勢は流石ですね,oppose,political_ideology,日本の再軍備を支持する姿勢と批判
,,,
中共の軍国主義はOKなのか？ｗ,oppose,political_ideology,中国の軍国主義を肯定する発言と批判を交互に使用
ジャップはすっかり去勢骨切りされたと 思っていたが、まだ野心とか有りそうなんだよね。 懲りないなあ…,oppose,political_ideology,日本の右傾化・軍国主義復活への批判
『許さない』なんていう権能が中国には無いのよ 頭悪いのか知らんけど自らの立場を自覚してくれないかねえ,oppose,political_ideology,中国の立場批判かつ政治的卓越性を否定
"別に中国に許されなくてもいいし
そもそも軍国主義になんてならねーよ",neutral,other_reason,相手への直接的な反論はせず、一方的に否定されている
犠牲者数、世界規模、無差別の点で武漢ウィルスは軽くそれを超えてる,neutral,neutral,記事内容と無関係。
シナチクのおかげで軍事化が捗るwwwwww,support,political_ideology,中国の行動を認める形で軍事化を肯定
">>154
えｗレスバよわｗ",neutral,other_reason,レスの質に感想を述べるのみ
"LOVE❤
❤
おまえら2ちゃんねるキャハ〜高市さんが今度はアメリカが調停中のロシアにケンカを売って顔真っ赤だぞ？w
https://www.yomiuri....20251122-OYT1T50149/
❤
LOVE❤",oppose,leadership,高市氏の行動を「ケンカを売る」「顔真っ赤」と批判
">>157
つ敵国条項",neutral,other_reason,引用のみで立場不明
在日左翼「戦争煽るな」中国政府「戦争許さない」,neutral,other_reason,文中に高市氏への評価なし
,,,
オメーらの方がよほど軍国主義だんだよw 失せろ！！,oppose,political_ideology,軍国主義と批判する内容
大袈裟だ、馬鹿かよこの外相ｗｗｗｗ,oppose,political_ideology,王毅外相への批判が政治的攻撃
満州国認めてもらってもなお中国侵攻し続けてブチギレられた大日本帝国,oppose,political_ideology,日本が軍国主義的历史を肯定
アジアのリーダーは日本であって中国じゃないんだが,support,political_ideology,日本をアジアのリーダーと位置づけ、中国を否定
なんやしょうもない 雑魚が喧嘩売ってくんじゃねぇよ,oppose,political_ideology,日本の右翼的発言を否定
いや、日本人も望んでないし、そうはならんやろ,neutral,other_reason,自らの見解を述べるが、意見が模倣的で明確な立場表明なし
,,,
">>161
ん？一言返せないの？自己紹介？",neutral,other_reason,攻撃的だが主張が曖昧
"中国が台湾を攻撃すれば沖縄の米軍基地から出撃するんだぞ
そうすれば沖縄も戦地になるわけで、自衛隊が防衛するのは当然だろ・・・
幼稚園でもわかることを説明させるなよｗ",support,security_ability,自衛隊の防衛意義を合理的に説明
右婆暴走族、早くもフルスロットル！,oppose,political_ideology,「右婆暴走族」で右傾化を批判
">>1
まあ、
悪辣なテロ国家北朝鮮🇰🇵も
悪辣な侵略国家中共も
日本とアメリカの離反を画策しまくっている
特に、石破で離反工作が成功しかけていたからな
中共としては、悔しくて堪んないだろう

アメリカとしっかりとタッグを組んでいけば
悪辣な侵略国家中共は負けるしかない

中共が火🔥病を熾せば熾すほど
中共の痛さが全世界に沁み渡る

高市発言は、むしろ非常に良かったよ

日本国内のスパイの洗い出しにも非常に役立った

悪辣な侵略国家中共ヤクザは
どんどんその邪悪な本性を晒し
結局、高市の完勝だな",support,political_ideology,高市発言を称賛し、中国への警戒を示唆
キンペーって下っ端ばっかでてきて本人出てこないよね。どんだけ小心なんだｗ,oppose,political_ideology, conservatism conservatism
,,,
">>174
米軍基地は日本領土じゃないだろ",oppose,political_ideology,基地が日本領土でないと主張し、安保政策に批判的
"アジアの土人
中国人",neutral,other_reason,差別的表現含み不明確な主張。表立った支持・批判ではない。
日本人だって嫌だよ,neutral,other_reason,日本全体の感情を述べているが、特定の人物や政策への評価は含まれない。
,,,
中共が馬鹿遣らなければ軍事費上げなくて良いのだけど馬鹿じゃねえの？,oppose,political_ideology,高市氏の言動に批判的立場を示している
軍国主義国家チャイナ,oppose,political_ideology,中国を軍国主義国家と非難
,,,
">>1
レッドライン　とは　赤線のこと？　オオキなら知っているはず",neutral,other_reason,単なる言葉の説明と想像で、立場表明無し。
その何とか氏は武力行使も容認したんか？ｗ,oppose,political_ideology,右翼的政治な主張を含む
"中国共産党って人類の恥
存在価値を疑う
それに従う支那人共の知能の低さにびっくりする",oppose,political_ideology,中国共産党への否定と中国国民への罰的言及
">>170
ほら逃げるなよしょうもない
高市の韓国好きについて意見を聞かせろ",support,political_ideology,韓国好意を示す高市への支持
"いやいや、これは由々しき事態ですぞ！
もっともっと懲らしめないと！
まず、日本への渡航を完全禁止。
そして、日本にいる中国人も、全員強制帰国が必要ですぞ！",oppose,political_ideology,日本批判を激化させる右翼的アプローチの支持
ジェノサイド国クソシナが何かほざいてる,oppose,political_ideology,中国を批判し、政治的对立を表明
,,,
>>177 そりゃ毛沢東を超える 完全無欠の皇帝たらんとするなら 失敗しそうなことは自分ではやらないだろう,oppose,political_ideology,毛沢東的価値観を超えるべきとする右翼思想への批判
