comment,stance,reason,explanation
"【必見】メンタリストDaiGoことメンヘラ松丸大吾、またまたまた5chスレでネトスト粘着荒らしがバレる【身バレ】
門赫拉大吾松丸，也就是心灵师大吾，再次在 5ch 讨论中被揭露【身体裸露】
以前より、5chアウトロー板「YouTuber小山恵吾🗿」スレに「統失ホモチョンヒトモドキ🧑🏻‍🦱」と呼ばれる粘着ネトスト反日荒らしが出没。
此前，一个名为“统一 Homo Chon Hitomodoki 🧑🏻 🦱”的粘网反日喷子出现在 5ch 非法论坛“YouTuber Keigo 🗿 Koyama”讨论串中。
会話の流れや言動、あまりの語彙の香ばしさや「Xのポエムとの共通点」等からスレ民に何度も中身がDaiGoだとバレる。
由于对话、言语和动作的流畅、词汇的气息以及“与 X 诗歌的相似性”，帖子里的人多次发现内容是大吾。
そして、何度もDaiGoのイタい画像等を当て擦られてイジメられ続けた末にどこでもワンパな「学歴・年収・高級ワインマウント」に逃げだして、また完全身バレ🤣
在多次被大悟的调皮图片摩擦后，他开始逃到“教育、年收入和高端酒坛”，结果再次彻底暴露 🤣

[🧑🏻‍🦱] 0234 名無番長 2025/11/13(木) 12:39:12.11
さーて先日買った600万のワインでも飲むか   
现在，我要不要喝我前几天买的那600万美酒？

[スレ民] 0240 名無番長 2025/11/13(木) 12:54:16.60
[讨论串] 0240 无名班长 2025/11/13 （星期四） 12：54：16.60
今もこんなクソダサAIサムネでライブ中の反日チョンがいるね🤭
即使现在，仍有🤭反日人士忍受着这样一个蹩脚的 AI 缩略图
こっちの反日チョンはワイングラスが空にたくさん浮かんでるのが面白いと思ったらしい🥶
这位反日的全🥶似乎觉得天空中漂浮着许多酒杯很有趣
https://imgur.com/A7rsaLE.jpeg

[🧑🏻‍🦱] 0249 名無番長 2025/11/13(木) 13:03:35.93
僕はいちおー旧帝出だからねー   
我来自旧皇帝。

[🧑🏻‍🦱] 0259 名無番長 2025/11/13(木) 13:58:53.44 
gino 本**跟本苗 大吸長的 信Kikeru Rin4
お主らの年収以上のワインを嗜んでおるぞ   
我喜欢超过你年收入的葡萄酒

[スレ民] 0279 名無番長 2025/11/13(木) 14:38:17.50 
gino 本**跟本苗 大吸長的 信Kikeru Rin4
俺も最初は信じられなかったけどもう完全に確定したな
起初我不信，但我完全确定
それにしてもごまかしようがない芋野郎さからの身バレってすごいなw
即便如此，令人惊讶的是，那个无法被欺骗的土豆混蛋的身份竟然被揭露了。

[🧑🏻‍🦱] 0280 名無番長 2025/11/13(木) 14:38:24.08 
gino 本**跟本苗 大吸長的 信Kikeru Rin4
子鹿と高級ワインで優雅なランチと洒落込みますか（※身バレ火消しできなくて開き直り）
你想来一顿优雅的午餐，配上小鹿和高品质美酒吗（*我熄火还是又点了一次）

[スレ民] 0305 名無番長 2025/11/13(木) 15:14:03.11
[讨论串] 0305 无名班长 2025/11/13 （星期四） 15：14：03.11
擁護コメは明らかに本人   
这部倡导喜剧显然是本人本人

◆アウトロー板当該スレ：『汁屁過多性脱水症状❤オイルブッヒ❤37』（※レス番200頃から身バレ大暴れ）
◆Outlaw 板讨论串：“过度脱水油❤第 37 卷❤”（*身体暴露狂潮，约 200 年起）
https://medaka.5ch.n....cgi/4649/1762490978",neutral,other_reason,言论围绕另一人物身份曝光，并非高市早苗本人言行，不适用判断
"朝日新聞は中国人に話聞いて記事にするのがこの期に及んで馬鹿げてるねえ
朝日新闻在那个时期听中国人讲述并写文章简直荒谬。
最低限アメリカからも話聞いて来なきゃ    至少我得听听美国的消息
恣意的なオールドメディアのなかでも相変わらず飛び切り偏ってるね",oppose,other_reason,新聞の取材対象について批判
"アメリカ政府に助言されたと予想   
予想会得到美国政府的建议
トランプは高市の事など全く頭になかっただろ   
特朗普根本没考虑过高市。
高市の台湾発言はスルーし中国大使の首切り発言では中国を批判しなかった
高市关于台湾的言论被忽视，中国大使的斩首言论也未批评中国
日本の親米バカ共にアメリカは日本の味方ですよ（大嘘）というのを示す為にアメリカ政府に電話くらいしとけと言われたんだろ
这两个日本亲美的傻瓜被告知要打电话给美国政府，以表明美国站在日本这边（这是个大谎言）。",oppose,diplomacy_ability,批判は外交的スキルの欠如
"でも台湾へ武器売却するわ与那国にミサイル配備するわ
むしろ中国の首が締まってるだろ",support,security_ability,防卫政策や抑止力を評価
"あんまり前のめりになるなという釘刺しでしょう
親米の自民党だからトーンがだいぶ落ちるはず",oppose,diplomacy_ability,高市氏の対応策を「前のめり」と批判し、近いアプローチを非難
"ヅランプ    灯
「高市　キンペーに詫び入れろや　国賓としてアメリカに招待するんやで」",oppose,leadership,トランプの子分が首相を批判しているため
トランプに尻拭いしてもらうとは・・・   我不知道特朗普会不会帮我擦屁股......,neutral,other_reason,両方の言語混合に加え、感情表現は不明
仲介して貰わないと交渉すらできんなw   没有中间人我甚至无法谈判。,neutral,other_reason,引用した人物の意見という文脈により判断不能
,,,
"おめでてーな    祝贺
日本のことなんて欠片も気にしてねーよトランプは",oppose,leadership,トランプ氏の日本無視を批判
,,,
"トランプ「私は日本が台湾海峡情勢を激化させる行動を取ることを望んでいない｣
特朗普：“我不希望日本采取使台海局势升级的行动。”
トランプを怒らせた高市終わったな",oppose,leadership,トランプが日本を批判したと解釈され、指導力が問われたため
ガチ詳しい人に聞きたいんだけど、北斗の拳に例えると今どの辺？,neutral,neutral,ドラマチックな表現で状況を比喩しており、明確な政治的立場表明はない。
"トラ「あのBBA、俺の前で腰振ってやがったw」
虎：“那个 BBA 当着我的面摇了摇腰。”
プー「クッソ笑えるアル」    维尼：“有趣的阿尔。”",neutral,other_reason,キャラクターの会話であり、政治的立場を示していない
ノーベル平和賞,neutral,other_reason,関連性がない無関係な内容
"ヅランプ    灯
「高市は友人だが　キンペーは国賓だ　高市その意味が解るよな？」",support,diplomacy_ability,米中関係を重視するトランプ氏の評価を引用
"レアアースの採掘と精錬を世界中で始めてるから直ぐに中国はスルーされるようになる
何も無い土人の国",neutral,other_reason,推奨政策例或ん
"キンペー「やれ」
トランプ「はい」
仲良いな
どうすんのこれ",neutral,other_reason,裏付けのない皮肉調で感情表明のみ
"ちょっとお散歩してるだけだろ    我只是去散个短短的步
危険なことは何もない    没什么危险",oppose,political_ideology,高市氏の発言を軽視・軽率と批判
,,,
すぐっても環境汚染を気にしない国なんてそんなにないし結局中国産も使わないと足りないと思うけど,neutral,other_reason,環境と中国製品への言及で立場表明なし
"日本の存立の危機があろうとて    日本存在危机
アメリカとの友好の存立の危機などはありはしない
与美国的友谊存在不存在危机
そう考えている    我也是这么认为的
タカイチとその一派を詠める詩    关于高市及其学派的诗",oppose,political_ideology,高市とその派閥を記した詩行使い、思想的反対を表明
>>12 そもそも日本はアメリカ軍の支援前提だよ、その立場は今も昔も変わらない,neutral,other_reason,日本と米国の関係説明で、高市氏批判・擁護を含まない
">>29
レアアースの採掘と製錬の時に放射性物質が出るのだが
在稀土的开采和冶炼过程中，放射性物质会释放出来。
シナがシェア90％超える最大の理由は、放射性物質出しまくっても大丈夫な奴隷労働者が大量にいるから
中国市场份额超过90%的最大原因是有大量奴工愿意释放放射性物质。",oppose,other_reason,高市氏の政策支持でない批判を含む
高市批判をする奴が多いけど自民党の存在自体が問題だから　　悪政自民党消えろだよ,oppose,political_ideology,自民党全体を批判しており、高市への対立を支持する立場
すべての人からウザがられる高市w   高一被所有人嘲笑。,oppose,leadership,高市を嘲笑し、指導力に否定的
"CIA東京支局の高市コントロールはどうなってんだよ
高市在中央情报局东京局的控制权发生了什么？
CIA東京支局は左派に浸透されてんのか？
中央情报局东京分局被左翼渗透了吗？
至急CIA東京支局の調査を！
尽快调查中央情报局东京分局！",oppose,political_ideology,高市氏への左翼的浸透を懸念
高市世界に迷惑かけるなアホ  　高市 别打扰这个笨蛋,oppose,other_reason,高市を『アホ』『迷惑』と侮辱・軽蔑
">>33
>>36
環境汚染懸念で欧州が撤退とかは検索済みだよ残念だったな
我已经因为担心环境污染而寻求欧洲撤军。真是遗憾。",neutral,neutral,内容が記事主題と無関係
IDが午前0時で変わったな   我的身份证是在凌晨0点更换的。,neutral,other_reason,身份信息变更与政治立场无关
"就任一ヶ月で同盟国にフォローされるのはちょっと…
上任一个月内就被盟友关注，真是个笑话......",oppose,leadership,上任仅一个月即被关注，暗示能力不足
"トランプにはきんぺーから電話して高市にはトランプから電話したで中国人が傷ついてる
我从金平给特朗普打电话给他，从特朗普给高市打电话，中国人民感到受伤",neutral,neutral,台湾有事に関する議論に論点を合わせておらず、意見表明は曖昧
"とういうことで、一旦このまま棚上げして落ち着くのを待ちましょう
所以，先暂停，等它平静下来",neutral,neutral,事態を受け止める姿勢を述べ、自らが立場を表明していない
ほっとけってチャイナいなくて今が1番いいのに,oppose,political_ideology,中国の存在否定を含む右翼的主張
,,,
"トランプは策士だからな頭もいいし    特朗プ是个战略家，所以他很聪明。
中国に恩売って物買わせて日台に武器を売り込む    通过向中国卖人情和购买东西来向日本和台湾出售武器
中間選挙対策にもなるしで一石六鳥チャンスだからね
这也是中期选举的措施，所以这是一举六得的机会。",oppose,diplomacy_ability,トランプの外交戦略を批判的に評価
"頼むからトランプは黙っていろ    我求你，特朗普，闭嘴。
俺が調停に乗り出すと言いだしたらややこしくなる
如果我开始说我要调解，事情会变得复杂",oppose,diplomacy_ability,トランプの関与を批判し、調停行為をややこしいと評価
"トランプ「迷惑をかけないでほしい」    特朗プ：“希望你别打扰我”
きんぺはお母さんに他人に迷惑をかけるなと躾けられなかったのかな？
金佩不是教训她母亲不要打扰别人吗？",oppose,pickup_key_violence,トランプ発言を蔑視した言及で批判
だがキンペーが電話してきた後トランプさんはトゥルースソーシャルに「先月末韓国でやった直接会談の内容を確認しあったよ」としか書いてないんだわ。韓国での会談の後に起きたことは、まるっきり話題にもなってない、まるで何も起きてないような態度なんですよ。この現実を無視してフカシこいても通用しないw,oppose,political_ideology,トランプへの批判と高市への失望を表現
"頭悪いのに仲裁して双方から感謝されたいという凄まじい自己承認欲求 
ロシアはトランプを最高の操り人形として育てたが 
アホすぎて制御不能であることまでは見通せなかったんだなw",oppose,political_ideology,トランプ氏を極めて否定的に形容し、政権同意への批判を露呈
"来年4月に予定する訪中まで「迷惑をかけないでほしい」という意味だと分析   
元とは言え環球時報編集長の発言とは思えん、すぐに消されそう",neutral,other_reason,著者自身の言及・評価で、立場を表明していない
鉄塊しろって言うからにはいつのどこをどう鉄塊して欲しいか明示しろよ アホじゃ無いならロジカルに進めろ,neutral,other_reason,特定人物を批判する内容ではなく、議論の進め方への要望なので、立場が不明確。
またパヨパヨは糠喜びだったのか、まあ頑張れ,oppose,other_reason,皮肉で高市氏を批判
バカ市のせいで余計なリソース使わせやがって,oppose,leadership,高市首相を「バカ市」と批判し、指導力を否定
,,,
">>8
中国はすでに死んでいる    中国已经死了",neutral,neutral,単なる感慨表現で立場表明なし
,,,
nan,neutral,other_reason,コメントが存在しないため
トランプはそろそろ安倍のことを忘れてそう   特朗普似乎正在忘记安倍,neutral,other_reason,安倍氏との過去関係に言及し、評価不可
シナ工作民湧きすぎ（笑）   中国工人太多了（笑）,neutral,neutral,中立的な事実叙兄弟のスローガンとされるため
あれで意外と拉致被害者の解決の働きかけは　ちゃんとやってんだよな　トランプでダメなら誰にもダメだろう,support,diplomacy_ability,トランプ氏の外交努力を肯定
"トランプ氏は来年、習氏を米国に2度招く見通しだ。1度は国賓訪問、もう1度はトランプ氏がフロリダ州ドラルに所有するリゾートで開催される20カ国・地域首脳会議（G20サミット）への出席。両首脳が直接対面する機会は、これで計4回となる。 https://www.bloomber...11-25/T6ACRPT9NJLS00 

話はどんどん進む",neutral,neutral,トランプと習の対面状況の予測と進行具合を述べている事実情報。立場表明なし。
"台湾問題に関しては中国に譲歩の余地はない。 
国際法とか日中国交正常化の日中共同声明とか持ち出す前に、民主主義 
であるかどうかが重要。 
民主主義を私利私欲にまみれた独裁政権は嫌うので必死に潰そうとする。 
それを変な理屈をつけて自分たちが正しいかのように世論形成しようと 
しているが全く筋が通って無い。",support,political_ideology,台湾有事への立場を民主主義対独裁の価値観で説明し支持
上手に仲介できれば1ノーベルポイント進呈,support,diplomacy_ability,仲介力を肯定し、外交能力を評価
">>44
躄のなってない危険な駄犬に脅かされたら、犬自身でなく飼い主になんとかしろと言うのが普通だ
だから習近平はトランプと直談判したのだ🥺",oppose,diplomacy_ability,犬＝高市、飼い主＝中国を示唆
,,,
">>41 
検索済？ 
ネットDE真実ってやつか",neutral,other_reason,実在する人物との比較に言及せず、言及内容が抽象的。
"キンペー: お宅の飼い犬(バカイチ)がうちの子(台湾)に絡んできて困ってるんですが 

トランプ: しつけができてない駄犬ですんません　コラ！バカイチ！ 

バカイチ: ご主人様に褒められると思ったのに　キュイーン　キュイーン",oppose,diplomacy_ability,バカイチが日本を、台湾を石化してから出禁って国際情势を軽んずる冥頑な性格
"習「ちょっとー聞いてよータカイチがさー」
寅「ワイがしばいたるさかい」",neutral,other_reason,日本語訛りの擬音擬態語であり、実質的な論評ではなかった
,,,
火付け朝日,oppose,political_ideology,朝日新聞を批判し、保守的立場を示唆する言及
"来年４月のクアッドあるしね
あんまり騒がないでくれよ朝日",support,political_ideology,クアッド参加の将来展望を支持
">>68
トランプに「友人じゃない」って言われて凹んでたとか？ 
今回「君は親しい友達だからいつでも電話してくれていい」って言ってもらってよかったね 
「俺様の指示を仰がず勝手なことすんな」という趣旨かも知れないがw",oppose,diplomacy_ability,トランプの意図を皮肉的に捉え、外交的判断を批判
はやく沖ノ鳥島からレアアース供給してくれよ,neutral,other_reason,資源供給要望で立場表明不鮮明
"中国人と犬は思い通りにならなくて悔しいんだろうねw   
ほんと恥知らずで頭の悪い国だよw",oppose,political_ideology,中国を人種差別的に非難している
それってあなたの感想よね,neutral,other_reason,感想の主張と聞き手の対応であり、テーマへの立場表明ではない
そもそも米軍が動かなければ台湾が火だるまになっても日本は集団的自衛権を発動しようがないわけで米軍のボスと中国が話し合うのは別に悪い話ではないだろう。,neutral,neutral,立場表明なく事実と理由説明のみ
怒られたんかな,neutral,other_reason,問いかけで立場表明がない
,,,
"なんとか米軍に出ていって貰って自国で戦える国にしないとどうしようもないな 
同盟国がこれだけの揉め事に巻き込まれても一切フォローなし 
つまり同盟国なんて言葉だけ 
米軍を頼ってたら悔しい思いしかしないと思う",oppose,diplomacy_ability,日本依存の同盟に不満を表明
さっさとHUAWEIのスマホでgoogle使えるようにしろや😠😠,neutral,other_reason,高市氏批判や支持を含まず、政治的主張は含まない
これじゃ日本が鏡の中のマリオネットじゃないか！,oppose,leadership,日本が他国に操られる状況と批判
,,,
世界最強米大統領すら言えないことをガツンと言っちまったわけだ高市…,support,leadership,「ガツン」と表現し、リーダーシップを称揚
その表現はおかしい　キャンキャン毎日吠えてるのは中国だろ,neutral,other_reason,当事者の批評ではなく、第三者の行動を評価
"・大阪総領事は任期切れで帰国 
・高市答弁は従来の政府の立場と完全に同じという分かったようなよく分からんような閣議決定 
しばらくゴタゴタするだろうがとりあえず戦争は回避か",neutral,neutral,高市氏の主張を評価せず、状況の見通し述べている
">>85 
アメ公は今回は邪魔だけはするなよ   
支那ロ助は日本が片付ける 
(　ﾟдﾟ)､ﾍﾟｯ",support,leadership,高市氏の主張を支持し、自国対応を肯定
">>88  
今回の出来事で中国は外交上米国と接近することに成功しました   
この中国の外交上の成功を持って日本に対する   
外交上の攻撃を抑えるかどうかは中国が決める事です   
但しこれ以上の中国からの外交的な攻撃で中国が更なる利益を引き出せるかどうかは   
やや不明な部分があります   

中国が大きな利益を引き出し日本の損失が拡大しました",oppose,diplomacy_ability,高市氏の対応を批判し、中国の対日外交が成功したと評価
基本的に朝日は偏向してる以前に反日スローガン新聞だからね,neutral,other_reason,メディア批判であり поддерживаю чтение или 비판의 본질이 아님
"朝日新聞w 
おまエラが恣意的に曲解し意図的に歪曲し確信的に捏造した記事がなければこんなことになってねーよ。 
朝日新聞、台湾有事で存立危機事態認定なら武力行使 
AERA、中国に宣戦布告したような大失言！ 
↑何これ、アルミホイルで電波でも受信してるの？",oppose,criticism_validity,朝日新聞の報道自体が歪曲・捏造だと批判
中国は発言撤回を求めているから高市が発言撤回しない限り何をやっても無駄　経済制裁は今後もエスカレートしながら長期間にわたって行われると考えるべきだろうな,neutral,other_reason,発言は事実論評で、高市支持や批判を表明しない
"ボスに頭越しで苦情って 
おまエラ無能担当が飛ばされるときのあるあるだろ？",oppose,leadership,ボスの意に反する行動として批判
問題児の高市早苗,oppose,leadership,指摘で指導力低さを批判
"旅客機だけじゃ終わらないよ 
高市謝罪辞任しないと中国からすべての物資がストップ数兆円の原材料が止まったら 
数百兆のものがつくれなくなる試算 
アホだね高市無知だからそういう計算できないのだろう",oppose,leadership,首相の無知を理由に指導力の欠如を批判
>>88 PNG発動されるとメンツが潰されて、人民の統治に差し支えるだろうから、それは避けたかったのかな,oppose,political_ideology,権力保持やメンツの問題を理由に保身を取る姿勢を批判
そらトランプも兵隊を死なせたくはないからな 自衛隊員の命を軽んずるイキり壺市とは違う,oppose,leadership,高市氏の危険な発言を批判
">>90 
今回の米中の電話会談はトランプ大統領から行われています 
ここではディールが行われたことになります 
・米国は中国と交流を持ち米国内に招待する 
・中国に対しては台湾問題の抑制を暗黙裡には示している 

単純に空気を読めば米国から中国に対して利益供与を行うので 
中国は台湾有事問題での行動を抑制して貰いたいという事になります 
これを受けて中国が更に騒ぎ続ければ米国は中国に対して 
会談を取り止める選択肢は出て来ます",neutral,other_reason,米国と中国の駆け引きを推測する内容で立場表明なし
外交官一人追放したところで日本にメリットないし　中国が報復をしないことはあり得ないから　自発的に帰ってくれてラッキーだな,neutral,other_reason,日本側の行動評価と中国側への対応を述べる事実的叙述
バカウヨク アメのケツ舐め ご満悦,oppose,political_ideology,保守主義者への敵対的表現で批批判を示唆
">>1
米国(ユダヤ)は既に未来と通信しています。 
未来の知見と未来技術でこの世界を裏で完全に統制しています。 
この世界の出来事は全て茶番です。日本の政治も裏で統制されています。 

ユダヤは未来を知った上で、現在(過去)において色々と動いてきます。 
米国の要人がお世辞を言うのは、高市が長く続くのを知っているからです。 
高市が長く続くのは間違いない。 

ユダヤが後ろ盾にいる以上は選挙に勝つでしょう。 

ユダヤの末端工作員はあらゆる分野にゴキブリのようにいます。 
ある時は統一の仮面を被ったり、ある時は創価の仮面を被ったりして、 
政治情勢に応じて支援する人物を変えます。特定の組織に固執することはない。 

さらに、傘下のメディア言論人を操って印象操作をするだけでなく、 
電磁波兵器で大衆の感情を操ったりします。 
高市の時に中国との間で紛争が起こり、憲法が改正されるかもしれません",support,political_ideology,ユダヤの陰謀支配説に基づく支持
"日本が外交官を追放した場合には更に問題が拡大する余地は出て来ます 
これは中国のリスクコントロールの側面もありますが 
このリスクコントロールは問題を縮小させる方向とはなっています",neutral,other_reason,日中対立の展開についての将来的な見通し述べ、高市氏に焦点を当てていない
もう沖縄の米軍ほとんどフィリピンに退避済みでしょ,neutral,neutral,事実確認の質問で立場表明なし
"米国(ユダヤ)は既に未来と通信しています。   
未来の知見と未来技術でこの世界を裏で完全に統制しています。   
この世界の出来事は全て茶番です。   

この世界の政治には、ユダヤによる配役とユダヤの演出があるだけです。   
昨今のユダヤの演出を窺うと高市の時に中国との間で紛争を起こそうとしている可能性がある。   

・メディア言論人などによる高市に対するヤジへの異様な批判   
→批判を封じて独裁的な権力を事実上付与し、戦争を遂行させる。   

・米兵の前での情緒的な演説と軽いノリ   
→法に合致していなくても情緒とノリで米軍の支援を押し通させる。   

・スパイ防止法   
→日中要人の意見交換を妨げて、戦争の回避や和平を困難にさせる。   

・国旗損壊罪
→国民よりも国旗(国)を上に置いて、国の命令に逆らえない風潮を起こして戦争遂行。   

・議員定数削減   
→これまでの経緯を無視して比例定数だけを削減し(左派を潰し)、国会議員の数を減らし、政権を独裁的にして戦争遂行。",oppose,political_ideology,ユダヤを原因に掲げ、国家権力の拡大・戦争遂行を陰謀と表現
"読売テレビの解説員の話では 
トランプさんが高市さんを気遣って 
電話したと解説してる",support,leadership,トランプ氏が高市氏を気遣ったと解釈
このまま放置したら、トランプが勝手に「数日以内に日中関係はいい方に向かうだろう」とか言い出して、日本に圧力かけてきそう,oppose,politics_ideology,日本を無視した行動を批判
,,,
,,,
"分割統治
ぶんかつとうち
divide and rule

支配者が被支配者を分割、すなわち被支配者の団結を妨げて分裂させ、それをもって統治を容易にさせようと
うこと。「分割して統治せよ」ということばは、元来は古代ローマ帝国のその支配地域における統治術をさ
るものである。そこでは被支配部族・民族が互いに離反・対立するように策し、ローマの支配に対する彼ら
の敵愾心(てきがいしん)を分散させ、被支配者の連帯よりもローマへの忠誠心を生み出すようにした。そうす
ることでローマ帝国の統治を容易にした。こうした統治術は植民地時代に欧州列強によって用いられ、イギリ
スやフランスなどは分割統治を原則として植民地住民を統治した。たとえば、スーダンにおける統治でイギリ
スは北部住民（アラブ系）と南部住民（ネグロイド系）の対立を利用し、南部住民を軍隊に用いて北部住民を
抑え込むなどした。",neutral,other_reason,単なる概念の説明である。
"高市「うちのバカヒ新聞が誤報をして申し訳ありません」   
これで解決じゃね？",support,leadership,高市氏の認識と発言を支持者として評価
"G20では
高市さんは目的を達してるとも

インドにはレアアースを宜しくと伝え

戦闘機の開発は英伊日で開発しようねと
トランプ大慌て",support,diplomacy_ability,高い外交成果を評価
"米国(ユダヤ)は既に未来と通信しています。あらゆる未来技術を備えています。   
それでこの世界を裏で完全に統制しています。この世界の出来事は全て茶番です。   

自民党や維新、国民民主党、日本保守党、参政党などの右派が強いのは、   
米国の工作組織が裏でメディア言論人を操って巧妙に世論を誘導したり、   
資金面や人員面で支援したりしているからです。   
未来技術も所々で用いて世論を誘導しています。   

日本の政治を右派で固めて中露などと戦争させるためです。   

だから、自民党の政治資金規正法違反事件もトカゲのしっぽ切りで終る。   
共産党など比較的真面な議員の多い政党はメディア言論人に叩かれる。   
連合も共産党を排除しようとする。   
玉木の不倫も大した問題にならない。   
メディア言論人などが高市を異様に持ち上げる。",oppose,political_ideology,高市への持ち上げを外国工作と批判
"トランプ「おい、キンペ、サナエをこれ以上いじめたら、わかってるよな？」
キンペ「は？そんな事言える立場か？
レアアース無いとアメリカ終了やろが」
トランプ「ぐぬぬぬ・・・」",neutral,other_reason,シュールな設定で実際の評価を含まない
"トランプの大好きなイタリアの首相とバグを見せつけ 
トランプ大慌て",neutral,other_reason,トランプ氏の行動とイタリア首相への言及で、高市氏評価の意図なし
"立憲や朝日に責任転嫁してた奴らどんだけ洗脳されてるんだ   
おかしいと自分の頭で考えろよ。",oppose,political_ideology,立憲や朝日を目の敵にした右翼的価値観を明示
">>1
これ書いた朝日が謝罪すりゃ終わる話だろ",neutral,other_reason,意見表明なし、報道内容への評価
"トランプ氏、米中電話協議を要請か　日本への「伝達役」を担った訳は [蚤の市★]？   
第二次日中戦争の回避ｗ   
2025年　高市早苗　台湾有事で存立危機事態適用宣言、防衛費GDP比２％の前倒し   
2026年　安保3文章改定（非核3原則の見直し：核共有？核兵器開発？）、憲法改憲（自衛隊の国軍化）、自衛隊法改定（徴兵制の復活）、スパイ防止法成立（治安維持法の復活）   
2027年　中華人民共和国　台灣侵攻？第二次日中戦争？日本国２度目の敗戦ｗ
【2025年】世界の軍事力ランキング（GFP）   
GFP（グローバル・ファイヤーパワー）による軍事力ランキングでは、各国の軍事力はPowerIndex（パワーインデックス）というスコアで表され、   
PowerIndexの数が小さいほど高い軍事力を有していることになります。   
※理論上は0.0000が最高   
順位   
3位　中国　0.0788
8位　日本　0.1839
中国：日本　→　23：1
兵員   
中国人民解放軍　300万人　自衛隊　31万人　→　10　：　１",oppose,political_ideology,右傾化・軍事的展開への思想的賛同を示唆
第二次世界大戦では、日独伊三国同盟でしたが   今は、日英伊＋米韓ですわ,neutral,other_reason,歴史的事実と現状の対比に過ぎず、候補者への評価は含まれない
">116 
維新だけでなく、国民民主玉木も立憲民主党が悪い言い出したな 
高市ダメやんって流れになってきたのに、今更余計な事言うのが玉木だわ",oppose,leadership,玉木氏の発言を不適切と批判
いや中国が勝手に勘違いして勝手にファビョってるだけだろ,oppose,political_ideology,高市氏の発言を中国の誤解と否定
,,,
答弁直後に高市周辺が動揺してた時点で高市の失言だよw,oppose,leadership,周辺の反応から判断してリーダーシップの欠如
"答弁の内容をよく精査もせずに条件反射的にキレ散らかして   
迷惑してるのはこっちだよ",oppose,diplomacy_ability,対中外交のやり方に不満を表明
"円安バカ市が追い詰められていて草 
謝ったら死ぬ病気なんでしょ？ 
どうすんの？w",oppose,leadership,ソフトな表現だが高市氏統率力に否定的
,,,
">>1
トランプ電話では台湾の話はなかったと発表されてるけど 
なにまたへんな報道してるのさ",neutral,other_reason,背景報道に対して不満或いは矛盾を指摘する内容。
木原も進二郎も高市言い過ぎた、言ってるやん,oppose,criticism_validity,高市氏の発言が批判されていると表明
,,,
戦闘機開発の件じゃね F35をトップセールスしてる 邪魔,oppose,political_ideology,F35販売への批判は政策米国依存を含む
>>127 どこでそんな発表が,neutral,other_reason,事実確認を求める文で、立場は表明していない
,,,
"習近平主席がトランプ大統領に日本を抑えてくれと頼んだのか 
まぁ、日本に色々圧力掛けようとしてるけれど効果無い物ばかりだしトランプ政権の間は日米とあまり揉めたくないのかもね 
従来通りに過去の政府見解を踏襲すると言っている事を中国も分かっていて手を振り上げたけれど、日本が退かないから打つ手が無くなって来たのだろう 
そもそも中国側も仕掛ける時期が悪すぎる、ハネムーン期間に殴りかかって効果が十全に出る訳ない、今回の絵を描いた人物は能力が足りてない",neutral,neutral,高市氏への支持・批判意見なし
中国の刑務所から工作してる五毛すらもらえないお客さんが多くて困る 1日何レスがノルマなんだろうか,neutral,other_reason,高市氏へ向けられた支持や批判が曖昧
"あーあ、トランプに怒られてやんの 
当然か 
忠実な犬は飼いたくてもキャンキャン吠える犬は要らないもんな 
ネトウヨと高市は責任取れよ 
代わりに戦争に行くのはお前らだからな",oppose,leadership,高市を「犬」と蔑視し、責任逃れを非難
"日本のメディアは中国の発表を基に記事にしてたからね   
米国発表の記事は無いし   
台湾の件も言い分は分かったとしか   
回答してないのでは？",oppose,criticism_validity,蒋介石支持を批判している
>>117 答え合わせかな,neutral,other_reason,文面から立場表明が無く、文脈も曖昧。承認や批判を伝える提示と見做せない。
トランプが動いてくれて良かったな、日本だけじゃどうにもならなかったぞ。,support,diplomacy_ability,トランプの外交努力を評価
そんなこと言ったらトランプから高市への電話の内容も高市談でしかないだろ,oppose,other_reason,高市の発言を否定し、影響力の根拠を成り立たせなことを批判する
"トランプが仲裁してて草 
やっぱ高市は極右やね",oppose,political_ideology,「極右」という政治的レベリングが高市氏勢を直接批判
