comment,stance,reason,explanation
ミャンマーとかもうすぐ消える国だしな 近いうちに中国になるんでしょ,oppose,political_ideology,国の消滅や中国併合を予言する政治的見解を示した
"あれ？w
高市の外交で中国は孤立してるはずなのになぜ😭",oppose,diplomacy_ability,高市の外交能力を疑問視し、中国孤立を指摘
ていうか日本も台湾を国家認定してないよな,neutral,other_reason,台湾の国家承認がない事実述
日本も一つの中国を否定しちゃいない。別に中共の支配を認める宣言じゃないしな 民進党が北京支配したって一つの中国だし,support,political_ideology,高市氏の立場を政治的観点で支持
ブラックマッペの不買するわ。,neutral,other_reason,記事と無関係な購入意思表明
アメリカでさえそこは触れてないからな つかアメリカは台湾の半導体シェア削れればそれでいいんだろう たぶん防衛はしない 有事になった時点で半導体企業も逃げるから価値が無くなるし,oppose,diplomacy_ability,米国の対台政策を軽視し批判
食事会からすら逃げる高市って戦争になったら100％の確率で自分だけは速攻で逃げるよなｗ,oppose,leadership,戦闘能力や責任感に否定的
ミャンマーって軍事政権でかつ人権問題とかヤバいのに日本が支援してるんだよな 安倍国葬にも来なかったっけ,oppose,political_ideology,マイナス評価含有
ミャミャミャ…ミャンマーｗｗｗ,neutral,other_reason,単なるacrónimoまたは軽口であり立場表明なし
ミャンマーは経済制裁受けてなかったか,neutral,other_reason,記事内容とは無関係
ミャンマーからの特定技能労働者とか帰国させろ,oppose,political_ideology,外国人労働者排斥を主張
日本を支持してくれる国は！？,neutral,other_reason,日本の視点からの問いかけで、明確な立場表明なし
よりによってミャンマーかよ、独裁政権だけしか応援してくれないってか,oppose,political_ideology,ミャンマー政権の性質を理由に批判
ジャップよりはマシだなw,oppose,other_reason,日本の政治家 Comparisonで批判的な意図
"LOVE❤
❤
おまえら2ちゃんねるキャハ〜高市さんが今度はアメリカが調停中のロシアにケンカを売って顔真っ赤だぞ？w
https://www.yomiuri....20251122-OYT1T50149/
❤
LOVE❤",oppose,diplomacy_ability,ロシアへの対応を外交失敗として批判
"ロシア、ミャンマー続々と援軍が来るな
やはり日本のリベラルは世界標準",oppose,political_ideology,リベラル批判と暗中支援を連想
日本政府は批判を浴びながらもミャンマー国軍をずっと支援してきたのにｗ,oppose,other_reason,日本政府の対ミャンマー政策への批判を含む
ミャンマーの戯言,oppose,other_reason,ミャンマーの発言を軽蔑的・非難的見方としているため
（・(ｪ)・）いい音色やな　ほらわし芸術肌やから,neutral,other_reason,芸術肌の主張は批判・擁護ではなく
>>17 アフリカはもっと複雑怪奇だよ 経済的な依存度が中国が増しまくっていて上層部は中国頼り、中国が工場を作りまくり中国人労働者大量移住。同時にアフリカ労働者も中国が100万人単位で受け入れ 一方で欧州への資源取引がズブズブで上流階級は贅沢三昧汚職が酷い 上層部の親白人への反発と現地での労働を奪う中国人への反発が同時に起こっている,neutral,neutral,文章は高市氏の評価をしていない
">>17
南アフリカは中国の立場を支持だそうです",neutral,other_reason," narrowed scope of evaluation, not comment on Gao Shi"
"もうとっくに乗っ取られてるからな
バイバイミャンマー",oppose,other_reason,中国の支配を暗喩し、国際的立場を否定
コロナ禍にクーデタ政権からの勲章貰いにウッキウキでミャンマー行った麻生太郎くん,oppose,political_ideology,権力掌握方法に疑問を呈する言及
">>52
BRICSはインド以外は親中だからな
既定路線",neutral,neutral,高市氏批判・支持明示なし
"中国投資最大国の発言を記事にしたってなんの意味も無いwww
そう言わざるを得ない事情ってもんがあるだろ？？
日本としては察してあげるのが優しさってもんだわwww",neutral,other_reason,事情を察する発言で立場不明確
ビルマの竪琴よ,neutral,other_reason,言及内容が記事と関係ない
ミャンマーってまだ軍事独裁やってるんだろ…救急車から引きずり下ろされて地面に正座させてる救急隊員のアタマを全力でぶん殴ってる軍隊が,oppose,political_ideology,軍事独裁への批判を示唆
"日本の支援でヤンゴンに橋を作ったりマーケットを建てたのにね
まぁ中共と陸路続きだから小国は従わざるを得ないよな
ミャンマー人はめちゃくちゃ親日だから国民感情とは別。",neutral,neutral,記者の記述との併記で立場表明なし
"そりゃミャンマーだもん
ビルマ時代とは違う狂った軍事国家",neutral,other_reason,ミャンマー・日本の比較論だが立場不明
ミャンマーってアマゾンみたいなもんじゃないの？国なんてあったん？,oppose,political_ideology,米国の立場を疑問視
"殺戮動画常連のミャンマー
キチガイだろこいつら",neutral,other_reason,ミャンマーの軍閥や暴力についての感想で、高市氏を評価していない
さすミャン,neutral,other_reason,意味不明な短い表現で立場判断不可
"別に日本も堅持しとるよ
平和的であればw",neutral,other_reason,主張が曖昧で立場不明確
"ここは中国の属国だからな
そういう反応は想定の範囲内でしょう",neutral,other_reason,中国の主権を前提とし、立場を表明していない
チャイナは軍政とは相性が良い,neutral,other_reason,相性の話で立場不明
いいね、踏み絵じゃん今回の事って,oppose,political_ideology,高市氏の台湾発言を意図的に批判する表現
">>61
アマゾンじゃないよ
何度も行ったこともあるけど
国民は真面目で穏やかで治安もよかった
ヤンゴンには多くの日本企業が進出していて、ミャンマーの家電や車はみんな日本製
ただ数年前の軍事クーデターで今は行きにくくなってしまった",neutral,other_reason,高市氏批判・支持せず、アマゾンとの比較や現地状況述べるのみ。
おやもうひっくり返りそうなん？日本への恩を表に出せないほど中国に助けを求めないと国軍が持たないということか…,oppose,political_ideology,我が国が中国に依存する構造を批判
"日本も一つの中国堅持で構わないと思うよ
台湾は中国では無いとして
台湾の泛緑連盟の主張と同じ
台湾は中華民国でも中華人民共和国でも無く台湾だとする運動
中華民国以来の大陸への未練や権利主張などとは無縁
まぁ日本は日中共同声明で台湾は中華人民共和国の一部で有るとの主張を認めているから難しいと思うけどね",neutral,neutral,立場表明が曖昧で両論併記
"そもそも日本もアメリカも「中華人民共和国は中国唯一の合法政府」とは「承認」してるからな
台湾は中国の一部、は承認してないが既に論理的には分が悪い
何故なら
・台湾は中国の一部　→　なら唯一の合法政府である中華人民共和国に収まるべきですね
・台湾は中国の一部ではない　→　なら中国である中華民国による統治は不当ですね
の挟み撃ちだから
なので明確にどっちも選べない",neutral,other_reason,中立的な論理的考察を展開
"今の時代に軍政の国は、ミャンマーとアフリカくらいだからな
一応北のキムチ王国もかw",neutral,neutral,立場表明がない事実叙述
"えっ、ミャンマーも中国になりたいのかと思った
あーびっくり🫢",neutral,other_reason,皮肉や驚きを表す表現で、明確な立場表明なし
"んじゃやるか
お前らの仲間はミャンマーと南アフリカだけでいいんだな？",oppose,political_ideology,対中政策への不満を政治的イデオロギー的に表明
">>35
「中華人民共和国が唯一の合法政府」認定して中華民国を国連から追放した",neutral,other_reason,事実叙述であり立場表明がない
隣りに中国とかあったら大変だね,oppose,diplomacy_ability,中国に対する警戒感表明
犯罪国家同士仲良くなっただけじゃねーか,oppose,political_ideology,右翼的発言と見做し批判
なるほどなミャンマー中国韓国みんな自民党がアホほど支援してきた国だ,oppose,political_ideology,自民党の政策を批判的に評価
">>71
日中共同声明で
中華人民共和国政府は、台湾が中華人民共和国の領土の不可分の一部であることを重ねて表明する。日本国政府は、この中華人民共和国政府の立場を十分理解し、尊重し、ポツダム宣言第八項に基づく立場を堅持する。
としているから台湾を中国の一部として承認していないはかなり苦しい",neutral,other_reason,上記反論文は事実述べであり、論点を提示したにすぎず立場表明はない
"今、ミャンマーでは経済的理由で内臓売る人が増えているそうですね
ちなみに腎臓は25万円だということです",neutral,other_reason,記事内容と無関係
なんかの拍子に中共が倒れたら国民党が凱旋するかも知れんしな(´･ω･`),neutral,other_reason,台湾の政権変動を仮定した憶測で、支持・反対を判断できない
高市早苗にお尻叩かれたい,oppose,other_reason,皮肉表現で高市氏を批判
>>81 本来の政党理念的なものは既に残ってないだろう 台湾だって大陸の混乱に巻き込まれたくないはず,oppose,political_ideology,政党理念の喪失を批判し、台湾問題への対応を否定
武力による現状変更をした国じゃないかw,oppose,political_ideology,中国を批判する内容で、立場表明あり
日本だって一つの中国を支持してるし台湾は中国だと言ってる,support,political_ideology,高市氏発言を日本全体の外交姿勢と同一視し支持
スーチーさん自由にしてから言ってくれ,oppose,political_ideology,ミャンマー政権の立場を批判し、人権問題を強く警告する内容
">>79
そう、論理構成はかなり苦しいし、明確にできないから棚上げしてる
台湾を中国と言っても非中国と言っても詰む
それを理解できてない奴多過ぎね？",oppose,political_ideology,高市氏の発言を政治的論理の不十分さとして批判
">>1
平和を愛するアジア国家は中国支持
追い込まれたなネトウヨタカイチ",oppose,political_ideology,ネトウヨとタカイチを批判し、支持を表明
ミャンマーて…今アジアで最も治安終わってる国じゃねーか。,neutral,none,治安状況の批判は立場表明ではない
">>87
棚上げにして来た事を高市Japanは白黒付けようとしている
そう捉えられたんだろうね
その意味で今回の発言は失言だと思うわ
失言と認め撤回しない限り日中外交は詰み
認めたら支持の多くを失い政権は詰み
どう動くのかな？",oppose,political_ideology,保守的外交手法への批判を含む
中国とケンカするのは頭おかしい。14億人の市場放棄するのは考えられない,neutral,other_reason,市場価値の観点からの論評で、高市氏擁護・批判を明示していない
一つの中国と台湾有事は別問題だぞ,neutral,other_reason,立場表明がなく、事実叙述のみ
>>22 日本も一つの中国を支持してる,neutral,fact_only,事実述べのみ、批判・擁護なし
"ヤンボー
ヤーボー",neutral,other_reason,意味不明で判断不能
">>1
パンチ佐藤「心は一つ」",neutral,other_reason,パロディ表現が主で主張が曖昧
台湾は日本の経済や安全保障にとって重要だが今回の高市は無駄に引っ掻き回した安倍だって首相としては敢えてぼやかしていた,oppose,diplomacy_ability,外交上の失策と評価
現軍事政権のケツ持ち中国なんだな,oppose,political_ideology,ミャンマー軍政府を支持する内容と判断
そう言わないと消されちゃうもんね,neutral,other_reason,立場表明がなく、皮肉・暗示に終わる
ASEANはとっくの昔に骨抜きにされているからな,neutral,other_reason,ASEANに関する否定的発言で、高市氏の支持・反対を明示していない
ならず者の踏み絵になったな,oppose,political_ideology,右傾化や憲法改正志向への批判を含む
">>90
その通り
中国はこの問題については譲れず言及されたら一つの中国を強硬に主張してくる
日本もアメリカも本音ではいざという時は台湾を助ける意志はあっても普段は国としては中国を刺激しないようにしている（議員レベルでは別）
歴代総理は言葉を弄してぼやかしてきた",neutral,other_reason,中国の立場や日米の実態を述べる中立的叙述。高市氏擁護・批判はしない。
"円借款免除のおかわりしてやった結果がこれだよ
カルト政党どうすんのこれ",oppose,political_ideology,政権評価に「カルト政党」と批判的表現
ミャンマー連邦共和国は事実上の大使館を台湾台北市に置いている（笑）プゲラ,support,political_ideology,台湾が国家だとする主張を含む皮肉表現
一つの中国ならどうして Taiwan に軍事侵攻する必要あるのかな、ないよね,oppose,political_ideology,台湾侵攻の必要性を疑問視しているため
"台湾と中国は憲法さえ違う別の国です
台湾の憲法が民主的な立憲主義と権力分立（五権分立）に基づくのに対し
中国の憲法は中国共産党の一党独裁を正当化する役割を果たしている点にあります
台湾の憲法は個人の自由と権利を重視していますが
中国の憲法は集団的な利益と共産党の指導性を優先しています

ちなみに日本の外務省は
中国と台湾を別々の国だと
HPで認識していますね

外務省HP
中国のページ
https://image-tm.s2m...l/1763268650559.jpeg
台湾は含まれていない

台湾のページ
https://image-tm.s2m...l/1763268677362.jpeg",oppose,political_ideology,台湾を別国家と見なす政治的主張
">>89
ミャンマーの中に百を超える民族がいるから
内戦が終わらないんだよね",neutral,other_reason,民族問題を述べている。立場が不明確
平和平和言うてる奴ほどネット云々ではなくて現実で好戦的なのは何でなの？このミャンマーしかり中国しかり日本の左翼然り,oppose,political_ideology,日本への左翼を敵視し反日感情を表明
"ミャンマーは社会主義だからな
中国人と似たような国になっとる",neutral,other_reason,立場表明がなく、反論や擁護もなし
対抗措置としてミャンマーと呼ぶのをやめますわ,neutral,other_reason,反発行動を主張し、高市氏擁護や批判はしない
あれ!?世界が日本から孤立してねえか？,oppose,diplomacy_ability,日本の外交的孤立を批判
">>1
六四天安門ウイグルジェノサイド8964
解救維吾爾　天滅中共　勿忘六四　台湾独立　光復香港
北方領土は日本固有の領土です
尖閣諸島は日本固有の領土です
竹島は日本固有の領土です",oppose,political_ideology,台湾独立・中共批判が高市氏支持と関連しており、思想的立場に基づく反対
">>110
地政学で日本は海洋国家だから
そりゃあ大陸の国とは違うよ
（笑）",neutral,other_reason,地政学違いを述べたが、高市氏への立場表明なし
中国がこれだけ圧力かけてくるのは高市さんが有能だから。短命政権にさせようと必死。石破のようなボンクラなら長期政権になった方がいいもんな,support,leadership,高市氏の有能さを理由に支持
つかミャンマーはラカイン州の自治独立派AAと戦ってるから尚更なんだよなこれ,neutral,other_reason,ミャンマー国内情勢の提示で立場表明なし
"ズブズブのとこに分かりきったこと聞くな、アホ
民衆のシナ嫌いはわかってんのか
まあ日本も好きではない",oppose,political_ideology,中国嫌いの発言と日本批判から
">>35
無知無能め、日本は中華人民共和国を中国全土と台湾を統治する唯一の政府と宣言している、チベットもウイグルも香港マカオも台灣も中華人民共和国の統治下にあることを認め。更にそれまでの中華民国の国際的地位を中華人民共和国が引き継ぐことも認めているんだよ、日本とミャンマーは基本的に全く同じ",oppose,political_ideology,高市氏の発言を批判し、右傾化を指摘
"クーデターを起こした、ミャンマーの軍事政権か？
中国から支援されてる事を隠さないんだな",oppose,political_ideology,ミャンマー政権の性質を否定
ミャンマーは草,neutral,other_reason,表現が曖昧で立場の表明がない
">>71
日本は台湾も含めて中華人民共和国がたった一つの中国の正統な政権と認めている、台湾は勝手に中国の一部を支配している非合法政権だから国として認めないし国交は断交している、正解は一つしかないんだよ
高市が自分の発言を訂正しないなら本当に中国と戦争する覚悟がいる、逆に他国の圧力で国会答弁を訂正するのはダメだろう、もしよく知らないであの答弁なら高市はネトウヨ並みの馬鹿だわ",oppose,political_ideology,右翼的主張と非合法政権への見解
>>117 日本はアメリカの支配下にあることを公言してるの？,oppose,political_ideology,日本が米国に従属しているとの批判的主張。
君と僕とでミャンマーだ,neutral,other_reason,個人的な関係を述べる内容で、立場表明がない
>>121 あんた、70台だね？,neutral,other_reason,相手の年齢を推測する内容で立場表明なし
この記事書いたのなに人？冒頭から謝った発言とか…またバカの集まりのオールドメディアだろうか？,oppose,other_reason,メデイア全体を批判しており、高市氏擁護ではない
">>121
小さなモノから大きなモノまで",neutral,other_reason,具体的な主張や立場表明がない
>>124 動かす力で,neutral,other_reason,文脈が不明確で立場を判定できない
ミャンマーとか中国の一部みたいな地域だからな お茶売りが中国に毎年旅する歴史は10世紀に始まっている,neutral,other_reason,中国大陸の一地域との主張は誤り
">>110
そら過去の日本の立場すら捨ててるんだもの
　
日本は日中共同声明で「中華人民共和国を中国唯一の合法政府と承認」してる
台湾について理解尊重とか言ってるけど、結局のところ中華民国も中国なので台湾を中国と言っても非中国と言っても詰み
法的整合性は中華人民共和国側にある",oppose,political_ideology,日本が従来の立場を転倒したと批判
そらミャンマーは言うだろ、毛派だしな　ミャンマーはｗ,oppose,political_ideology,ミャンマーを毛泽东主義と誤認・軽蔑
">>92
1つの中国により中華民国を国と認められない
そして台湾有事が国際連合憲章の禁じる「国家間の武力行使」にできず内紛鎮圧になる
連動してるぞ",support,political_ideology,中国の立場を支持し、台湾問題における国家概念を擁護
"北海道は一つの日本、沖縄は一つの日本
東京は一つの日本、大阪は一つの日本",neutral,other_reason,地方に関する論述であり、高氏に直接言及しない
">>75
アルバニア決議でどうしても意味がわからないことがある
安保理決議は国連総会決議よりも上なのに、常任理事国の中華民国が拒否権を発動できなかったのはなぜなのか？
調べて出てくるのは国連総会決議で拒否権を失ったという矛盾した答えばかり",neutral,other_reason,中華民国の拒否権問題について知識を問う内容。
ミャンマーｗｗｗ,neutral,other_reason,の反応だけで立場なし
">>127

法的整合性（笑）

それを言うなら「法統性」だろ
底辺底低脳バカ丸出し五毛チョン😝🤣😝

しかもまた息を吐くように大噓を撒き散らしてやがる！
🤬💢🔥

日本は台湾が中国の一部だと承認してねーだろ！
バカwwwwww
日中共同声明の行間どころか字面そのものも読めねー知障かよ？！

「中国の主張は知ってる。
　だか日本国は、台湾『国家』と周辺の島の帰属には
　関知しない」
が、死那も黙認してる日本の立場だ！
欧米も死那に関しては日本と同様の立場！！

「一つの死那」なんざいう法統性が皆無の妄想を真に受けてんのは、
悪の枢軸国（死那、露死唖、北キムチら狂惨党独裁国、イラン）と反日バカサヨ五毛チョンだけだ！！

バ～～ーーーーーカWWWWWWWWW😝🤣😝",oppose,political_ideology,反日・五毛・対中姿勢を批判しており、政治的イデオロギーの表明
こんな国を必死に支援していた国があるらしいぜ,neutral,other_reason,批判対象が不明で立場不明
">131
例えて見よう
あなたという存在があります。名前とか色々含めてそれは、別の人のものになりましたとさ
アイデンティティ・セフトとかスナッチャーとか
怖っ",neutral,other_reason,自らの存在についての比喩で、高市氏とは無関係。
ただの親中派（親台親韓反日ニヤニヤ似非保守リアル左翼偽日本人嘘吐きサイコパス安倍鳩山菅じじ石破のコピー反米ヘラヘラ事大主義トカゲ婆ぁスパイ外人）じゃなきゃこんなこと言わないよな,oppose,political_ideology,親中・反日的価値観と政治的イデオロギーを攻撃
ミャンマーと言ったら詐欺拠点思い出すからなんとも…,neutral,other_reason,ミャンマーの地形やsecurityとは無関係な話題で、立場表明を含まない
今のミャンマーはなあ…,neutral,other_reason,感情表現のみで立場不明
>>1 中国と国交がある国はその解答が正解,neutral,neutral,論点を支持・反対せず事実叙述
>>5 南アフリカね,neutral,neutral,タイトルと無関係な単なるコメント
ミャンマーは中国に攻められたら終わるから仕方ない。まあ、中立的な発言ですわね。,neutral,other_reason,中立や仕方なさを説明
">>91
いや中国が台湾に侵攻した場合、日本が手出ししないとしても、
中国との貿易は大幅に縮小するだろう。
だから同じ事だよ",neutral,other_reason,日本側の行動と結果を比較しているが、高市氏を支持・批判していない
"第一列島線は日本の主権線ヤー
この島に男はおらへんのかぃっ💢❕
キンタマ付いとんのかい???
Lebensraumを死守せよ❕
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
VCP狂産暴力党を退治せよ👊🤬
害獣鬼畜死ナ畜どもを大量に殺せ❕
鬼畜死ナチ玖が地球上に存在するのはアホやと思う
　　　 ＿🦌＿
　　 ／三ミ三ミ＼
　 ／ミミ🇯🇵三ヾ＼
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ
　ﾚ｜　　　　　＼ヾ｜
　レイ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ヘ/
　(Y　　｜　　　 ﾚ｜
　O|　　(＿　　　Oﾉ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
　/｜｜ ﾟ∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
by サナエット・タカイッチャー総統
卍✋卍✋卍✋卍✋卍✋卍✋卍✋
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",oppose,political_ideology,右翼的な排他・攻撃的黎明論を表明
"ミャンマー軍事政権
中共に踏み絵を強いられ結果の発言",oppose,political_ideology,踏み絵を強いられたと批判的に描写
そら落ち目の日本と関税マンのトランプの日米市場より中国市場の方がメリットでかいわ,neutral,other_reason,中国市場との関係強化を示唆したが、高市氏批判・支持表現なし
">>1
新華社まで読んだ",neutral,other_reason,単なる情報源の共有で立場表明なし
高市恥ずかしいな,oppose,political_ideology,台湾発言への批判を示唆
">>1
クーデターのミャンマー軍事政権は中国とズブズブだからな
そらそうだろう",neutral,other_reason,軍事政権との関係を述べるが、高市氏を評価しない
">>148
日本もミャンマー軍事政権を支援してるのになw",oppose,political_ideology,対ミャンマー政策に異議
大日本帝国に侵略された国は中国を支持,oppose,political_ideology,歴史観に基づく立場表明
"愛子さまがミャンマーに出向いたのをぶち壊しの発言
舐められてますね",oppose,diplomacy_ability,古い日本の外交失策を批判
ミャンマーなんて、みんな殺されて中身は中国,oppose,political_ideology,誤った政治的主張
"まぁ東南アジアは強い国に付くからな
ミャンマーも戦争中日本が強いと思ったら弱かったから
またイギリスに付いたし
まぁでも独立もしたけど",neutral,neutral,東南アジアの動きの考察で直接評価不在
"高市さんはなにも間違ったことなんか言ってない
ただ日本の自衛権の話をしてただけなのに
メディアのねじ曲げが酷すぎる。
こんな嘘ばかり垂れ流してるメディアは
中国が「日本に自衛権など存在しない、日本は中国の一部」とでも洗脳されてしまっているのでしょうか？",support,political_ideology,日本の自衛権を支持する見解表明
"まじすか？
ミャンマー軍事政権打倒な
でパラオは
中国をきって平和",oppose,political_ideology,ミャンマー政権批判と中国否定を訴えているため
愛子さまが出向いたのはラオスか,neutral,other_reason,関係ない内容の出向先に関する質問
"弥生人の祖先は雲南省からラオス、ベトナムを経て海に出て日本に来たと思ってるので
ミャンマーはどうでも良いけどラオスには
俺も興味がある",neutral,neutral,立場表明なく、話題も生成関係ない
"資金強要停止

地震でなきついてきたの

きたなかったな",neutral,other_reason,無関係な内容・意味不明な表現
">>29
中国から賄賂の
ミャンマー政府が",oppose,political_ideology,中国の影響力を批判
【動画】高市、G20で英語も出来ず人脈も無いのでずっと張り付き笑顔でｷｮﾛｷｮﾛするしかなかったwwwwwwww [271912485] https://hayabusa9.5c...cgi/news/1763945865/,oppose,leadership,英語・人脈の欠如を批判
"戦前の国際連盟脱退時が目に浮かぶな
外に出ない馬鹿国民が現状知らずに強気煽って結局破滅と",oppose,political_ideology,右傾化・軍国主義的発言を想起させる内容
"日本軍を裏切ったビルマの末路
未だに混迷から抜け出せない",oppose,political_ideology,ビルマへの非難で日本を批判
>>86 そいつのせいで西側は手を引いて中国に取られた とんでもないサゲマン女だわ,oppose,political_ideology,高市氏を「サゲマン」と蔑視し、右傾化・国家安全保障への批判を含む
"ビルマは日本に学校やインフラを作ってもらった恩があるのに
日本軍がインパールから敗走してくると裏切ってイギリスについた
そんなクソ国家なんだよ",oppose,political_ideology,日本の大義名分に関する否定的主張
どーすんのこれ高市www,oppose,leadership,『どーすんの』で困惑感、高市氏を批判
どんどん日本が孤立化していく・・,oppose,diplomacy_ability,日本の外交的孤立を批判している
"日本にさんざん世話になっていていまチャイナ側なのかい
小泉が裏切って欧米スー・チーについちまったからか？",oppose,political_ideology,日本が中国寄りになったとして批判
"日本人の小学生の内臓をナイフで掻き出した国が、
「日本は安全ではないので渡航しないように」
「大使館員は外出しないように」
と呼びかける。
本当に気持ち悪い。",oppose,political_ideology,保守的・国威主義的立場で批判
どーすんのこれ高市www,neutral,other_reason,ネットスラングでの戸惑い表現で立場不明
どーすんのこれネトウヨ,oppose,political_ideology,ネトウヨと皮肉含有で批判態度
"トランプの方が高市よりずっと過激ｗｗｗｗｗ
トランプ氏「台湾侵攻すれば北京爆撃」“過激予告発言”報道がＸで再燃「高市氏の１億倍やばい」",oppose,political_ideology,トランプ氏の表現を擁護し、高市氏より過激だと評価
">>171
まぁ大統領選前はいつもよりもビッグマウスになるから当てには出来ないかと",neutral,none,事前に行動を予測しているだけ。
ミャンマーなんてクソ国家関係ねーよ さっさと潰れてなくなれ,neutral,other_reason,高市氏批判・支持の言及なし
"ミャンマーはすでに中国人とその帰化人に乗っ取られてるようなもんだからね
日本もそうなる前になんとかしないと",oppose,political_ideology,日本の対中政策への懸念を政治思想として表明
"トランプ大統領、中国総領事の高市総理批判投稿巡り「同盟国も友人とは言えない」「私は中国と良好な関係」… ★18
2025.11.11　/newsplus/1762951034
　↑
状況証拠的に日本版CIAﾁｬｲﾅﾁｮｰｾﾝｲﾝﾃレﾘｼﾞｪﾝｽｴｰｼﾞｪﾝﾄって自民（と朝鮮プロレス野党）の清和会だから、親中反日反トランプDS日本支部もアベ鳩山麻生河野小泉菅じじ石破ｹｹ中橋下百田杉田萩生田青山高市ラインだよな",oppose,political_ideology,親中・反日・反トランプの「DS日本支部」と批判
