comment,stance,reason,explanation
">>1
米国(ユダヤ)は既に未来と通信しています。
未来の知見と未来技術でこの世界を裏で完全に統制しています。
この世界の出来事は全て茶番です。日本の政治も裏で統制されています。

ユダヤは未来を知った上で、現在(過去)において色々と動いてきます。
米国の要人がお世辞を言うのは、高市が長く続くのを知っているからです。
高市が長く続くのは間違いない。

ユダヤが後ろ盾にいる以上は選挙に勝つでしょう。

ユダヤの末端工作員はあらゆる分野にゴキブリのようにいます。
ある時は統一の仮面を被ったり、ある時は創価の仮面を被ったりして、
政治情勢に応じて支援する人物を変えます。特定の組織に固執することはない。

さらに、傘下のメディア言論人を操って印象操作をするだけでなく、
電磁波兵器で大衆の感情を操ったりします。
高市の時に中国との間で紛争が起こり、憲法が改正されるかもしれません。",neutral,other_reason,反ユダヤ陰謀論による一般世論の煽動
あのときヒゲの隊長にマジグーパンされるべきだった,oppose,other_reason,ヒゲの隊長は高市を皮肉的指し示し、批判を含んでいます。
"市場からは嫌われとるようだな
しかし総理就任までは騙しきってたわけだから詐欺師としては能力が高かったのだろうよ",oppose,leadership,総理就任に成功したとするが、現在は非難されていると批判
小西洋之こそ　したり顔にいみじう侍る人,oppose,criticism_validity,小西の批判に対し反論の上で同様の批判を繰り返す
中国、日中韓首脳会談を拒否　1月開催打診も、首相答弁に反発,neutral,neutral,中国の対応を事実叙述したのみ
"国会答弁
デフレ脱却！
この馬鹿　誰？
高市早苗と植田和男ｗｗｗ
今はインフレ＝物価高なんですけどおおｗｗｗｗ",oppose,political_ideology,「デフレ脱却」という表現に皮肉を込めて批判
"高市信者はそんなことないって言えない時点で負け
それを信者も分かってるから論点ずらしでしか言い返せない",oppose,leadership,指導力不足を指摘
"米国(ユダヤ)は既に未来と通信しています。
未来の知見と未来技術でこの世界を裏で完全に統制しています。
この世界の出来事は全て茶番です。

この世界の政治には、ユダヤによる配役とユダヤの演出があるだけです。
昨今のユダヤの演出を窺うと高市の時に中国との間で紛争を起こそうとしている可能性がある。

・メディア言論人などによる異様なヤジへの批判
→批判を封じて独裁的な権力を事実上付与し、戦争を遂行させる。

・米兵の前での情緒的な演説と軽いノリ
→法に合致していなくても情緒とノリで米軍の支援を押し通せる。

・スパイ防止法
→日中要人の意見交換を妨げて、戦争の回避や和平を困難にさせる。

・国旗損壊罪
→国民よりも国旗(国)を上に置いて、国の命令に逆らえない風潮を起こして戦争遂行。

・議員定数削減
→これまでの経緯を無視して比例定数だけを削減し(左派を潰し)、政権を独裁的にして戦争遂行。",oppose,criticism_validity,高市氏批判＋主張合理化のための前提構築
">>132
中国は棚ぼた発言に喜んでいるだろ",oppose,other_reason,高市の発言を中国の利益に利用する内容
"今日も日本のガン細胞＝自民党員が
ようけわいるなｗｗｗ",oppose,political_ideology,自民党を『ガン細胞』と非難
"""【緊急ライブ】""日本に未来はある？"" ぶっちゃけ若者の意見を聞いてみる (ゆうじ × 石田和靖) @Yujichannel""
https:
//www.youtube.com/live/GSNlMNqY4yI

越境3.0×ゆうじ

""世界的に優秀な日本人だけが30年間衰退し続ける理由。世界情勢を深く知る石田和靖さんが語るこの国の闇が衝撃的すぎた【越境3.0チャンネルコラボ】""
https:
//youtu.be/37HEC5dJ308

ゆうじ×越境3.0

""""日本に未来はある？"" ぶっちゃけ若者の意見を聞いてみる (ゆうじ × 石田和靖）越境3.0 未来をつかみ取れ！光の指す方向へ。""
https:
//www.youtube.com/live/nF5Bz6Ma0_w

原口一博",neutral,other_reason,投稿者が紹介する動画へのリンク閲覧案内
>>1 結果見て言うだけならアホでもできる 本気なら連立与党に加われば良いだろ,oppose,leadership,与党不参加なら真剣ではないと戒め
"米国(ユダヤ)は既に未来と通信しています。
未来の知見と未来技術でこの世界を裏で完全に統制しています。
この世界の出来事は全て茶番です。

ユダヤは未来を知った上で、未来を都合よく変えるために、現在(過去)において色々と動いてきます。
公明党の連立離脱もユダヤの仕掛けです。未来において中国との戦争を起こすのに邪魔だったのでしょう。

この様子だと高市の時に中国との間で武力衝突が起こる可能性はかなり高い。",neutral,other_reason,ユダヤの陰謀説を主張。立場表明の対象が高市氏ではないため
多くの専門家がさんざん指摘しているとおり、現下の物価高・ガソリン高・コメ高の原因は、日銀／政府・自民党による【日米金利差の放置＝円安インフレ政策】です。高市早苗クン【日米金利差の放置＝円安インフレ政策＝物価高】を推進しておきながらなぜ物価高対策をやるのですか？政策のマッチポンプですよん。お答えします。それがどうかしたんですか？ドスン　どした隣の家の婆さんが死んだｗｗｗｗ日銀法第二条　日本銀行は、通貨及び金融の調節を行うに当たっては、物価の安定を図ることを通じて国民経済の健全な発展に資するべきことをもって、その理念とする。,oppose,leadership,政策に矛盾を指摘し、物価問題への対応能力を批判
本日のお前が言うな！,oppose,leadership,態度が一方的で指導力に疑問
米国(ユダヤ)は既に未来と通信しています。あらゆる未来技術を備えています。それでこの世界を裏で完全に統制しています。この世界の出来事は全て茶番です。台湾有事もです。日本は中国との間で中台は一つだという条約に調印しています。その認識は米国においても同様です。だから、国連に台湾が加盟できない。従って、台湾有事は中国の内戦です。中国の内戦である台湾有事に日本が巻き込まれるのは、台湾有事が起こって米軍が介入すると、安倍政権が解釈改憲して立てた安保法制と日米同盟により、米軍を支援しなければならないからです。日本が台湾有事に巻き込まれるのは、国際法を破って台湾有事に介入する米国のせいです。すべて日本を台湾有事に巻き込もうとする米国の茶番です。,neutral,other_reason,台湾問題に関する陰謀論的主張。小西洋之の批判等とは無関。
小西とかいう最底辺が何様だよ,oppose,leadership,小西氏への人間否定・軽蔑表現
">>120
その結果がこれ

立憲民主党・本庄知史政調会長「質問した岡田克也議員が間違っていたと。あるいはしつこかったと。
こういった言説がSNSだけではなくて大手のメディア、テレビでもコメンテーターなども含めて取り上げられているということは、極めて問題があると思っています」（11月19日）",neutral,other_reason,中立的な問題提起で、立場表明はしない
">>151
分割統治
ぶんかつとうち
divide and rule

支配者が被支配者を分割、すなわち被支配者の団結を妨げて分裂させ、それをもって統治を容易にさせようと
すること。「分割して統治せよ」ということばは、元来は古代ローマ帝国のその支配地域における統治術をさ
るものである。そこでは被支配部族・民族が互いに離反・対立するように策し、ローマの支配に対する彼ら
の敵愾心(てきがいしん)を分散させ、被支配者の連帯よりもローマへの忠誠心を生み出すようにした。そうす
ることでローマ帝国の統治を容易にした。こうした統治術は植民地時代に欧州列強によって用いられ、イギリ
スやフランスなどは分割統治を原則として植民地住民を統治した。たとえば、スーダンにおける統治でイギリ
スは北部住民（アラブ系）と南部住民（ネグロイド系）の対立を利用し、南部住民を軍隊に用いて北部住民を
抑え込むなどした。",neutral,other_reason,事実解説で立場なし
黒光り,neutral,other_reason,文脈不明で立場判断不可
"高市早苗クン
物価高・ガソリン高・コメ高で
国民の実質可処分所得が毎年下がり続けています。
一方で政府の消費税収入は３年前に比べて毎年７兆円
前後増えました。国民は貧困化しました。
何が原因ですか？
はい　お答えします。
気にしないで下さい。
ドスン　どした
隣の家の婆さんが死んだ
ｗｗｗｗ",oppose,political_ideology,国民の生活恶化と税収増加を批判
これはボケなの？安全保障政策がグダグダの立憲が何言ってんの？,oppose,security_ability,立憲の安保確立を批判
この粘着ぶりは間違いなく高市に惚れてるな…,support,political_ideology,支持を示唆する感情表現
小西ってホリエモンにダメ出しされてたヘタレだよな。,oppose,other_reason,小西氏への人間否定と非難が含まれる
