comment,stance,reason,explanation
【速報】 トランプ米大統領が高市首相に、台湾巡り助言したという報道は事実ではない　日本政府が否定 ★3 [お断り★],neutral,other_reason,記事内容を否定する単なる事実確認
その日の官房長官の定例記者会見で否定しているのに「日本政府関係者」の談話として記事化する意味とは…,neutral,other_reason,政府内部の対応に対する疑問を呈している
,,,
">>70
日本関係なくて草",neutral,other_reason,国家安全保障や外交に関する内容にアンテナが合っていない
"完全に壺市の空気嫁だけど、ブレたらアカン
もしブレたらリベラルビジ保認定だから",oppose,leadership,リベラルビジ保をもらうと批判を意味
正にバカ市さなえwww,oppose,leadership,「バカ」と形容し指導力を否定
韓国の反中デモは報じないの？,neutral,other_reason,記事内容とは無関係の質問
日中関係どころか日米関係すら危うくしかねないのに高市と木原はピンときてないようだから　外務官僚たちが日米電話会談の内容をWSJや朝日や共同にリークして追い詰めようとしてる、というところだな,oppose,leadership,高市氏の危機認識不足を批判
">>77
共同通信が中華の意向で動いてるいつもの風景",oppose,political_ideology,中国有利の報道だと批判
"国民に正しい事を伝えない大本営発表じゃアカンな
これはかなりの痛手になる",oppose,diplomacy_ability,対中政策の問題点を外交運用として評価
君子危うきに近寄らずって言うだろ 誰が悪いとかじゃなくてわざわざイキってトラブル招いてるのが馬鹿なんだよ,oppose,diplomacy_ability, küçük=====、～
あれ？木原と言ったことと違うよ おまえら木原を信じるんだよね 木原、高市のケツ拭きで死んじゃいそう,oppose,leadership,高市氏の能力をケツ拭きに例え否定
">>71
ビビってるシナがいつ来たいかの回答待ちだろ",support,political_ideology,中国への通敵姿勢を批判し、首相の強硬姿勢を肯定
"米中の貿易問題もようやく纏まる兆しを見せ
お互いに国賓として自国に招こうとしてる時に
横からそれをぶち壊そうとする高市にトランプがキレるのは当然",oppose,diplomacy_ability,首相の対中対応を外交失策と批判
">>82
韓国とネトウヨ一緒の事してんだってなwww",oppose,political_ideology,韓国とネトウヨを混同して批判
トランプはキンペーの舎弟に成り下がったんか,oppose,diplomacy_ability,米中関係悪化を促す行動と批判
>>4 鳩山元首相が絶句…腹心の官僚が自分を裏切り、じつは忠誠を誓っていた「意外すぎる相手」 https://gendai.media...icles/-/122712?imp=0,neutral,other_reason,文は第三者の話題を引用しており、立場表明なし
虎の威を借る早苗w,oppose,leadership,「虎の威を借る」で指導力批判
つまり 日本はもう 東アジアのリーダーではないってことな,oppose,diplomacy_ability,日本が東アジアでリーダーでないという批判
"言った言わないみたいな感じになってるじゃんｗ
ただ、今のところ言った派の方は匿名だからなあ",neutral,other_reason,匿名性について述べるだけ
"ロイター
トランプ氏、高市氏に日中関係の状況悪化望まずと伝達　25日の電話会談＝関係筋
WSJ
トランプ氏、台湾巡り日本に抑制求める　習氏と会談後
日本の当局者はトランプ氏のメッセージに懐疑を示す
朝日
独自
トランプ氏、日中対立「沈静化の必要性」に言及　高市氏と電話協議
47NEWS
【独自】トランプ氏、日中の対立を懸念　首相に「エスカレート回避を」
産経ニュース
米中を「G2」と表現 習近平氏との首脳会談を「素晴らしかった」と評価",neutral,neutral,複数メディアの報道を引用しており、独自の立場表明がない
結局助言ないし釘刺しないしそれに近いニュアンスのことを言われたわけだろ？ 高市も無理に否定したところで不倫した芸能人が第2弾第3弾の記事で更に追い詰められるとかにならなきゃ良いがね,oppose,criticism_validity,高市官房長官の行動肯定せず事態悪化懸念
他国の大統領に黙ってろと叱られる総理大臣ってどうよ 恥ずかしくてしゃーない,oppose,leadership,総理が外国首脳から叱責を受け、指導力の問題として批判
">>71
そんなことより○○がー
ネトウヨ高市仕草入りましたwww",oppose,political_ideology,ネトウヨと斥け、政治的価値観否定
"シナ
えっ、呼ばれちゃっよ
何土産にするんだ？
台湾侵攻しない以外に出来ることあるだろうか　笑",oppose,criticism_validity,高市氏の立場を非難する内容
アメリカの台湾独立工作が一番の問題だろｗ,oppose,diplomacy_ability,米国の外交行動を問題視し、日本の対応は誤りとして批判
">>42
問題の高市答弁にはアメリカ軍が入っていない。日本単独だよ。",oppose,diplomacy_ability,自衛隊のみで対応する提案に対し、外交的能力を指摘
>>91 レアアース規制回避して大豆輸入再開目指してるのに高市発言は足引っ張るだけだからな,oppose,diplomacy_ability,高市の対応が外交努力を損ねると批判
"高市のイキり癖は治療しとかないとな
同盟国に迷惑かけんな",oppose,diplomacy_ability,同盟国への悪影響を理由に批判
>>50 キチガイの言うことを真に受けてて草,oppose,criticism_validity,トランプ氏を悪意のある人物と批判
ええやん チョン市は首相の座に恋々とし大いに米中を困らせてやんなw,oppose,leadership,この立場表明と蔑称による人格攻撃
">>94
アジアのリーダーに相応しいのは日本だけ。但し、自民党や立憲では無理",neutral,other_reason,高市氏への立場表明が見られず、抽象的な政治提言。
金のないシナ虫は、虫未満,oppose,political_ideology,中国への差別的呼びかけで批判
">>96
これでネトウヨは反日マスゴミがーしてるんだから
完全に境界知能だよなwww",neutral,other_reason,高市氏支持・批判は表明せず、ネット右翼を揶揄
まさにキンペーの犬,oppose,political_ideology,中国に媚びるという政治的評価
">>106
すげーじゃん
ポチミンスと違って",support,diplomacy_ability,対中姿勢の違いで高市氏を評価
">>98
その他国の軍事力を皮算用にイキリ散らかしただけだからな
勝手に計算に入れられたアメリカにしてみりゃ、黙っとけ雑魚と叱りつけるのも当たり前",oppose,diplomacy_ability,外交的判断に関する批判
台湾有事の発言をした理由が同じ回答してるだけだと予算委員会を止められるとかいう意味不明なこと言っててほんまやばいと思った。,oppose,leadership, allegations of inappropriate conduct during Diet sessions and questionable judgment
高市は理性よりも感情が勝って全てをぶち壊してしまう女の典型だよな 介護する方は大変だよ,oppose,leadership,感情的で理性を欠くと指導力を否定
これに政府が抗議しなければ認めることになるぞ,oppose,diplomacy_ability,政府の対応不足を批判
">>103
バカ市ってバカなの？",oppose,leadership,人柄に対する差別的表現による批判
日本政府関係者(共同),neutral,neutral,事実の報道元を示しているだけで立場表明なし
">>95
高市総理の「そんなことよりも」発言を釈明　木原官房長官「急いで話題転換する趣旨」 [ぐれ★]
https://asahi.5ch.ne...newsplus/1764247087/",neutral,other_reason,発言の経緯の説明のみで立場表明なし
トランプには決して近寄れないりっけんのミンスさん！,neutral,other_reason,名前と表現の皮肉は当事者評価を含まない
"大概な態度を取り続けてる中国に言及せず日本に言及してる時点でアメリカが日本の友好国ではないな
>>105",oppose,diplomacy_ability,中国無視の対日接し方を国際対応の悪と批判
"ネトウヨ「アメリカが助けてくれる！」
トランプ「バーカ黙ってろカス市！」
wwwwwwwwwwwww",oppose,leadership,トランプを張り切った回答として批判
いつものおパヨ様の揚げ足取りなのに大変だな　笑,neutral,other_reason,批判対象が特定されず、価値判断含まず
"高市支持層って基本トランプ大好きだろ
自分の中でどう折り合いつけてんのw",oppose,political_ideology,トランプ支持と高市支持を同時表明しており、価値観の対立を揶揄
"トランプなんて高市の名前すら覚えてないんだよな
あいつ大国大好きだから中国ロシアみたいなのと並んで最強でいたいんだろうな
この大国３つが組んだら度の国も逆らえないわな",oppose,diplomacy_ability,トランプを批判し、外交戦略に疑問を呈
台湾有事が起きたら起きたで武力による制圧がなされてアメリカ人に被害が有ればトランプだって動かざる負えない自国民がやられて静観なんてあり得ないからな,neutral,other_reason,米国の立場や行動を議論するもので、高市氏への評価ではない。
">>104
一部の知恵遅れネトウヨは幼稚なイキり芸を国の強さと勘違いしているからね
まあ韓国カルトだから仕方ないけど(笑)
日本人には無い風習",oppose,political_ideology,保守主義を批判する表現
">>123
ネトウヨ「トランプはパヨク！」
wwwwwwwwww",neutral,other_reason,皮肉表現であり、立場表明が不鮮明
"空母の上でピョンピョンしてブンブン尻尾振ってたのに…
なんでも言うこと聞くペットとしか思われてない
なんでウヨは怒らないの？壺だから壺首相ならなんでもいいの？
ペットだよ、これ",oppose,leadership,指導者としての地位をペットに例え批判
">>121
りっけんほか日本のおパヨ様
さすがトランプ、やる時はやるね！
トランプ
お前らゴミは排除の対象
笑",support,political_ideology,トランプを肯定し、右派的価値観を支持
>>69 それはトランプの感想じゃなくて ただのおまえの感想じゃん,neutral,other_reason,トランプの発言と高市氏の批判を論議する内容なく、単なる反論営構文
エスカレートさせてんのは中国なんだよなぁ,oppose,diplomacy_ability,中国の対応を批判
">>120
アメリカもショボくなった
米国大統領がキンペーの小間使いになるとはね",oppose,diplomacy_ability,対中・対米外交で弱者を批判
"へートランプは「要請」したんだな
トランプ要請を断るのか高市は？
反米反中でいくのか？",oppose,political_ideology,反米・反中の姿勢を指摘し批判
"日本も充分にメンツの国
というかメンツの内閣か",neutral,other_reason,「メンツ」と皮肉りながら、対象と判断根拠不明で立場不明
">>128
アメポチじゃなかった時代ってあったっけ？
教えてくれる？",neutral,other_reason,文脈に立場の明示がない
">>109
ネトウヨ∶違う！違う！違う！
世界を牛耳るニューワールドオーダー
オールドメディアの陰謀ダァ～～。",neutral,other_reason,保守思想の言及のみで、支持・擁護の意図不明
高市はあまりにも外交に疎いようで、外務官僚のレクチャを鵜呑みにしてしまってる。だから今更ピント外れのウクライナ支持を表明したりする。外務官僚が元凶だろう,oppose,diplomacy_ability,外交知識不足と指導力の欠如を指摘
でも日本の総理が中国に謝罪なんてしたら自民党は終わりですよ,support,political_ideology,自民党の存続という保守的価値観を支持
">>129
何言ってるかわからん??????
キチガイネトウヨ日本語勉強してwwwwwww",oppose,political_ideology,極めて差別的・否定的表現
今回の騒動で台湾侵攻時期が遅れて、りっけん消滅時期が早まったんじゃね,oppose,other_reason,台湾有事と自ら危機を暗示する発言を批判
"あいつ嫌いじゃ世の中やっていけんよ
幼稚な子供じゃないんだから",oppose,leadership,相手を人柄で否定
"中国の脅威が差し迫ってるというのに
アメリカとの距離縮まらず
って感じ",oppose,diplomacy_ability,対米外交が不十分だと批判
"あの無茶苦茶なトランプなんかに叱られるなんて末代までの恥だよ
高市はトランプ以上の馬鹿だと確定しちゃったな",oppose,leadership,高市氏を「馬鹿」と批判し、指導力を否定
"早苗「そろそろ始めようかしら！」
クマのプーさん「なんでやねん」
トラちゃん「まだや」
なんでこうなった…。",neutral,other_reason,比喩的表現で主張が不明
チョン市は米中両首脳に『人はパンのみにて生きるにあらず』を思い知らせてやりなw,support,leadership,皮肉で高市氏の毅然とした態度を評価
"習近平が1時間懇願して
トランプが形だけ高市に10分電話
しかし撤回要請無し
笑っちゃう",oppose,diplomacy_ability,外交的判断を軽視する内容
">>92
高市も鳩山と同じく虎の尾を踏んでしまったということか",oppose,leadership,失政を露呈した人物と比較し、指導力不足を暗示
わーおパヨ様が発狂してるよ　笑,oppose,political_ideology,「オパヨ様」という蔑称で高市氏を右翼と揶揄
共同がデマとか言ってる奴ネトウヨはネットで真実なのがウケる(笑) 1ビット脳のネトウヨだからデマと思い込むしか救いがないのはわかるけど(笑),oppose,political_ideology,ネトウヨやデマ批判と政治的言説を混同
それより、官房長官はなぜ嘘をついたのか？,oppose,political_ideology,官房長官の嘘を問題視
フェイクニュース！！！！！！,neutral,other_reason,フェイクニュースと非難は表明だが、投稿者自身の立場が曖昧
中国は台湾侵攻より先に尖閣獲りにくるな,oppose,diplomacy_ability,尖閣問題提起が外交的対応を指摘
じゃあ米軍攻撃されても放置しますねって言えばいいんじゃね,oppose,diplomacy_ability,日本に対する王道な外交姿勢を示唆
"結局デマでも何でも無かった
ネトウヨ涙目",support,leadership,デマ無しを喜び、支持を表明
">>121
それが本当なら危機感を持ったのは台湾人だよな
中国が侵攻してきてもアメリカは手を出さないって",neutral,other_reason,文書内で提案している。高市氏の評価は含まない。
">>148
id真っ赤のお前が言うなよ",oppose,political_ideology,自称某派閥批判で思想的対立を示唆
"おパヨ様
見えないぞ！見えないぞ！
聞こえないぞ！聞こえないぞ！",oppose,political_ideology,「おパヨ様」と揶揄し、思想的立場を否定
"なぜかネトウヨは強気になってるよな
高市になってから選挙２回もまけてんだよ
こいつの支持率８割って一体???",oppose,leadership,支持率と選挙結果で指導力評価
"エスカレートしているのは支那畜だけ
日本はなにもしていない",oppose,diplomacy_ability,日本を非難し、高市氏に責任を追及
少なくとも日本国内にあるアメリカに占領された基地でアメリカ空母であんな媚態を晒したゴミはいなかったな 三島由紀夫がみたら発狂するだろｗ,oppose,leadership,高市氏を「ゴミ」と評し、指導力への否定を示唆
大はしゃぎしているのは朝鮮?中共?ヒダリマキだけという現実。,neutral,other_reason,具体的な高市氏への評価なし
"昨日からネトウヨが突然増えたな
露骨すぎて工作員だとバレバレだよ",neutral,other_reason,高市氏擁護や批判を直接表明していない
発狂しすぎ,oppose,other_reason,高市氏の行動を過熱的に批判した表現
">>1　矛盾した内容の記事で
虚偽捏造の部類、マスメディアの操作誘導ありき。",neutral,other_reason,高市氏に関する評価ではなく、メディアを批判している。
トランプはノーベル平和賞欲しいから、高市みたいな戦争したいカルトババアは嫌いかもな,oppose,politcal_ideology,高市氏を戦争志向のカルトと批判
"日本は台湾有事になったらアメリカに力を貸すといっただけ
台湾有事でアメリカが動かないなら日本も動けない",neutral,neutral,やり取り内容に関わらず、高市氏を支持・批判せず
"中国人記者がー！

オールドメディアにボコボコにされとるやんけ",neutral,other_reason,中国記者と旧メディアの言及に立場不明
トランプは馬鹿だなと思ってたら日本の総理の高市はそれ以上の馬鹿だったよ,oppose,leadership,高市氏を指導者として魅力のない人物とした
">>149
アメリカ、台湾との交流を促進する法か議会通ったじゃん
現実見ろよ　笑
シナ虫は抗議してるよ",oppose,diplomacy_ability,台湾問題での対中過熱を批判
中共軍は一人っ子　得意の行進もマスゲーム,neutral,other_reason,習近平の一人っ子政策への言及で、中立的な情報提供
">>158
お前安倍の時もそんなこと言ってたよな",oppose,political_ideology,安倍腐敗時代と繋げ、高市批判を暗示
まーたスパイ岩屋にインタビューしたんやろな,oppose,political_ideology,岩屋氏を「スパイ」と斥けることで対中強硬路線を批判
">>158
高市には今井尚哉がついたからじゃね？",oppose,leadership,人事選びが問題と批判
"イキった女の末路
ほんま恥ずかしい",oppose,leadership,高市氏を批判的に表現している
">>143
あのピョンピョンで全てが察せられる",neutral,other_reason,具体的な立場表明なし。曖昧な表現で評価不可
日本には切るカードが無いってよく言われるけどデビルカードでも引いたんじゃね＜たかいち社長,oppose,diplomacy_ability,日本の外交カード不足と批判
"エスカレート回避つってもな
一方的にいちゃもんつけられてるだけだし",oppose,diplomacy_ability,高市氏の立場が一方的排除されたと批判
">>1
支持率下げてやるぞぉ！のジジ通信のお仲間共同は、元ネタを隠してるけど
ＷＳＪのリンリン?ウェーイ！　だろ？",oppose,other_reason,高市氏への支持を表明せず不快な表現
">>168
お前ら神輿は軽い方が良いと言ってたの、もう忘れたの？",neutral,other_reason,神輿の重さは記事主題と無関係
こんなペットいたら保健所に放り込むわ,oppose,securities_ability,ペットに高市氏を喩え、危険を暗示した表現
"あのヅランプさんが扱いに困るほどのじゃじゃ馬娘
それが妖怪ビジウヨ壺おばさん",oppose,leadership,高市氏を『じゃじゃ馬娘』『おばさん』と侮辱
">>159
何もしてないのに怒られちゃった！",neutral,other_reason,高市氏と行動の評価なし。ただ苦情を述べている
">>73
アメリカ国債金利>国防費
無理だから",neutral,other_reason,経済政策についての一般論として、関与なし
"トランプからの要請を放置
キンペーからの要請も放置
働かない内閣やん",oppose,leadership,内閣の行動不備として指導力を否定
WSJ叩いてたアホどもごめんなさいの一言くらいあるだろ？,neutral,other_reason,対象者が明確でなく、高市氏への直接評価を含まない
御用達まとめ達も必死にデマデマ言うとったわw,oppose,criticism_validity,「御用達まとめ達」として批判的表現
"シナパヨがわかりやすく煽れば煽るほど高市支持増してる感じするわ
まさかそれさえ陰謀だったりして",support,political_ideology,中国側の嫌がらせが高市支持を促すと主張
">>180
小西、米山、安住
りっけんには沢山いるよ",neutral,other_reason,高市氏への評価なし。比喩表現
"官房長官がWSJのこのような内容の記事を完全に否定したのに、共同通信の記事にある政府関係者とはいったい誰の事ですかねー
政府の発表だと共同通信の内容はデマ、もしくは裏切り者がいる事になりますよw",neutral,other_reason,政府の立場や発表への懐疑を示している
">>176
中国ももうないだろ
観光客ばかりしつこくやってるけど",neutral,other_reason,高市氏批判・擁護の立場なし
">>161
戦時中は
「勝つる勝つる！」「負けてると言うのは左巻きパヨク！」
とネトウヨが言い続け原爆落とされたんだよな",oppose,political_ideology,ネトウヨと左巻きの表現から右翼思想への批判を含む
