comment,stance,reason,explanation
そんなことより立憲の議席を50くらいまで減らそう,oppose,political_ideology,野田代表の問題提起を無視し、反対勢力を攻撃する発言
そんなことよりもテレ朝が不要,neutral,neutral,テレビ局名を批判する内容で、高市氏に対する評価ではない
寝ないとアルツハイマー型認知症のリスクが上がるでw,neutral,other_reason,記事内容や人物批判と無関係
高市がアホなら側近もアホなの？,oppose,leadership,高市氏の判断を「アホ」と批判し、指導力に疑問を呈した
大政翼賛会的な高市全擁護モードから高市叩きモードに移行か,oppose,political_ideology,高市を擁護する言説の反転と批評を示唆
官房長官＝早苗の尻拭き係,oppose,leadership,早苗を批判し、役職を貶している
"【台湾有事】トランプ氏　電話会談で高市総理に発言抑制を要求か　米メディア報道… ★11 [BFU★]
https://asahi.5ch.ne...newsplus/1764246882/",neutral,neutral,記事とは無関係なコメント
みんなして高市の尻拭いしてんの草 要介護内閣で草,oppose,leadership,高市を代表とする内閣を批判している
">>45
類友",neutral,other_reason,類友は態度表明なし
きはらさーんwwwwさなじろーwwwwwww,neutral,other_reason,愛称呼び出しが主な内容。政治的立場表明なし。
人に尻拭いばかりさせて何がしたいの？進次郎に替えろよ面倒くせえ,oppose,leadership,高市氏の指導力不足を批判
高市って何一つまともにグローバルのレベルにないね カルト内で粋がって戦闘態勢なだけ,oppose,leadership,グローバル感覚欠如とカルト的特徴を批判
苦しいな,neutral,other_reason,直接的な立場表明がなく、曖昧な感情表現
サナエちゃんは言葉が苦手なので介護が必要なんです…,neutral,other_reason,対象人物が不明で政治評価を含まない
都合悪い話から逃げたかったと,oppose,leadership,話題転換を「逃げたかった」と批判
せいぜい頑張ってくださいねの福田と同じ,oppose,leadership,福田氏との比較で指導力を否定
急いで話題転換したいのは都合が悪いからだよね,oppose,leadership,都合の悪いことに言及したと批判
"早苗可愛すぎｗ
また支持率上がりそうｗ",support,leadership,外見による支持表明で指導力評価
小選挙区の定数を減らせよ。比例は減らすな。,neutral,neutral,高市氏擁護か批判か明確でない
高市さんはもうあまり喋らない方が…ｗ,oppose,leadership,発言が少ないことを非難
スクープ解説！対中問題でトランプ大統領が高市早苗の味方をしない衝撃の理由とは。元朝日新聞・記者佐藤章さんと一月万冊 https: //youtu.be/AZGyPMze_SM,neutral,other_reason,記事外の動画紹介のみで立場表明なし
日本語くらいちゃんと使ってくれよ,oppose,other_reason,高市氏への支持を意図しない言葉遣いで批判
"高市「企業・団体献金規制なんかどうでもいいから野党は協力して！」

また国会でやらかした高市

バカすぎだろコイツ
単細胞すぎ
daihachi
世の中には考えながら話せる脳が発達したやつとそうじゃない奴がいる

高市は後者
国会答弁で丸わかり",oppose,leadership,マナー性や政治家としての資質に厳しく批判
"軽量級神輿のスンズローのがまだマシとか
天下の自民党「も」人材難なんだねぇ┐(´д｀)┌ヤレヤレ
つーか自分で理論を構築して語れる政治家が少なくなってきたなような？",oppose,leadership,政治家が理論を構築できないと批判
高市総理大臣は、ものすごく頭が悪い,oppose,leadership,首相の知的能力を直接否定
ムキになるバカ市のせいで大変やなｗ,oppose,leadership,「バカ市」という意地悪な比喩で指導力を否定
官房長官　そのうち鬱病になりそう　ｗｗｗ,oppose,leadership,官房長官の対応を軽視する皮肉言及
そんなことより 参政党神谷も言ってて笑った,neutral,other_reason,高市を擁護・批判しない皮肉表現
器じゃねえのよ,oppose,leadership,高市氏の器量を否定した表現
"口は災いのもとというけどこれからどんどん失言増えていきそうだよな高市
政治資金問題は経済や安保よりは優先度低いけど議員定数削減よりは遥かに高いと思うんだけどね…",oppose,leadership,失言を理由に人物評価
"マトモな社会人は、話題転換で「そんな事より」なんて非礼なことは言いません
それに、なぜ話題を転換しなければならんのは、都合の悪い話題だったからですよね",oppose,leadership,高市氏の言動を非礼と批判し、リーダーとしての資質を否定
失言をしまくる神輿の方が工作費がジャラジャラ出てありがたいんだろうな,oppose,leadership,高市氏の失言を批判し、指導者としての資質を否定
"そんな木原より高市に喋らせよう
国難を招くかもしれない、
それはあると思うが、
高市支持者もどういうことか勝ったことだしおかわり欲しいだろ？",support,leadership,高市氏に話させる姿勢を支持
"そんなことよりって
自分の悪さを追及されてる奴が
よく使う台詞だよな
高市やっぱりヤンキー気質なんじゃないか",oppose,leadership,高市氏の対応を「ヤンキー気質」と人柄否定
顕示欲だけの無能を総理にするとこうなりますの典型,oppose,leadership,無能と総理の資質を批判
"野田が悪い
立憲民主党は喋るなよ",oppose,leadership,高市氏擁護の意図で他人を否定
">>53
オタサーの姫、ヲタにちやほやされてる地下アイドルみたいなもんやからな
勘違いして総理まで上り詰めたのはある意味すごいと思うわw",oppose,leadership,総理としての資質をアイドルに喩え、批判している
日本国民としても「そんなことよりも」だわ,oppose,leadership,国民の視点を代弁する形で批判
"高市下手くそだなあ
支持者の頭の悪さ反映してそう
企業献金に頼らないで民主みたいに選挙勝つ自信がねえのかな
自維国参で選挙協力すらさっさとできんのか",oppose,leadership,人物評価として指導力の欠如を指摘
野ブタ言われてやんのw,neutral,other_reason,皮肉ではなく嘲弄のニュアンス
そもそも議員定数削減は重要なことではないでしょ 政治とカネの問題の方が重要だわ,oppose,leadership,高市氏の主張を軽視し、指揮官の判断を批判
ネトウヨ首相w,oppose,other_reason,ネット右翼の否定的レッテル
"同じヤンキー気質の
維新と高市は合うのかもな",oppose,leadership,ヤンキー気質の言及は指導力否定
上級の会話の仕方の教育とか総理になるまえにしといてよ,oppose,leadership,総理としての対応が不適切だと批判
"高市は言葉が軽すぎる
参政党の神谷レベル",oppose,leadership,発言の軽さを批判
ようこそFACT,neutral,other_reason,著者への挨拶で立場表明なし
"政治とカネの問題を“そんなこと”って言っちゃったんだから
完全にAUTOやろ",oppose,leadership,公約と趣旨を裏切る発言として指導力を批判
誰かチョン市に日本語の基礎から教えてやれよ,neutral,neutral,人物特定せず内容が不明なため
所詮は神戸大学のタレント上がりだから頭脳戦は不利だぜ,oppose,leadership,学歴と肩書きで人柄を貶め、指導力の欠如を指摘
僕が僕らしくあるためにw,neutral,other_reason,自身の行動姿勢に関する個人的つぶやき
企業団体献金って合法にしてるだけで国民からしたら単なる賄賂だからな 国が腐る 腐った結果国が傾いた,oppose,political_ideology,政治資金を賄賂と批判し、国家腐敗を指摘
高市ご悪い。が、テレ朝は重箱の隅より報道する事はないのかよ…,oppose,other_reason,批判と報道姿勢への不満
>>88 代わりに出すのが消費税とかならともかくよりにもよって議員定数削減という…,oppose,leadership,定数削減を急がせる態度を批判
"こんな人たちに　by安倍晋三
そんなことより　by高市早苗",support,leadership,安倍氏発言を引用し高市氏を連想・支持する
"ネトウヨも不都合を誤魔化すために昔から使ってたから
壺か日本会議で誰か言ってるんやろなあ",oppose,other_reason, NATIONALISTや日本会議などの右的団体批判を含む擁護されない立場表明
莫大な税金が使われてるのに日本人のために仕事しない左派の政治家とかみてたらこの程度で抑えてもらってるだけ感謝しないといけないレベル かたや日本人の命を守るために暮らしを良くするために寝る間も惜しんで高市政権は政策を作り続けてるのにね 他人事みたいにしてるが左派野党が反日国家の中国や北朝鮮が得するようなの質疑ばかりしつこくした結果がこれだろーが 左派議員は経済音痴の上にこの手のトラブルも引き起こすから次の選挙で落とさないダメね 台湾有事は日本有事ってのはまさにこう言うこと 中国国営メディア「沖縄は日本ではない」 https://s.japanese.j....com/jarticle/341130 「沖縄独立」煽る偽投稿拡散　背後に約200の中国工作アカウント　 https://www.nikkei.c...12030S4A900C2000000/ 中国は台湾と同時に日本にも戦争仕掛けるつもりだから台湾への戦争を思いとどまらせるようにしてるのよね 日本で暴力革命目指してるような左派が日本に戦力を持つなと主張してるのは日本が戦争に巻き込まれやすい環境を作ってる感じやね 早くスパイ防止法通さないとね 又暗殺しようってか 高市さんの警護を最低でも20年はトップクラスで高めないとな 中国が安倍総理を暗殺した時と同じフレーズを使ってる時点で高市総理の暗殺を進めてるとしか思えない 中国の駐大阪総領事、高市首相に「その汚い首は一瞬の躊躇もなく斬ってやる」　 中国外務省報道官「血まみれになるだろう」…高市総理の“存立危機事態”の答弁めぐり日中が応酬　茂木外務大臣は「発言撤回の必要なし」【news23】 ://newsdig.tbs.co.jp/articles/-/2290606 高市さんは命懸けで日本を守るために言ってることを忘れないでほしい >>1 安倍氏、中国の抗議「大変光栄」 台湾巡る発言で 安倍氏は1日、台湾の民間シンクタンク主催のシンポジウムにオンラインで出席した。「台湾有事は日米同盟の有事だ」と指摘し「中国の軍事的冒険は経済的自殺の道だ」と講演した。 中国外務省の汪文斌副報道局長は同日の記者会見で、「台湾は中国の神聖な領土だ。中国人民の限界線に挑戦すれば、必ず頭を割れて血を流すだろう」と発言した。 この8ヶ月後に暗殺起きてるんよね…,support,leadership,高市氏が日本を守るために努力していると評価
ネトウヨの知能の低さが具現化した存在,oppose,leadership,高市氏に対する人徳や能力の否定
外交音痴　経済音痴　似非保守政権,oppose,leadership,高市氏の指導力批判
実際どうでもいいしな,neutral,其他理由,政治的立場表明がなく、非関与を示唆
">>88
支持者に寄り添った発言やん
他の政治家と違って支持者のことよくわかっとる",support,leadership,支持者を理解する姿勢として高市氏を賞賛
てか、なんで支持率下がらないの,oppose,other_reason,支持率の維持に対する不満を示している
"そんなことより
トランプ大統領、日中対立「沈静化の必要性」に言及。高市氏との電話協議で。複数の日本政府関係者 [256556981]
https://hayabusa9.5c...cgi/news/1764243886/",neutral,other_reason,読者コメントは報道事実の引用。高市氏批判や支持なし。
ちょっと噛みつき過ぎという気がする,oppose,leadership,高市氏の態度を「噛みつき過ぎ」と批判
女の尻拭いとかいう最も恥ずかしい仕事,oppose,leadership,高市氏の発言を低く評価
党首討論の映像で「そんなことより」って言った時耳を疑ったよ,oppose,leadership,発言への不信感表明
流行語大賞確定,neutral,,流行語大賞についての単なる事実話。高市氏の擁護・批判を含まない
">>102
まぁこれからじゃないの？
さらに失言増えていくだろうしさ",oppose,leadership,今後も失言を増やすと予測し、指導力を否定
実際世の中が自分主導でないからな,neutral,other_reason,立場表明がなく、高市氏に関する言及もなし
台湾有事も中国との貿易もどうでもいいだろ,oppose,other_reason,高市氏の発言を無視した無責任な発言と判断
そんなことよりが許されるのは野球しようぜだけ,oppose,other_reason,高市氏の発言を風刺的に批判
>>102 そんなことよりも信じているから～♪,oppose,other_reason,皮肉で高市氏の発言を批判
連立相手の維新も企業団体献金改革取り下げたし与党の空気感としてはやる気無しなんでしょ,oppose,political_ideology,与党が改革しないことを理由に批判
野田も松下政経塾同窓生チョン市には呆れを通り越して憐れみ感じてんだろ,oppose,leadership,高市を「チョン市」と蔑称し、指導力を否定
馬鹿が多いから,oppose,leadership,高市氏の政治的判断を馬鹿と批判
"高市は嘘をつけないんだろうな
公明から三くだり半突きつけられたときの泣きそうな会見といい
怒ったりイキるときは声を低く荒らげるし
喋るとあっさり感情が出るって宰相に向いてねえよ",oppose,leadership,感情を曝け出す姿勢を総理の資質に致命的と評価した
"一般国民「森友問題って安倍の支持だったんじゃない」
ネトウヨ「そんなことよりウイグルガー」",oppose,political_ideology,ネトウヨの発言が政権側を擁護
">>6
木原尾崎ペアでなけりゃもたないだろな
お守りするのは大変だ",support,other_reason,官邸担当ペアへの信頼を示唆
"高市は答弁によって口調を変えてるよね
どうしょうもない質問にはだらーと返答し、内心でここ切り取る所では意識してるよ",oppose,leadership,口調の変化をもって問題回避を意図したと批判
高市は普通に駄目じゃね?,oppose,leadership,政務責任者としての評価を否定
"高市酷いな…
ネトウヨ相手にしてるときと変わんないじゃん
ちょっとは立場というものを考えろよ",oppose,leadership,政治家としての立場を忘れたと批判
どっちも国民に直接関係する話じゃないから煽ってみた …と思いたい,oppose,other_reason,高市氏の発言を扇動的に捉えて批判
企業団体献金の何が悪いんだ？献金してもらえない立憲共産党の逆ギレ八つ当たりだろ？国会でやる事じゃない,oppose,criticism_validity,高市氏の発言に批判的
そんなことだと！？貴様らにあの時の私の気持ちは分かるまい！,support,leadership,気持ちは通じないと強調し、指導者らしさをアピール
15秒間のショート動画しか見ないバカばっかりだから 無双なんてしてないのに高市無双とかいうサムネの動画見ただけで騙されるバカばっかり,oppose,leadership,バカと称し高市氏を否定
"お前は何十年も前から言葉が軽いんだよ、ババア
ちゃんと知ってるぞ",oppose,leadership,年齢に言及し人間関係を攻撃
"安倍さんが不祥事でも失言でも支持され続けたのは国民に結果を示したからなんだよね
で、高市総理は結果を示せそうですか？",oppose,leadership,指導力として結果を示せているかを疑問視
苦しすぎる言い訳やな,oppose,leadership,言明が非難的で、高市氏の対応を卑怯と批判
バカに喋らせるなよ,oppose,leadership,高市氏の発言を低俗と批判
対話中の話題転換で「そんな事より」ってのがどんだけ無礼な台詞か、この官房長官も分からないってことは、総アホ内閣って事だな…,oppose,leadership,総理と官房長官の資質を全体的に否定
素直に適切な表現ではなかったと謝ればいいものを,oppose,leadership,発言の不適切さを指摘し、対応の必要性を示唆
定数削減は国民に直結する話のような…だからこそ早急に決めるんじゃなくて選挙制度の設計の見直しも含めて時間をかけて議論すべきなんだけど高市総理と維新は軽視してる…,oppose,leadership,定数削減で議論を急ぎすぎる姿勢を否定
">>131
昔から謝ったら死んじゃう病なのでいつもだんまりで逃げる",oppose,leadership,謝罪を避ける姿勢を批判
"立憲民主という名の国家転覆党がよ下らない揚げ足取りばっかりしてんじゃねえよ小学生かよ
まず自党から岡田なんて国賊排出したことを国民全体に謝罪しろや",oppose,political_ideology,高市氏への批判を伴う政党否定と国賊発言
">>123
高市サポの反日チョンカルト統一協会信者Ｂ乙",oppose,political_ideology,高市支持者を反日・カルトと非難
">>134
イオンの株価は上がってるけど",neutral,neutral,書かれた内容が記事と無関係
">21
アホすぎるな",oppose,leadership,高市氏の発言を人間的判断に基づき批判
言い訳が苦しすぎるやろ,oppose,other_reason,高市氏の発言に対する非難と rejectingierten
そんなことよりやきうをしようぜ,oppose,leadership,高市氏の発言を皮肉的に評価
安倍しぐさ,neutral,neutral,文脈に立場表明なし
">>34
>>46
せい",neutral,other_reason,意味不明または文脈不明のコメント
またミンスが足引っ張ってんのか,oppose,other_reason,高市氏の行動にネガティブな影響を与えると批判
そんなことよりは 高市の口癖だな,oppose,other_reason,高市の発言習慣を揶揄し、批判的意図が明らか。
">>134
高市サポの反日チョンカルト統一協会信者Ｄ乙",oppose,political_ideology,政治的信条 violates 健全な政治観
"高市総理大臣は「まぁ」が尋常じゃなく多いよな
カンペに「まぁ」と書いてあるとは思えないし
官僚が一生懸命つくったカンペは無視してるのかな基本的にいつも",oppose,leadership,口癖の多さやカンペ無視で指導力に疑問
"ネラーって大喜利が大好きなはずなのに
青筋立ててそうなマジレスが目立ってるのは草
ラブホ市長の時みたいに遊ぼうぜｗ",neutral,other_reason,大喜利とマジレスを比較した自発的感想
"これは明確な失言だと思うけど""謝ったら負け""って人種なんかね？
まぁそらマウントとるための服選びに数時間かけるような人物だもんな",oppose,leadership,人間性やマウント取りの指摘から資質を否定
そんなことより、どうやって高市早苗が引き起こした公害からの回復をはかるかを論じようぜ？,oppose,political_ideology,非難を政治的責任にまで拡大し激しく批判
">>102
政府機密費",neutral,other_reason,話題が別トピックで立場不明
木原や茂木みたいに本人は頭いいのに高市みたいなアホに仕えて失言のフォローしなきゃならない連中可哀想すぎる。,oppose,leadership,高市氏を愚かと評して指導力を否定した
せっかくだから,neutral,,立場表明なしの短系言及
高市「そんなことより私は寝てないんだ」,oppose,leadership,謙遜ではなさそうに見下す口調で党首討論の重要性を軽視
ネトウヨおる？安倍のいう「あんな人たち」だけど質問ある？,neutral,other_reason,立場表明なしで、皮肉や引き継ぎ表現
そんなことよりも解散して民意を問いましょう ワシは大阪都構想などに票を入れたつもりはないし 減反政策を支持した覚えもない 参院選挙で高市を支持してた層はそもそも自民党に入れてないはずだ,oppose,leadership,高市氏の支持層が自民党に入れていないと批判
">>88
ア…AUTO",neutral,neutral,何も言わずASCII文字列のみ。感情・立場全く不明
そんなことよりサナ活しよーぜ！,oppose,other_reason,文脈から高市氏の発言に対する皮肉と批判が含まれる
">>150
頭がいい、ってなに、ピカピカに光ってるとかなの？ｗ
クリスマスのライトアップかｗ",oppose,other_reason,高市氏を冷ややかな皮肉で批判
そんなことより今はウイグルだろ（笑）,oppose,other_reason,高市氏の発言を皮肉り、外交問題への言及で批判
今は爪を研ぐ時期だからな,neutral,,比喩表現で 직접적standが不明
そんなことより高市早苗の捏造だろ？ｗ,oppose,criticism_validity,高市氏の発言を捏造と批判している
ピカピカに光ってかっこいいのは昼間のパパだけby清志郎,neutral,neutral,実際の議論内容に関係ない叙情詩引用
調査結果を立憲に見せなくてもいいから日本国民には見せろや,oppose,leadership,国民への説明責任を放棄していると批判
なぜ話題を変える必要が？正面から答えろよ　卑怯モンが,oppose,leadership,高市氏の話題転換を批判し、指導力に疑問を呈
そもそもそんなことよりも議員定数削減を是としたとして、議員定数削減については自民党内ですら纏まってないやん,oppose,political_ideology,議員定数削減を非難し、党内不一致を指摘
">>2
ヤクザ式の?",oppose,leadership,高市氏の発言をヤクザ式的と批判
ろ、論点ずらし…高市内閣さん…なぜ…,oppose,leadership,論点ずらしを指摘し、高市氏の指導力に疑問
"ピョン吉はもうお口にチャックをしておくべきじゃね
永遠に",oppose,other_reason,皮肉と差別的表現を含む批判
そんなことよりで、議員定数削減がクローズUPされた,support,leadership,議論の焦点転換を的確にしたとして称賛
">>166
連立相手の維新直伝なんじゃね？
同じ関西だろうし",neutral,neutral,立場表明なし。連立相手への風刺で主観的差別化
そんなことは取るに足らぬことではないと閣議決定,oppose,political_ideology,高市氏の発言を政治的な価値観で否定
"あ　ああいう人たち
そ　そんなことより
こ",neutral,other_reason,感情表現と断片的テキストのみ、立場不明
これからは、自民党が何か言うたびに「そんなことより」で全部切り捨てられるなｗｗｗ,oppose,political_ideology,高市氏の発言を一般的な批判に取り上げて皮肉を込めて当代の自民党批判
"議員定数削減は維新の自己満だから興味ないんだわ
そんなことより不正資金やろ",oppose,political_ideology,定数削減を批判し、政治資金問題を重視
">>7
そんなことより聞いてくれ>7よ",oppose,political_ideology,高市氏の発言を批判めいた真似をし、政治改革の本筋を無視する姿勢を非難
そんなことより先ずはパチンコなんとかしろ（笑）,oppose,political_ideology,パチンコ批判は高市氏の政治的立場を茶化している
そんなことないよ,oppose,other_reason,「そんなこと」指摘への否定で批判的
定数削減は国民望んでるか？自分の票が生きにくくなるのに。首相感覚がおかしいでしょ。,oppose,leadership,首相の判断や感覚を批判し、資質を否定
トランプはどんなめちゃくちゃ言っても許されるのに…,oppose,other_reason,対象者高市氏の非難を含む文脈。
そんなことよりも大阪弁のヤジは関西以外ではヤクザの恐喝に聞こえるそうだよ？,oppose,leadership,謙譲語の使用と自然発の怒りを含み、彼女のリーダー資質が損なわれると批判
"解散した時は
痛みに耐えてよく頑張った！ 感動した！
って言わせてくれ
まぁ馬鹿女の面倒頑張ってくれ頼むって感じ",oppose,other_reason,「馬鹿女」という侮辱的表現で批判
">>123
いや立憲も貰ってるけど自分たちはいい献金、自民は悪い献金だから自民だけ禁止しろと言ってるだけ
まさしくどうでもいい話そのもの",oppose,other_reason,高市発言を「どうでもいい話」と侮辱・貶め、立場表明あり
"まず第一にスパイ防止法だな
嘘発見器で5分で調査が終わる",oppose,other_reason,スパイ防止法を提案し、嘘発見器を称賛してる
いや、許されてはいないだろｗｗｗ,oppose,other_reason,高市氏の発言を否定する皮肉表現
そんなことよりまず第一にどうやって高市早苗のような売国奴をあぶりだすか、だよｗ,oppose,political_ideology,「売国奴」という政治的非難言葉使用
この人の鼻息がうるさいのよね鼻が悪いんかな,neutral,other_reason,質問は高市氏の行動ではなく生理的な音について述べており、立場や理由を示していない
これ許すと都合が悪い話題は全部そんなことよりで済まされる,oppose,other_reason,話題転換で回避する点を批判
一緒やんけ,neutral,none,相手の意見を肯定するという意味で、立場や理由を明確に示していない
そんなことより高市早苗の辞任はいつですか？ｗ,oppose,leadership,辞任を求める意見で指導力批判
たしかになんか腹たつのは相手の言うことまじめに聞いてる感が足りんのかのう,oppose,leadership,真剣な傾聴姿勢の欠如を批判
"官房長官がこんな発言するようじゃ
高市内閣もお先真っ暗ですなあ！
アハハハハハハハ！",oppose,leadership,高市内閣を暗く予言する批判
いや、だって、「そんなこと」って言ってる時点でもう相手の言うことを切り捨ててるわけだからｗｗｗ,oppose,leadership,相手を切り捨てる姿勢として批判
萩生田も重用してるし、高市の本音が出ただけ,oppose,political_ideology,高市の本音批判で政治姿勢を否定
そんなことよりも裏金議員を何とかしろよ,oppose,criticism_validity,高市氏の発言を批判しており、問題の本質として裏金問題への言及
だから一般視聴者はそんなことよりもで企業献金とかが消えたんだって ヤンキーだったらケンカ強いよ,oppose,leadership,高市氏をケンカ強いヤンキーと比喩し、指導力を否定
そんなことより安倍晋三の国葬を取り消せよ？ｗ,oppose,political_ideology,安倍氏国葬反対を示唆
兵庫のあいつもいつも時間が時間が言ってるよな 公務もないくせに さすが部下と上司やわ,oppose,leadership,人物を非難し、官僚体質を批判
"そんなことより腹へった。メシ
鬼女界隈で旦那から言われていらっとする言葉上位やろコレ",neutral,neutral,政治的立場を表明せず、ユーモアの話題
いや、それ離婚訴訟になるだろｗ,neutral,neutral,記事内容と無関係なふざけた表現
そんなことより円安なんとかしろよｗ,oppose,leadership,経済政策への不満を示し、指導力を非難
そんなことよりマイナス1.8%なんて衝撃のGDP成長率をなんとかしろよ？ｗ,oppose,leadership,経済成績への批判として高市氏を否定
もうさあw,oppose,leadership,発言に対する冷笑を含み、高市氏を批判的に評価
">>197
あんたこのお金何に使ったの！？",oppose,criticism_validity,政治資金使途への批判を表明
ホントに物価高騰対策どうにかして…？そこ全然なのにあそこまで支持率が高いのが不思議でならないしなんだか閉塞感を感じるよ…,oppose,leadership,物価対策失敗と支持率矛盾を批判
急いで論点そらしをしたってことだな。バカ市はやっぱり議論できないバカだってわかったね。,oppose,leadership,高市氏を「バカ」と評し、議論能力を批判
そんなことよりも地方の中小冊子工場は儲かる？↑みたいな使い方もできるｗ,oppose,other_reason,皮肉を込めて発言を揶揄
"都合の悪い話には
「そんなことより」
って言えばいい
ってことだな",oppose,leadership,高市氏の言動を貴族的・忖度と批判
