comment,stance,reason,explanation
"中国関連のスレで、大陸からの書き込みが急増しています。

反日に絡まれたら、「習近平は馬鹿野郎だって書き込める？」といってみましょう。

消えない場合は、高齢パヨクかキチガイです。からかって遊びましょう。",neutral,other_reason,記述者が高市氏自身を評価せず、首相個人を取り上げていない
台湾が中国領土になると存立危機事態じゃん,oppose,political_ideology,台湾の中国領土化を前提とする主張が、主観的・国際法的見解の誤解に基づく
,,,
"どんどん干して行こう
さすがに身銭切ってまではしないだろ",oppose,other_reason,高市氏を批判・排除する発言で、支持しない立場
社民党の言う事の逆張りしていれば、大体間違いない,oppose,political_ideology,社民党の意見と逆の主張が正しくないと評価
中国総領事が日本の総理に殺害予告しても何故か高市を叩いていくニダ,oppose,political_ideology,中国の殺害予告に対し無関心で、高市のみを批判するという思想
あら社民の会じゃないですかｗｗｗ,neutral,other_reason,愛称呼びで皮肉を込めて引用したのみ
高市「対話を通じて包括的な良い関係をつくり、国益を最大化するのが私の責任だ」 これするには撤回するか高市が辞めるかしかないのに どうするのやら,oppose,political_ideology,高市説明の撤回を要請する批判文
コツンと当たっただけに見えますぅ〜,neutral,other_reason,風刺・比喩表現で表明が曖昧
いっそ清々しい 野田佳彦氏とは大違い,support,leadership,高市氏のやり方が野田氏と比較され好意的
福島は毎年中国共産党のナンバー3あたりと密談してるよね,oppose,political_ideology,中国共産党との関係を示唆する政治的非難
この人が口出すと国民のほとんど全てが「じゃあ、その反対が正解なんだな」って思うだけ,oppose,political_ideology,社民党の立場を批判し、対立する意見を正とする傾向に言及
この人落選してなかったっけ,neutral,other_reason,具体的事実確認を求める問いかけで立場表明なし
早くスパイ防止法成立させてくれ,neutral,other_reason,記事主題と無関係
こいつらキンペーの奴隷か？,oppose,political_ideology,中国寄りの価値観を非難
党首って…　恥ずかしくない？,oppose,political_ideology,党首としての立場に対する感情的な否定
泡沫政党は黙ってろって,oppose,political_ideology,社民党への敵対的言及で批判的
"事態対処法第2条抜粋
四　存立危機事態　我が国と密接な関係にある他国に対する武力攻撃が発生し、これにより我が国の存立が脅かされ、国民の生命、自由及び幸福追求の権利が根底から覆される明白な危険がある事態をいう。

高市早苗は、台湾有事なら必ず存立危機事態になりうるとは言ってない

台湾有事がエスカレートして、我が国と密接な関係にある他国に対する武力攻撃が発生し、これにより我が国の存立が脅かされ、国民の生命、自由及以上幸福追求の権利が根底から覆される明白な危険がある事態だと総合的に判断したら存立危機事態になりうるって言ったんだし

ここで言う他国とは米軍だろう",support,political_ideology,歴史的文脈と解釈を援用し擁護
【中国崩壊】高学歴エリートが「ゴミ」を奪い合う地獄。仕事ゼロ、不動産崩壊で沈む中産階級の末路【中国経済崩壊】,neutral,other_reason,中国情勢に言及し高市総理批判はしていない
伝言ゲーム的に質問と答えが変化してるがまぁそれはともかくもし仮に海峡封鎖されてタンカーの運賃が3倍になって原油価格が倍になった時に日本がどうするのが社民的に正解なのか聞いてみたいところではある,neutral,other_reason,主張は不明で、反対する意見を表明していない
特殊な人達にアピールはこれでいい,neutral,other_reason,特定人物への他者アピールが曖昧で指向不明
社民党は、拉致問題は日本のでっち上げと主張して北朝鮮を擁護し、慰安婦問題を蒸し返して韓国を応援し、台湾問題では中国を支持する。社民党は日本から出て行ってください。,oppose,political_ideology,日本への忠誠心を否定する政治的立場を批判
"さすがスパイ防止法成立を懸念してた女。
中共のために世論誘導してるわw w",oppose,political_ideology,福島氏を中国政府に味方していると非難
生存戦略がこれな,oppose,political_ideology,生存戦略を批判し、政権方針への懸念を表明
存立危機なのは社民党の方だろ,oppose,political_ideology,社民党の立場を批判し、責任を逆に向けている
"PRC has painted itself into a corner because by misrepresenting Japan's PM remarks, they have ended up demanding she 'retract' things she didn't even say.",oppose,diplomacy_ability,中国の誤った立場表明を批判
貧困に閉じ込められた6億人：中国のホームレス、餓死、そして忘れ去られた人々【中国経済崩壊】,neutral,neutral,事実述べと主張の混合
中国が軍事侵攻してきても台湾を見捨てろと言ってるこいつらのどこが平和主義者なの？,oppose,political_ideology,福島氏の立場を「平和主義者」と非難している
今言う？　泡沫社民党はどんだけ情報入らないのさ,oppose,political_ideology,政治理論に無知なと批判
内と外で顔が違う,oppose,leadership,表裏があると批判、指導者の資質を否定
大飢饉の悪夢再び？ 中国全土で広がる「生存恐慌」の実態【中国経済崩壊】,neutral,other_reason,記事と無関係な内容。
今日の答弁で事実上の撤回発言しただろ 予算委員会を通すために発言してしまったと,oppose,political_ideology,高市氏の考え方を批判し、政治的理由での発言だと指摘
【中国崩壊】6億人が「極貧地獄」へ... 大恐慌で国民の半数が「生きる屍」と化した中国の末路。,neutral,other_reason,記事対象と無関係な内容と見做す
ん？この人たち議席ゼロになったんじゃないの？,neutral,other_reason,議席数について述べており、立場表明なし
"周回遅れの寝言をニュースにするなよ
社民党機関誌に書いとけ",oppose,leadership,首相の発言を低く評価
"アメリカが先に盾になって闘ってくれる前提の話だったのに
アメリカに根回しもせずアホみたいに勝手に喋って
そして肝心のアメリカが中国を支持するとはしごを外された
そもそも占領されても日本のタンカーは台湾迂回すりゃ良いだけだったのに針小棒大に中国を挑発して自爆
ただただ日本だけがムダに損しただけの世紀の大失言",oppose,diplomacy_ability,アメリカとの連携不足を批判
You.Tubeで大宮公園のピースくん見てからビールでも飲むか,neutral,other_reason,高市氏批判の内容とは無関係
【中国崩壊】沈黙の裏は「餓死と絶望」。90%の都市が消滅し、国民がゴミを漁る「生き地獄」の実態,neutral,other_reason,中国情勢に関する主張で、高市氏批判に直接関与せず
ミズポってまだ生きてたのか,neutral,other_reason,人物への感想であり立場表明がない
取り消し謝罪でもしたら中国は味しめてどこまでつけ上がることか,oppose,political_ideology,中国への妥協を危惧し、封印道を批判
高学歴エリートの「絶叫」が響く中国。若者から希望を奪う「失業地獄」の恐怖。【中国経済崩壊】,neutral,other_reason,中国経済の問題を論じており、高市氏への支持・批判は含まれない
"日本の政治の問題として譲れんやろ笑笑
座して死を待てってか
国民にどう説明するんや笑",oppose,unreasonableness,皮肉表現で高市氏の立場を否定
中国共産党の犬が吠えてる,oppose,political_ideology,中国共産党の軍事行動や対日政策を皮肉で否定した
お前みたいな謎の勘違いってどっから発生してんの？,oppose,leadership,相手を愚かだと非難
隠す気なくて草,neutral,other_reason,感想文で立場が不明
"安全圏からヤジ飛ばしたいだけの政治家(笑)だからな
飛び火が怖くて火が小さくなるまで待ってたんだろう",oppose,leadership,政治家として実際のリスクを回避したいと批判
何を謝罪すんのさ 自衛権の放棄かい？,oppose,political_ideology,自衛権を否定する発言と非難
>>2で終了,neutral,other_reason,意味不明で判断不可
歴史が証明してる福島瑞穂の言う事の真逆が正しい,oppose,political_ideology,福島氏の主張と正反対の歴史的見解を提示
"五毛パヨクは必死に高市が発言撤回したことにしたいのに
みずぽはそう捉えてないみたいよ
勝利宣言する前にみずぽを叩きのめさないとな、パヨクはｗ",oppose,political_ideology,高市氏を批判、社民党を擁護する立場
日本が単独で自衛権発動する方が怖いだろｗ ホルムズ＋米艦護衛は、そのまま台湾海峡に置き換わるし、もうちょっと説得力のある言いがかりを考えて来いよｗ,oppose,criticism_validity,高市氏の批判を卑下・否定している
え？閣議決定したじゃん,oppose,security_ability,高市派の発言を前提としているため
クソ雑魚党の党首が何言っても響かないってハッキリわかんだね,oppose,political_ideology,社民党や党首への否定を示す擁護感情
代わりに土下座して謝って来てくれ,oppose,political_ideology,立場は民主党が擁護している関連思想と訴えを背景に判断
nan,neutral,other_reason,コメントが存在しない
"いや中国が認めたんだから
もうこの問題は事実上無くなった",oppose,political_ideology,中国政府の対応を踏まえ問題はないとの主張する姿勢が政治的評価を示す
"党首？
もうこいつらって一人も国会議員いないんだろ？ただの一般人のオバサンやん",oppose,political_ideology,党首資格への否定と蔑称で批判
スパイはもう黙っとけ,neutral,other_reason,政治人物に向けた直接的な言及で、立場が不明
"スパイ防止法策定して内憂外患を駆除すべき
日本の政治の問題として",neutral,other_reason,高市氏批判とは無関係の主張
相手の気分を害したら、自分が悪くなくても、とりあえず相手を取り成すのが達観した大人。私は悪くない、悪くないのに何で謝らないといけないの？とかいうのは、単なるガキ。謝ったら負けとかいうヤンキー中学生の価値観ではダメ。もっと狡猾になれよ。,neutral,neutral, politically unrelated statement
弁護士も医者も在日枠があるって、在日の先生から自慢されたことがある。この人もなのかな。,neutral,other_reason,在日枠の話題は政治的立場に関係ない
馬鹿すぎ反日も大概にせえよ,oppose,其他理由,高市氏の立場を賛同せず反日の过激な表現
"誰もゲームスタート前に手札オープンした高市のアホがまともとか言ってないだろ
手札をオープンしようが撤回出来ない事案なんだから撤回しろはおかしいだろ",oppose,political_ideology,高市氏の発言を無責任だと批判
"猿ウヨがデタラメほざいてるけど

高市発言は本来はまるで猿発言で話しにならないものだけど

中国が自分で勝手に引いた以上はもう関係ない

アメリカが台湾有事などで中国と戦争することなど100%無いから

元々全く仮定の話しでしかない",oppose,criticism_validity,高市氏の発言の妥当性を否定
半日チョンはタヒネ,oppose,political_ideology,他者を蔑視的に形容し、政敵の辞退を促す表現
うるせーな内紛ババア,oppose,other_reason,高市首相否定と内紛指摘から批判的
オワコン政党崩れは消えろや,oppose,political_ideology,社民党への否定的評価で、政権批判と同義
>>2 それな！社民党は早く解散しろよな！,oppose,political_ideology,社民党への明確な否定と解散要求
慰安婦捏造して韓国との関係が拗れた元凶がよく言うよな,oppose,political_ideology,高市氏の政治的立場への否定を含む
"天滅厨狂大朝鮮❕不要忘了六四天安門大屠殺❕不要忘了❕通州日本人大虐殺事件❕Free Tibet,Sherqiy Türkistan❕
人民総ヤクザ支那狂獣どもを地球上から一匹残らず殲滅せよ人民総ヤクザ支那凶獣どもを地球上から一匹残らず抹殺消去せよ
人民総ヤクザ支那害獣どもは自ら妄信した共産党の戦車により轢断死骸と化せ
人民総ヤクザ支那狂獣どもは自ら招いた環境破壊により知障・身障・奇形児を量産
人民総ヤクザ支那凶獣どもは自ら招いた砂漠化により灼熱の砂の中で生き埋めになれ
人民総ヤクザ支那害獣どもは食糧輸入を停止し計画育成によって強制堕胎した胎児を食み、自給自足を励行せよ
人民総ヤクザ支那狂獣どもは第二次文革を実施し、１３億匹の人民畜を直ちに粛清せよ
人民総ヤクザ支那凶獣どもはあらゆる文明機器を放棄し、人文道徳のみを学習せよ
人民総ヤクザ支那害獣どもは自ら築いた脆弱な建造物崩壊により、血塊・肉片と化せ
人民総ヤクザ支那狂獣どもは自ら築いた脆弱なダム決壊により、存分に毒水を飲め
人民総ヤクザ支那害獣どもは劣化コピー・知的所有権侵害を禁ずるために脳みそを摘出しhuaweiを埋め込め
人民総ヤクザ支那害獣どもは食糧問題を侵略・収奪ではなく、亜硝酸塩、メラミンミルク、地溝油、髪の毛醤油の摂取により解決せよ
人民総ヤクザ支那狂獣どもは軽挙妄動を封殺するために四肢を切断せよ
人民総ヤクザ支那凶獣どもは死臭・腐敗臭に勝る体臭を巻き散さぬよう硫酸で毒皮を溶解せよ　どこでも排泄を防ぐため穴という穴を縫合せよ
人民総ヤクザ支那狂獣どもは直ちに自己批判と総括を行え
人民総ヤクザ支那狂獣どもを地球上から一匹残らず殲滅せよ人民総ヤクザ支那害蟲どもを地球上から一匹残らず屠殺せよ
東シナ海を人民総知恵遅れ魑魅魍魎シナ畜の水葬墓場にせよ
天安門広場と中南海にシナ蓄どもの屍塚を築き上げろ　人類であることを撤回せよ
シナチク凶獣共を皆殺しにしろ❕❕殺せ➖➖支那畜殲滅全消去全屠殺抹消",oppose,political_ideology,排他的「China批判」と支持表明、無差別Deepfake=
首切り領事に聞かせてやれ,neutral,other_reason,対象や文脈不明で立場不鮮明
私は個人的には、今回の高市首相の発言に対して懸念を持っているが、それは制度理解の問題とも絡んでいるので、どう評価すべきか迷っているところだ,neutral,,立場表明の有無を曖昧にした文脈
このやろう韓国売春婦騒動の件はよ謝れや,neutral,other_reason,韓国汚点問題に言及しているが、「高市氏批判」ではない
">>1
はいはい
https://i.imgur.com/EgHtgqB.jpeg",neutral,other_reason,意味不明な返信で立場が不明
"猿ウヨに騙されるなよ

トランプの「北京を爆撃したる！

か・ら・の、

「米中関係は強固だキリキリキリッ""

あっただろ？

台湾有事でアメリカが武力行使などただのリップサービスで100%実現可能性の無い話し

高が台湾有事なんかで核持ってる中国とアメリカが戦争などするかボケ猿が

猿寝言抜かすなカス",oppose,political_ideology,安倍政権や新保守的主張への否定と皮肉
"共同通信
　高市首相は党首討論で、台湾について「非政府間の実務関係を維持している。サンフランシスコ平和条約で全ての権限を放棄しており、台湾の法的地位を認定する立場にはない」と述べた。",neutral,other_reason,高市氏の発言内容を単に引用。立場表明なし
質疑時間もらえるの社民党て？,neutral,other_reason,質疑時間の有無に関する疑问で、立場表明がない
中華系政党ばっかやな,oppose,political_ideology,中華系政党と批判し、政治的信条を否定
ならば、なんで聞くんだ？,neutral,other_reason,聞き返しの疑問で主張を表明していない
党首なのに何で衆議院議員に鞍替えしないのか,neutral,other_reason,役職変更問題で立場表明
なんで国民に支持されていない政党の話をありがたがってんの？こんなの無視でいいのに,oppose,other_reason,社民党の言及に否定的で、批判的な表現
"猿ウヨに騙されるなよ

トランプの「北京を爆撃したる！

か・ら・の、

「米中関係は強固だキリキリキリッ""

があったばっかだろ？

台湾有事でアメリカが武力行使などただのリップサービスで100%実現可能性の無い話し

高が台湾有事なんかで、アメリカが核持ってる中国と戦争などするかボケ猿が

猿寝言抜かすなカス",oppose,criticism_validity,高市発言を現実性ゼロと徹底否定
黙ってろ、党首ひとりw,oppose,leadership,党首としての言動を対象に批判
"もうこういうボケ老人さえ相手にしてない党はさっさと消滅しろよ
社会党時代から一貫して日本人に寄生して売国までやり政治の邪魔だけをして来た恥知らず党が",oppose,political_ideology,政治的信条への深刻な否定と侮辱
さっさと解散しろよ,oppose,leadership,総理のリーダーシップ全般への否定を意味
立憲は撤回しろって言わなくなっちゃったの？,oppose,political_ideology,立憲に対する批判を意味
"お前ら

猿ウヨまるでヴァカだから相手にするなよ

まるでただの猿寝言だから",oppose,political_ideology,高市氏への敵対的言及と政治的否定を含む皮肉表現
">>135

猿「、、、、、、お、おう、、、、、」",neutral,other_reason,指摘全体が爽快空間の実況
>>4 小西クーン、クイズ持ってきてー,neutral,other_reason,発言内容が質問形式で立場不明
自分の党の心配でもしたら？,oppose,political_ideology,社民党の立場を批判
本名、福士さん？,neutral,other_reason,政治人物の姓名を疑問視する内容で、会話の文脈にある
黙ってて欲しいわ,oppose,political_ideology,高市氏の発言への不満を示唆
ズレてるなぁ,oppose,political_ideology,高市氏の発言が政治的論点からズレていると批判
それはつまり「中国様はどうぞ台湾に侵攻して下さい」でいいのかな?,oppose,political_ideology,中国の侵攻を示唆する皮肉包含の批判
お前らはもう存立しなくて良いから早く解散しろ。,oppose,political_ideology,社民党への存立否定を示す批判
スパイ防止法で捕まりそうだもんな,neutral,other_reason,記事の政治論争と無関係
つうかお前らは議員も党員もいねーんだから社民党とか名乗るなや。いっそ政治結社「社民」にでもしろよ。,oppose,political_ideology,社民党の正当性自体を否定する内容。
習近平最後の悪足掻きが　台湾侵攻よ,neutral,other_reason,中国の行動責めで高市氏擁護なし
>>1 中国からいわれたんですか,neutral,other_reason,文脈から批判・擁護の意図が不明
スパム防止法を年内に成立させるべき,neutral,other_reason,高市氏批判・支持表明せず
選挙区から出馬しろや売国,oppose,political_ideology,『売国』との批判から政治的信条を否定
1日も早いスパイ防止法の制定を！,neutral,other_reason,記事主題と無関係
これが野党の意味だもんな,oppose,political_ideology,野党としての対立姿勢を肯定
早く支那に帰れ売国奴が,oppose,political_ideology,高市氏を売国奴と憎悪する表現
そんな社民が存在危機なんですけどね,oppose,political_ideology,社民党への批判を含む政治的否定
撤回しないなら言葉を濁した部分ははっきりと言ってほしい,oppose,other_reason,批判的な姿勢で発言の曖昧さを指摘
"無駄な議員が多いよね！
議員削減は、大賛成です。",neutral,other_reason,高市氏批判へ向けられていない
ナチスに対する当時の周辺国の失敗対応を勉強して来いよw,oppose,political_ideology,ナチスを比喩的に批判
また煽るwてか何で今頃w,oppose,political_ideology,高市氏の発言に憤りを示しているため
完全に中国人やんけww,neutral,other_reason,記事内容無関係で排他的な表現
"売国奴が居るのが
ロシアやチャイナとの違いだからな",oppose,political_ideology,「売国奴」の表現から反対を表明
議席2名だっけ？,neutral,other_reason,党の議席数を尋ねる事実確認で立場表明なし
閣議決定した撤回は無い,neutral,other_reason,撤回の有無を述べる中立的陳述
">>135
五毛パヨクみたいなアホじゃなきゃ今回の高市の発言は問題の発言の撤回をしたとは受け止めないからなｗ",oppose,political_ideology,高市氏の発言を『問題』とし、批判している
"瑞穂元気だな
言ってることは意味不明だけど",oppose,political_ideology,福島氏の見解を否定している
間違ったことは言っていないから撤回する必要はない,support,political_ideology,高市氏の政治的立場を支持し、発言を正当化
>>80 TBSの請売り,neutral,other_reason,TBSへの不満や批判を述べている。ただし、コメントはごく短く、高市首相への評価が不明確。
"福島瑞穂が生きてることが日本の存立危機です
生きてることを撤回してもらえますかね？
(´・ω・`)",oppose,political_ideology,福島氏を否定的に捉え、日本の危機と揶揄
相手はガキ。ガキ相手なのに、それに対して大人の対応ができないとは、情けない限り。,oppose,leadership,相手への対応姿勢が不適切と批判
"社民は駄目だわ
労働者をなめてる",oppose,political_ideology,社民党を厳しく批判
消えるカス政党,oppose,political_ideology,社民党への敵対的評価で、政治的信条を攻撃
政党条件満たしてもいないのに党首名乗らないでくれない？,neutral,other_reason,高市氏擁護・批判のいずれとも判断不能
何が党首だボケ,oppose,political_ideology,福島党首への侮辱を伴う政治的批判
隠さないスパイはなんて呼べばいいんだ,neutral,other_reason,政治家批判ではなく比喩表現で立場不明
日本語が不自由なスパイは早く消えてなくなれよ,oppose,other_reason,日本語能力をもとに個人を攻撃
>>2 草,neutral,other_reason,ネットスラングによる感想で立場表明なし
内ゲバしちゃったしなぁ…残念,neutral,other_reason, partisan infighting に関する感情表現
"社民は労働者の味方です
自分のところの職員は解雇したけどね",oppose,political_ideology,自党の行為と主張が矛盾していると批判
今なら存在感アッピルしても炎上しにくいだろ？,oppose,political_ideology,高市氏の行動が政治的思惑を反映していると批判
日本人から全く支持されてない奴ばかりが高市を叩いてんの草,support,political_ideology,批判者を否定し、高市を擁護する構図
"でも高市のおかげで台湾は国じゃないという前提で動けるから楽よな
高市「そしてまた、サンフランシスコ平和条約で、我が国は台湾に関する全ての権利・権限を放棄しているので、台湾の法的地位や認定をする立場にはない。」
個人的に台湾ほ国と思ってたから残念だけど、国じゃないなら見捨てていいしな",support,diplomacy_ability,台湾の地位を否定する立場を支持し、外交的訓練を評価
"もういいよ、この党は
議席数は何議席だよ？
消滅寸前ではないか",oppose,political_ideology,社民党への信頼をなくした立場表明
なるほど…w,neutral,other_reason,皮肉や警鐘の兆しを含む曖昧な反応
てめぇだよ政治の問題,oppose,political_ideology,相手への非難表明。高市氏の政治的責任を強調
瑞穂は90くらいか元気そうでなによりや、達筆なのにな,neutral,other_reason,高市氏批判とは無関係の感想を述べている
参議院 2028年改選 福島瑞穂 2031年改選 ラサール石井 風前の灯,neutral,neutral,選挙予想や政党現状説明で判断不可
日本の世論と反対の野党ばっかりだし、こういう連中と中国共産党と守銭奴経営者が結託して、世界の庶民の生活を破壊したってのも最近の世界の定説なので、偽善者ぶれば政治家としての地位が安泰の時代は終わった。,oppose,political_ideology,中国共産党と結託した野党批判と政治的没落を主張
">>1
まあここに書き込んでみずぽ叩いてるのは全員統一教会とは言っておくわw
1人になってもぜひ頑張ってほしいわ
でも仲間は大事にしろよ

みずぽは壺の敵筆頭
https://i.imgur.com/d80frb5.jpeg",neutral,other_reason,内容が記事と全然無関係で、立場表明もない
中共スパイ,oppose,political_ideology,外交政策への主観的嫌悪表現
ほらなw,neutral,other_reason,相手の言動への軽妙な反応で立場不明。
社民党が存立危機事態,neutral,other_reason,記事内容の引用に過ぎず立場表明なし
"今日の憲法審査会でも議論の邪魔をした党
立憲、共産党、社会党、れいわ
この4党だけは直ちに消滅させないと議論さえままならない",oppose,political_ideology,社会党への直接的な対立と政党排除を求める批判
昔は可愛かったんやで、あのまま書道の先生になればよかったのに,neutral,other_reason,記事内容とは無関係な過去の容貌評価
"社民党も落ちるとこまで落ちたなあ
ミズポも年金で大人しく老後過ごしたらええ",oppose,political_ideology,社民党を貶め、年金で静かにと批判している
スパイ防止法ができたら一番に捕まりそうな人,neutral,other_reason,主題と無関係な内容
"み、み、みずぽの大発狂
みずぽはますます元気です",neutral,other_reason,実名と本件無関係な内容
泡沫政党,oppose,political_ideology,社民党を「泡沫政党」とcallし批判
アメリカ親分が助けてくれると勝手に勘違いして、気が強くなって台湾というヤクザ（中国）の女を僕が守るとかカッコつける中学生。ほんとアメリカ親分は闘いたくもないのに、中学生エラいことなるで。,oppose,political_ideology,台湾有事への介入は幼稚な行動と批判
土井たか子の頃は二大政党なんて勢いだったのにこの人になったら消滅寸前どんだけ時流を読めないのか,oppose,political_ideology,政治の流れや時代の変化に対する認識を批判
"【速報】ネット右翼、各地で大発狂中 [305926466]
https://greta.5ch.ne.../poverty/1764151126/",neutral,other_reason,記事との関連性がなく、立場の表明がない
nan,neutral,other_reason,無関係な入力内容
中共がそう言っているからなのか？汚染水キャンペーにも噛んでいたし最悪だな,oppose,political_ideology,中国の反日偏向を理由に批判
"撤回しろと叫んでる人たち
オールドメディア、立憲民主党、社民党、共産党、リベラル派
公明党ですら撤回までは求めてない時点でこいつらのヤバさが浮き彫りになってる",oppose,political_ideology,保守層を敵視し、左派勢力を支持する表現
社民党が存立危機だろ 一体、どこの国の政党だ？,oppose,political_ideology,社民党の存在そのものを疑問視
岡田　応援団福島橋下,oppose,political_ideology,福島氏批判と橋下氏支持を組み合わせて投票
日本人じゃないの？,neutral,neutral,立場表明がなく、事実叙述
"他に党員いるんだっけ離党届出された話あったよね
もうこの国に必要ないよ社民党",oppose,political_ideology,社民党自体を否定しているため
"瑞穂のあの愛らしい文字が好きやったな
誰か持ってたら貼ってくれんかな、久しぶりに見たくなった",neutral,other_reason,会話の趣旨は政治批判と無関係な個人的感想
日本に住みながら日本を嵌めていく人生を50年以上送っといて死ぬときは満足出来るんかね,oppose,political_ideology,自国を嵌める行為と批判
看取り状態の政治団体が偉そうに,oppose,political_ideology,政治団体への否定的評価
">>201
憲法9条を保持したい理由がよくわかるよね
平和なんかどうでもいい、中国さまの利益のために働く軍国主義の奴隷",oppose,political_ideology,自らが保守や軍国主義の奴隷と考える立場を批判
支持率１％以下の税金泥棒　それが社民党,oppose,political_ideology,社民党への政治的否定と非難
