comment,stance,reason,explanation
どういうこと？ 岸田、石破内閣と同じ考え方ってこと？ ネトウヨは違うと拡散してるけど？,neutral,other_reason,記事主題との関連が不明で立場表明なし
権威主義の独裁国家で金儲けをする為に自由主義国家の人間が発言を忖度する 高市批判している奴等は腐った守銭奴よ,support,political_ideology,自由主義 vs 権威主義の対立を主張し、高市擁護の必然性を主張
自民党の総裁選や自民党の大物議員などが吹聴してきたことが発端なのに他党のせいにしててすごい,oppose,political_ideology,自民党主体への批判を明確にしている
結局騒いでたのってチャイナと日本のマスゴミとパヨっちだけだったな,neutral,other_reason,主観的表現で立場表明がない
朝日新聞の捏造に騙されて引くに引けない中国哀れ,oppose,diplomacy_ability,中国の行為を弱者として非難
自民党は中国を仮想敵にしてバカを仲間に引き入れようとするよね 大企業と富裕層しか仲間だと思ってないくせに,oppose,political_ideology,自民党の政治的利害と対中政策への批判
一貫しているはずの日本政府の立場があたかも変わったかのような印象を与えたのは高市だろ,oppose,leadership,高市氏の発言による政府立場の揺らぎを批判
立憲民主党が焚き付け、朝日新聞が放火そして静かに消火。TBSも頑張ってます、サンモニ、ひるおび、報道特集、NEWS23朝から晩までやっています。中国マネーもらったんで。,oppose,political_ideology,中国による影響を批判し、内政干渉した立場を明らかに
>>9 中国からすると、アメリカの要請あっても日本は参加するな。って確約したいだけだから、それ自体はアメリカが日本の支援いらなけりゃ高市に撤回指示するかと。そもそも存立危機判断なんて、アメリカの要請を受ける建前でしかないんだから。,oppose,political_ideology,高市氏の立場を外交政策への従属と批判
余計なことしなくていいから消費税廃止してよ,neutral,other_reason,消費税廃止が高市氏の評価とは無関係
"日本「一貫してると閣議決定した！

世界「…？

日本「閣議決定！😡」",oppose,diplomacy_ability,日本の主張が国際的誤解を招いているとして批判
チャイナが実際にSNS工作してたのバレちゃったからねぇ,neutral,other_reason,外務省対応について言及しようとしている
野田には心底ウンザリだわ,oppose,leadership,政治家への不満表現で指導力批判
どういった内容で一貫してて高市発言と同じなのか違うのかを明言せず 立憲がーって言ってるだけか,oppose,political_ideology,政党批判で高市擁護を否定
後ろから狙撃する石破にも離党勧告してあげて,oppose,leadership,石破氏への離党勧告が批評を意味
もうこうなったんだから曖昧にしなくて良くなったね、スッキリしていいじゃん,support,political_ideology,曖昧を避ける姿勢を肯定
自民党は中国を仮想敵にしてバカを仲間に引き入れようとするよね 大企業と富裕層しか仲間だと思ってないくせに,oppose,political_ideology,自民党の政治基盤や対中国政策を非難
それならいつも通り条文読んどけば良かったよねなぜ個別の案件に持論展開するのか官僚の質落ちすぎだよ,oppose,leadership,官僚の質の低さを指摘し、指導力に疑問を呈
余計なことしなくていいから消費税廃止してよ,neutral,other_reason,財政政策に関する一般論で高市氏批判を含まず
自民党は中国を仮想敵にしてバカを仲間に引き入れようとするよね 大企業と富裕層しか仲間だと思ってないくせに,oppose,political_ideology,自民党の政治思想と対中姿勢への批判
中共の主張に同調する人って、あり得る、は総合的に判断する、のなかに含まれないと思っているのかな,oppose,political_ideology,中国の主張に同調することが国益損に繋がると批判
"自民党「サナは悪く無い！閣議決定で発言撤回したけど撤回してない！」
 s://i.imgur.com/6jbTbLu.png
はい閣議決定も無駄になりましたと
バカすぎるだろ",oppose,leadership,自民党が計算違いと評価
実際は撤回しても岡田が台湾ｶﾞｰ言って、高市が軍艦ｶﾞｰ言った以前に戻るってことだから何も変わらんけど他国に言われて屈したって形になるのは主権国家としてはあり得ない,support,diplomacy_ability,自らの立場を譲歩しない姿勢が正当と評価
>>1 朝日新聞も毎日新聞も大ウソのデマフェイクだらけだもんなぁ 悪辣な侵略国家中共ヤクザと一緒,oppose,political_ideology,中国をネガティブに描き、対中強硬主義を表明
>>11 じゃあ一言一句違わずもう一度同じこと言えよ,neutral,other_reason,文脈から立場が判断不能
ついに自民党広報がソースでスレが立つようになったのかよw,neutral,other_reason,感情表現のみで立場不明
">>1
馬鹿トランプが余計なことするから
余計に中国が調子に乗ってるじゃねーかボケ",oppose,diplomacy_ability,トランプ政権の外交が中国を刺激したと批判
"岡田克也の
イオン
中国で不買してやれよ",neutral,other_reason,人物と企業の混合切り出しで主張不明
有事になったらアメリカの支援しますって事やろ 中国が侵攻しなきゃ攻撃はしないってのは一貫してるよ,support,security_ability,防空政策の一貫性を評価
高市の今回の発言が抑止力になったね。でも深く踏み込んでない微妙なところで。,support,security_ability,発言が抑止力となったと評価
日本の不利なとこは獅子身中の虫が多いってことなんだよ。中共の味方しない中国メディアはいないわけだし。言論の自由がある国の宿命とは言え多いね。国旗損壊だのスパイ防止法だので普通はそこまで反対ないってｗ,oppose,political_ideology,中国メディアの支持者を『獅子身中の虫』とし、国内の反省を促す批判的発言
">>42
オールドメディアは捏造報道！
https://i.imgur.com/hLkE6vI.jpeg

↓
ネトウヨ御用達一流洗脳ニュースソースがこちら！
News Everyday
News Sharing
Share News Japan
Total News World
JAPAN NEWS NAVI
拡散新聞(旧アノニマスポスト)
ツイッター速報（ツイ速）
大紀元（法輪功）
虎⚫︎門ニュース
Hanada
WiLL
正論",neutral,other_reason,議論対象から逸れたメディア批判
,,,
【国益】とは？自民党は経済的利益は国益ではない、とでも言いたいのか？😆笑,oppose,political_ideology,保守的な国益観を批判
">>46
開店セール、賑わったらしいよw",neutral,other_reason,セールに関する世間話で、政治的立場不明
一貫してるだろ,support,political_ideology,高市氏の立場貫徹を肯定
"中東→トランプを平和賞に推薦し喧嘩を売る
マレーシア→加害の歴史を無視して喧嘩を売る
中国→台湾問題で喧嘩を売る
ロシア→終戦付近のG20で急に喧嘩を売る
アメリカ→中露対応でうまくいきかけてたところを引っ掻き回すことで喧嘩を売る
高市は資源国に喧嘩を売らないと死ぬ病気かなんかなの？",oppose,diplomacy_ability,外交的対応の失敗を指摘
一貫している日本政府の立場 何も変わってないのに窮地みたいになってる 崩れる日本だな,oppose,leadership,日本政府の立場崩壊を批判する内容
何いってんだ,oppose,political_ideology,高市氏の発言に対する否定的反応
デッデーン、高市アウトー！ｗｗｗ,oppose,other_reason,「アウトー」という表現は批判を含むユーモア
">>48
そう思う
だからあれだけ怒ってるんだわw",support,political_ideology,中国の反発を肯定し、高市氏の立場を支持
"湖南省２号店「イオンモール長沙湘江新区」１１月２７日（木）グランドオープン！だってよ。
これで岡田の質問の意味わからない人はバカ。",oppose,other_reason,似たような表現を持つため、変化防止
>>55 統一教会「高市さんはコミュ強！」,support,leadership,コミュ力という指導者資質を称賛
もっともっと炙り出せ　高市vs中国＋立憲共産＋オールドメディアって構図にして解散しろ　そうすれば負けはない,support,political_ideology,対立構図で高市氏を支持
正；中共を利するために中共がやってる,neutral,neutral,異説に批判が含まれているが明確な立場表明はなし
国内の事なら閣議決定で抑えられるけど外交問題はそうはいかない失言は相手を利するだけ首相である以上答弁には慎重を期してもらわねばならない,oppose,leadership,首相としての慎重さを求める批判
高市批判？,oppose,other_reason,質問形式だが批判意図が読み取れる
そもそも中国が日本に圧力かけられる口実を与えて中国を利することをしたのは誰かって話,oppose,diplomacy_ability,高市氏の対応が中国圧力の口実になったと批判
事実上の『高市首相発言を全面的な否定』さすが二枚舌（矛盾だらけ）の自民党,oppose,political_ideology,自民党を右傾化・矛盾する存在批判
日本のマスコミ中国に利することしか報道しない ひたすら中国上げしか考えてない 只の中国の工作機関,oppose,diplomacy_ability,マスコミの言動を外交対応の失敗と批判
>>46 岡田って中国のヤバい人らと会談してるんだっけ、メディアはその辺をなぜ深掘りしないのかな,neutral,other_reason,記者会見内容の懸念を述べ、立場表明なし
従来の主張が一貫して中国に利するものだっただろうが,oppose,diplomacy_ability,一貫した主張が中国利益につながると批判
そもそも中国は存続危機って日本語をどう解釈してんのそこに齟齬がありゃ説明すりゃいいだけで撤回の必要は無いだろ,support,diplomacy_ability,中国理解を指摘しつつ政府の立場を支持
"日本　いつも通り
中国　イチャモンマン
　
正論だな",support,diplomacy_ability,高市氏の対応に賛同し、中国の批判を正当視しなかった
">>1
うつみみどり先生の出番ですね",neutral,other_reason,人物紹介で立場表明無し
高市の存在が中共にとって邪魔だから何も問題なくてもとにかく批判して失脚させたい できれば日本国民の手によって 中共の考えはこんな感じかね 一部のバカはまだ批判してるけど中共の思惑通りのバカだから気づかんのか,support,political_ideology,中国の思惑を述べつつ高市を擁護
">>44
ここも嫌儲化してきたしな
そのうちXでスレが立つ",neutral,other_reason,危機事態を巡り記述ない
米作るとか作らんとか一貫してないけど,oppose,leadership,首相の対応に一貫性がないと批判
ていうか非核三原則の方を撤回した方がよくね？,oppose,other_reason,高市氏の立場に代わる提案で批判を含む
"単発は死んだら
何なら殺してもいいよ",oppose,political_ideology,極端な表現で政権批判を示唆
"オールドメディアは日本の中国による嫌がらせにより
引き起こされた負の部分しか報道しない。
世界の目線が抜けている。",support,diplomacy_ability,中国の嫌がらせに世界の視点を欠くメディアを批判
"別にキチガイ国家に説明する必要もない
キチガイなのを国際社会に晒してるだけだからな",oppose,diplomacy_ability,中国を非難し、日本の外交姿勢を否定
"日本の国会議員やマスゴミがなぜか中国の認知戦や情報戦に協力してるというおかしそうな状況になっている
中国のニュースに反高市で映像を使われて中国に利用されている議員は普通にスパイってと言われても仕方がない",oppose,other_reason,中国利用に協力と非難し、高市批判の取り巻きをスパイと認定
"左翼政党と左翼メディアは放置
早く帰化厳格化とスパイ防止法案を頼む",support,political_ideology,左翼系の排除を支持し、保守的政策を提唱
">>74
そうそうスパイ防止法出来たらもう死刑連発されちゃうからな
ぶっちゃけそこまでなる前に一匹一匹首刎ねればいいんだけども",oppose,political_ideology,右翼的安全保障思想への反発
オールドメディアに国防動員法が出てるんですかねw,neutral,other_reason,深刻な状況への注目をユーモアで表現
"日本側は何も間違ってないのに何を撤回するねんと
工作員かな？",support,criticism_validity,中国政府の主張に対する正当な反論
"中国外務省「正式な発言撤回なければ受け入れず」　高市首相は台湾有事「存立危機事態」言及せずも「言及しないことと撤回は別問題」★2 [ぐれ★]
トランプ氏、日中の対立を懸念　首相に「エスカレート回避を」－日本政府関係者(共同) ★2 [蚤の市★]",neutral,other_reason,特定人物擁護・批判を含まず、事実引用に留まる
"オールドメディアは中国側だとハッキリしましたね
何故いつも中国側に有利な報道するのでしょうか",oppose,diplomacy_ability,中国政府への配慮を理由に、メディア報道が偏っていると批判
はっきりいうと習近平にとって高市早苗は目障り。これだけだよ。日本国は相手にしていないからアメリカしか見て所以在ね。,support,diplomacy_ability,高市氏を中国に「目障り」と評し、日本外交の姿勢を支持
これ思ってたわ 政府見解とまったく違う方向に印象操作するマスコミはおかしい,support,other_reason,高市氏擁護とマスコミ批判を背景に
野党ガー😂,support,other_reason,皮肉を込めた称賛であり擁護と解釈
"中国が余裕無くなって草
鄧小平が居ない今、不況から脱出できるかな？",oppose,political_ideology,鄧小平を前提とした中国批判
世界が日本を支持したなんて中国に都合が悪すぎて報道できんしな,support,diplomacy_ability,中国の報道難を武器として擁護
論破ールーム,neutral,other_reason,表現が曖昧で立場を識別できない
"だってさ
政府職員も大変だねえw",neutral,other_reason,発言が皮肉を含みながらも主張の価値が曖昧
">>66
その圧力で日本企業が中国離れ決意した所出て来てるっぽいから、日本にとっては転機だろね
圧力何度目だよって感じで遅い感は否めないけど、どんどん距離とっていこう",support,diplomacy_ability,中国への距離適応を支持
それをしたのが高市だろｗ,oppose,other_reason,高市への皮肉的非難表現
立憲とかマスゴミのことか,oppose,political_ideology,左翼政党・メディアを敵視する表現
"因縁をつけておいて「どっちも悪いよね」と言い出す
中韓の手口",support,criticism_validity,中国・韓国の手法を批判し、高市氏を擁護
自民党広報が公式にこれ言っちゃうとかほんと党内のガバナンスどうなってんの？？？,oppose,leadership,党内ガバナンスの乱れを指摘
>>88 アメリカもノーセンキューでしょ,oppose,diplomacy_ability,アメリカの姿勢を批判し、日本の対応の正当性を問う
">>96
これな。",neutral,other_reason,文章が不完全で立場が不明
">>77
石破は核保有まで踏み込んだ発言してたのに、
中国&パヨ&メディアは聞こえないフリして全く叩かれなかった。
高市が核共有とか発言したら連日連夜大問題化されてお祭り状態になるだろう。",oppose,political_ideology,高市の立場を批判し、政治的意図を指摘
前総裁が率先してそんな言動を繰り返しておるぞ,oppose,other_reason,前総裁への非難を含み、高市氏擁護しない
与党の批判は許さないって普通に考えたら異常なんだけどそれを当たり前に言うあたりさすが大政翼賛会をした国,oppose,political_ideology,保守的・右傾化という政治思想への批判
結果的にシナチク避けになってるんだから良いんじゃね？,oppose,diplomacy_ability,中国を避ける安全保障措置を支持する弁解
日本国民も気づき出しましたもんね オールドメディアって日本に不利な報道するよな,neutral,other_reason,日本側の立場説明に同意・支持なし
"一貫した立場とは何？
全然説明してないよな",oppose,other_reason,高市氏の答弁を直接批判
トランプ氏、日中の対立を懸念　首相に「エスカレート回避を」－日本政府関係者(共同) ★3 [蚤の市★],neutral,other_reason,トランプ氏の発言に関する事実叙情で立場表明なし
何か気に入らないことがあったらすぐに経済的威圧をしてくるところに対して、依存しすぎるということは、サプライチェーン（供給網）リスクだけでなく、さまざまな、観光に対してもリスクではあるのでこれが全て,neutral,neutral,自中国的行動に触れており、個人的見解を述べており、「支持・批判」の明確な立場がないため
,,,
">>99
ガチで内と外の区別が付かないんだよ。私人として～とかのらりくらりと誤魔化し続けてきた結果だな。",oppose,political_ideology,内政と外交の区別がつかないという批判
"自民党「アメリカは必ず中国と戦う、戦わせてみせる！」
一部はこういうことで、また一部は、
「中国の台湾海上封鎖には海自を以てこれを排除する！」
「中国との貿易や人的交流は断絶だ！」
「中国による現状の変更はこれを認めん！武力で以て打ち払う！」
ってだろ？
尖閣ですらもうマズくなってると思ってねーんだろー",oppose,security_ability,軍事的発言を批判する
いや過去の総理は踏み込んでは行けない領域の話まではしてない 壺市がネトウヨにアピるためにやってしまった感じ 大失態だよ,oppose,leadership,壺市への批判で大失態と評している
>>106 そりゃ我々日本の民間人は外国人に食わせてもらっているからよw,neutral,other_reason,外国人への依存に関する爽やかな意見で立場表明なし
"無愛想な習近平
笑顔とコミュニケーション能力で世界各国のトップの人たちと
交友の輪を広げていく高市首相個人への嫉妬。",oppose,political_ideology,高市氏への根拠のない感情的批判
">>109
その理由ならアメリカもアウトでは",oppose,criticism_validity,高市氏の判断の正当性を否定
中国がなんかあったらすぐ癇癪起こす子供国家なのはみんな知ってんだから まともな企業はとっくに脱中国を終えてる,neutral,other_reason,中国批判は含むが高市氏を評価・批判していない
"日本の国益よりネトウヨ人気を守ることを選ぶ首相
ここまでくだらん首相も珍しい",oppose,leadership,首相の判断力を直接批判
ほっといても立憲と中国への支持が減るというw,support,political_ideology,立憲と中国を批判し、自国支持を正当化
曖昧にしてきた日本の立場を壊したのが高市です,oppose,leadership,高市氏の行動が立場を悪化させたと評価
"気に要らないことが有ったら日本行き禁止
そんな事をする国が何処にあるんだよ
・・・・ごめん、有ったわ、韓国だわ",neutral,neutral,韓国を批判する内容で、高市氏に関しての評価がない
">>1
１　台湾は同盟国ですか？　→　No
２　台湾が中国と武力衝突したら日本は参戦しますか？　→　Yes
３　なんで？　→　ちゅーごく(共産主義)が悪だから！
あほの三段論法",oppose,political_ideology,「共産主義が悪い」という偏見に基づく発言を批判
,,,
高市は台湾の憲法まで踏み込んでて草,oppose,political_ideology,台湾問題に関する過剰な言及を批判
"思いつきで発言する高市
しかも過去に自分で有事の件を岸田に問いただす",oppose,politics_ideology,発言の根拠なさや二重基準を批判
わかったかトランプもう言ってくるなよ,neutral,other_reason,中国・アメリカの話題に向けられた個人的発言
">>107
それな。
台湾有事で集団的自衛権行使するのかしないのか、恐ろしいことに国民はおろか政治家も誰も全く何もわからない",oppose,political_ideology,政府の安全保障政策の不透明さを批判
">>104
首相の答弁で問題があったら「質問した岡田が悪い」とか気が狂ってるとしか思えなかったわ",oppose,criticism_validity,小西洋之受難に責任転嫁した人物を批判
実際に中国の味方してるしな,oppose,criticism_validity,中国に好意的な行動を取っていると批判
"中国とは国交断絶でOK
日本人ファーストでいこう！
日本にいるシナ人は全員帰国
中国人のいない日本は素晴らしい！
↓
ｈｔｔｐｓ://profile.ameba.jp/ameba/1234andosatoru",oppose,political_ideology,排他的・差別的な主張で対中政策を否定
>>116 まさにその通り,support,other_reason,指摘された主張に賛同する内容
例えば俺は輸出用機械部品も運ぶトラックドライバーだしw,neutral,other_reason,自己紹介文で立場表明なし
勝手に切れてるだけなんだから日本がやることはねえわ 粛々と議員定数削減　非核三原則見直し　スパイ防止法に着手してればいい そもそも日本のEEZにミサイル何発も撃ってくる敵国が何切れてんだって話,oppose,security_ability,高市氏の対応に不満を示し、日本の防衛政策を先行すべきと主張
">>104
ほんとこれ。",support,other_reason,同調・賛同文で高市氏に支持姿勢
"ネトウヨ率、日本国民の８０％
爆笑",neutral,other_reason,自作のデータを吹聴する内容で、立場が明確でない
このままアホ市に好き勝手しゃべられると神戸大学までアホ大学と思われるぞ😆笑,oppose,political_ideology,「アホ市」「アホ大学」と皮肉的に批判
立憲とか塩かけられたナメクジの最後みたい,oppose,political_ideology,立憲民主党を貶す比喩表現
変わってないよね。「台湾は中国の一部であるということは認めない」けど普段はそれは言わない約束にしているってだけ。,neutral,neutral,状況の説明であり、立場表明なし
"与党だから間違ってる
野党だから正しいではなく
その内容で判断したいところ",neutral,other_reason,内容の正しさで判断すべきと表明
たかが芸人が言ってることを真面目に受け取るなよ,oppose,other_reason,高市氏への敬意と尊重を示さず、軽視する内容
だって「支持率下げてやるからな！」がオールドメディアの総意ですから,oppose,political_ideology,オールドメディアへの批判を含む
"野田「われわれは中道である」
てめーどこ中だよ",oppose,political_ideology,中道と自称する野田を皮肉
しかも選挙で国民の審判を受けていない高市政権だからな。控え目に言って狂気の沙汰。,oppose,leadership,高市氏政権の正当性に疑問を表明
言う必要あった？,oppose,other_reason,高市氏の発言正当性を疑問視
"いつ罵り合ったんだよ
中国政府とメディアが罵ってくるだけで
日本政府もメディアも罵ってないやん",oppose,diplomacy_ability,中国主導の罵倒と指摘
"中国外相、台湾問題でフランスに支持要請−高市首相発言｢挑発的｣
戦狼外交で欧州に嫌われてた王毅",support,diplomacy_ability,中国の外交戦略を肯定的に評価
自民の広報はバカなのか,oppose,leadership,自民党広報への不信を示し、指導力を否定
中国って砂漠に台湾の街並み作って戦闘練習してるようだって報道されてたし、近々台湾侵攻を考えてたのかね 岡田は中国と会談してたみたいだし日本がそれに関与ないって発言を期待してたんだろかね？バカじゃね？台湾有事で日本が何も影響受けないと思ってんのかな、ヤバくない？,oppose,leadership,岡田の対中接触に失望を表明し、日本に危機を認識していないと批判
"外交は武器を使わない戦争だよ
どちらの国も自国の利益の為に
言葉で戦ってる",neutral,other_reason,立場表明なしの一般論。人物評価なし
"日本は言論の自由があってよかったな
パヨクの望む世界には無いんだぜ",neutral,neutral,公的見解擁護でなく感情表現
">>104
日本人は民主主義ができない嫌い

>>116
経済的に二人のジャイアンにはなす術なし",neutral,other_reason,政治的立場表明無し、原作と無関係
極左の人たちも必死で投稿してんな。,neutral,other_reason,「極左」という言及が主張の対象外を含むため
歴代総理は存立とは別件で中国に怒られてるよ。石破でさえ核保有発言したり台湾海峡に護衛艦を二回も派遣して中国挑発してる。高市だけメディア&野党が意図的に大きく騒ぎ立ててる。,oppose,criticism_validity,高市への批判を支持し、攻撃をメディア野党誹謗したり正当化
日本の憲法の解釈もグレーゾーン 台湾の憲法なんて知ったこっちゃない 空気があれば何でもあり。空気がなくても何でもあり これが壺市,oppose,criticism_validity,「壺市」と皮肉で批判
"「日本は米国の意向から一ミリでも外れたら即リスク国家」という身勝手な前提に立っているだけだ。
そもそも台湾や同盟への姿勢を最も不安定にしてきたのは、政権交代のたびに発言を変えてきた米国のほうだ。
日本の主体的発言を「危険」と見るなら、従属だけを求める同盟観こそが問題だろう。
結局のところこれは“日本が読めない”のではなく“米国が思い通りに動かせないことへの不安”でしかない。",oppose,diplomacy_ability,日本外交の主体性を支持し、同盟観への批判を表明
政府内では決まってたけど今まで公式的には曖昧にしてきたということだよね,neutral,other_reason,事実の記述であり、立場表明がない
政治と経済は別モノだからよw,neutral,other_reason,政治と経済の関係についての一般論で、特定人物への評価は不明
">>1
>中国を利することにつながります。
もうこれ敵国って言っちゃってんじゃんw
やっぱ宣戦布告してたんやんw
お前ら本当にブァカだな
平均的な知能すらないな",oppose,political_ideology,政権への信条的否定・人権否定を表現
もう何だよ 詭弁論理学上の遊びじゃねえか,oppose,criticism_validity,高市氏の答弁を詭弁と批判
"嗚呼
ポチ保守",oppose,political_ideology,ポチ保守と皮肉表現
"それ、日本の平和教育の中身だよ。
日本の平和教育は「どんな理由があろうと武力行使は悪いこと」、日本に理由があったにしろ武力行使した日本が悪い、悪い日本は攻撃されても仕方ない。って日本の平和教育がされてる。
そこから台湾有事やウクライナ見ると、台湾有事は中国が悪い、ウクライナ問題はロシアが悪いって流れができやすい。",neutral,other_reason,日本の教育観を述べる中立的発言
">>104
朝日の武力行使ツイート問題は表現の自由や政府批判ではなくて
周辺国との緊張を高めただけの誇大表現です
敵に軍事侵攻の機会を与える事になってしまったら
表現の自由を超えているので許して良いのかって話にはなると思いますが
最悪敵国との内通を疑われるような行為です",oppose,diplomacy_ability,中国政府は高市氏の説明に反発しているが、そもそも中国への配慮が欠如しているからこの事態が生まれていると批判している
国家というより巨大なマフィアとかギャングのようなもの,oppose,political_ideology,中国を非人間的に評価し、政治的否定を含む
とりあえず高市は発言を撤回修正するべき、それだけで事が収まる。,oppose,leadership,発言不適切で責任を感じる主張
ここもXみたいに発信元表示されるようになったら面白いね,neutral,other_reason,発信元表示の提案で当事者評価なし
"高市さん…
経済もダメ❌
外交もダメ❌
観光もダメ❌
ネトウヨどうすんのよこれ？",oppose,leadership,高市氏の総合的な能力否定
"あたかも変わったかのような発言するのが悪いんだろうがｗ
誤解ならなんですぐ撤回しないの？",oppose,diplomacy_ability,誤解として政府の手法を問い詰める
"中国はとっととせっけん大阪総領事を更迭すりゃあ良かったのに
くだらないメンツでそのタイミングを逃しちゃったんだよなあ
そして泥沼へ
アホな中国",support,diplomacy_ability,中国の失策を非難し、日本の対応を正当化
>>87 WSJやロイターの事か？,neutral,other_reason,報道機関についての具体的事実確認を促す内容
中国「石丸論法は通用しない！」,oppose,diplomacy_ability,中国側の対応を批判している
しかもネトウヨは日本人じゃなかったとか草すぎる,neutral,other_reason,ネット用語の揶揄文で主張なし
だから誰も入りたがらないんだよ。台湾が拒むのも当たり前。香港見てたらな。ほんまヤベえ国だわ 中共の存続の為にだけあるのが今の中国。戦車で轢き殺される、デモしただけで豚箱行き。人民も可哀想,oppose,political_ideology,中国の体制を否定し、人民の悲惨さを訴える内容
">>144
アメリカが台湾に武器を買わせる為の茶番が大炎上したんだよ
高市「台湾有事は日本の有事！」　←口火を切る
領事「汚い首は切ってやる！」
台湾「台湾は独立した主権国家！」　←台湾国民の愛国心を煽る
中国「遺憾砲発射！！日本旅行は自粛でヨロ〜」
トランプ「ガハハ！台湾国民の反発も無く510億円ゲットだぜ！また頼むぞ！今度は北朝鮮にまたミサイルでも撃ってもらうか！」　←目標達成
高市「発言の撤回はしません！」　←恥をかきたくないというだけのただのエゴ
中国「あー日本からの海産物輸入禁止ね〜」
トランプ「戦勝国同士仲良くやろう！高市お前はクビだ！」　←プロレスだったと中国に説明
高市「どうしてこうなった・・・」　←今ここ",oppose,other_reason,発言の撤回拒否を「恥をかきたくないエゴ」と判断
"高市以外みんな同じ意見何だろ
じゃ利する事をしてるのは高市じゃん
コイツをどうにかしろよ",oppose,leadership,高市を指導力不足と批判
">>156
実際の台湾有事に際して、日本が存立危機事態として集団的自衛権を
発動するかどうかは、それこそその場になってみないとわからないだろ。
現在決めているわけでもなんでもない。",neutral,other_reason,具体的な支持・批判を表明していない
"欧州がナチスと共産主義を同一視
欧州議会は、20世紀の2つの独裁政権を人類に対する犯罪を行った国家として同等に断罪。
https://jp.bitterwin...ut-what-about-china/",neutral,other_reason,中共批判への言及は曖昧で推論困難
">>1

中国「レアメタルを止めちゃっていいですかww」

そして日本は
電気(LED、電球)を作る事が出来ずロウソクで暮らす
スマホ、PC、テレビが作る事が出来ず国民は家で読書か公園で遊ぶように
冷蔵庫も作る事が出来なくなるのでオワコン


中国は早く盛り上げろよ

チョン壷高市　←先の事を考える知能がない",oppose,political_ideology,高市氏を左翼などの政治的括弧で批判
いや、変わってませんけど。,neutral,other_reason,記事内容についての意見表明で立場なし
