comment,stance,reason,explanation
,,,
"中国人の戦前の日本へのトラウマは日本人には理解できんのかもな
日本人には理解できんことも分かってほしいよな",neutral,other_reason,立場表明が曖昧で、裁判の批判・擁護が不明確
それこそ内政干渉や！,oppose,diplomacy_ability,中国側が日本の内政に干渉していると批判
喰い改めよ！,oppose,political_ideology,戦争罪を引きずっている自覚で批判
フリーチベット,neutral,other_reason,チベット関連で立場が不明
,,,
">>1
もう君らのことより国政に注力してるところなんだわ
ずっと壊れたおもちゃやっててくれ",support,political_ideology,国政重視を支持して高市氏を肯定
だまりゃ！支那畜！,oppose,political_ideology,差別的・侮蔑的表現による反対
こいつらいつもビビり散らかしてんな,oppose,political_ideology,日本の右傾化を批判
,,,
オマエが侵略止めろや,oppose,political_ideology,日本が aggressive な行動を取っていると批判している
,,,
中国が英語で情報発信してるのが重要なんでは？日本にいるから中国政府が言ってることが荒唐無稽だと分かるけど、外国の人には中国が言ってる話が嘘だと見抜けないかもしれない。いずれ中国から攻撃してくるつもりで、その前に日本が軍国主義で中国に戦争仕掛けてきそうだってプロパガンダを世界に展開しておこうって話なら、日本もひとつひとつ英語メディアで世界に向けて発信していかないと既成事実化されてしまうと思う,neutral,other_reason,記事議論や人物擁護に焦点がなく、情報戦の戦略論としての日本対中主張を提示している
"内政干渉です
こっち見ないでください",neutral,other_reason,中国の主張への抗議表現
ほんと北朝鮮に似てきたなw そんなに経済状況悪いんか まあコロナで経済止めたからな,oppose,political_ideology,日本を北朝鮮に喩え、右傾化を批判
,,,
"言ってることは国家として正しいわな
にほんとしてはこの正当性にどう立ち向かうかってところ",neutral,neutral,立場表明無し・中立的情感文
,,,
いまこそ社民党が必要（´・ω・｀）,neutral,other_reason,社民党支持の表明だが、人物批判ではない
,,,
"対艦なら1隻にレールガン1発で終わるし
ドローンはレーザー兵器で無数に落とせる",neutral,other_reason,具体的な政策や人物批判を含まず
"そうだね
不当かつ陰湿な戦犯国扱いを受けないようにしないとな
効率よくニュークリア・シェアリング程度にするさ",oppose,political_ideology,戦犯国表現への負の評価と核共有支持
,,,
高市って中国のことで頭がいっぱいになって、他の政策に集中出来なくなるな。夢でも中国出てくるんじゃないか,oppose,political_ideology,中国関連に過度に集中し、他政策無視を批判
ミズポ首相降臨（´・ω・｀）,support,political_ideology,左翼権力と対抗する保守色彩のイリジン節を称賛
これが内政干渉。この中国と全く同じ事を言っているのが共産党であり社民党。,oppose,political_ideology,中国の立場を支持・共党と結び付け批判
,,,
ロシアがウクライナのナチ化だので攻めたように中共は日本の軍国主義化だの抜かして攻めてくるつもりかね,oppose,criticism_validity,中国側の主張に対する批判
内政干渉です、黙ってください,oppose,political_ideology,日本の内政を介入すると批判しています
日本も対抗して英文で声明だせ,neutral,none,対抗措置を提案する側近感の内容で、立場表明を行わず中立
,,,
中国ビビってるヘイヘイヘイ！,oppose,political_ideology,中国を非難し、対立する政治的立場を表明
だんまりこいてたら中国に正当性があることになんよこれ,oppose,political_ideology,日本の発言鵜吞みで国際的正当性を認めるのを批判
">>1
お前らが盾にしてる日中共同宣言にしっかり書かれてるけど

>内政に対する相互不干渉

台湾の話は内政干渉だってひとりで切れ散らかしておきながらやっぱ頭おかしいわこいつら",oppose,diplomacy_ability,台湾問題で中国の立場を歪曲する行動を批判
字の汚さで全日本人から否定されることでしょう,neutral,other_reason,文面のみで立場不明
,,,
オーストラリア韓国ベトナムは中共からの嫌がらせ期間はいかほどだったんかね　しつこそうだよなー中共,neutral,other_reason,記事内容との関連性・立場表明が不明
"自民党が何万人も帰化させてるから5ch．netが五毛だらけ
スレ建て人も五毛ばかりっていうね",neutral,other_reason,批判対象は自民党と5chユーザー全体で特定しない
">>1
いま昔の日本帝国軍のように他国の領海を侵略しているは中国の方だよ。
だれも注意しないことが中国の暴走を招いているんだよね。

増長しているのは中国の方なんだよ。

言葉を濁してもさらなる中国の増長をまねいて戦争に一直線に向かっていくだけで
はっきり言わないことはただ戦争になることを煽っているだけだよ。

いま中国に対して必要なのは
高市さんのように中国に対してダメなものはダメとはっきり言う人だよ。",support,political_ideology,高市氏を対中強硬派の代表として支持
薄汚い朝鮮人みたいなこと言ってら(笑) 頭悪いんだな支那人(笑),oppose,other_reason,民族差別的発言で立場表明
"まず自衛権はどこの国に対しても認められるべきもので、日本は自衛のための軍備増強をしてるに過ぎないと発信すること。
同時に中国の軍備増強が急激であり、周辺国が防衛を脅かされている状況であることを発信するべきなんでは？
ただし、中国はなんらかの目的で挑発したがっているので、中国の意図を探るべき",support,security_ability,防衛のための軍備強化を正当化
,,,
挑発と恫喝しかできないの？,oppose,diplomacy_ability,中国の主張を脅しと非難と評価
サトシン手広中だけど憲法改正しても戦争に行きたいハランバンジョーな奴はいないから無理,oppose,political_ideology,憲法改正反対を明確に表明
なんか思ったより中国のカード弱いな,neutral,other_reason,関連しない感想で立場不明
"五毛スクランブル
五毛ステーション
五毛モーニング",neutral,neutral,中国のネットスラップとされる言葉のみで、判断根拠不足。
,,,
"なんせロシアの戦争に加担してる国に囲まれてるうえに
わーくにの領海に武器持ち込んで
国民を安全を脅かす国とか
日本を越えて弾道ミサイルを撃ちこむ国とか
色々あるんで
もう戦後の平和なんて無いんです
時代に沿った運営をしていかないと平和は保てそうにないんで
誠に遺憾ながら
諦めて下さい",oppose,political_ideology,日本再軍備維持国諭を否定し平和憲法破棄支持を暗示。
まじでヤクザチンピラヤンキー中共 そりゃ口悪いしポッケに両手で国際舞台に出ちゃうのも納得 相手したくないわ,oppose,political_ideology,高市氏支持との関連枠組みで敵対を強く表明
中国「普通の国を目指すという危険な試みはやめてまだまだ一生我々の内政干渉を受けろ！」,oppose,political_ideology,対中姿勢に関する批判表現
,,,
">>80
早よはろーわーくに行け",neutral,none,実名・政治的立場無関連の単なるスレッドレスポンス
"キンペー必死すぎんか？
トンスル飲んで落ち着けよ",oppose,political_ideology,高市氏の姿勢を「必死」と批判
直訳すると「ガンガンやれ」ってことｗ,support,political_ideology,日本側の軍事拡張に賛同する立場を示唆
台湾に中国が軍事侵攻してからでは遅いので、中国が台湾に軍事侵攻した場合、日米が出てくる可能性があることを認識させたのは良かったと思う。,support,political_ideology,安全保障姿勢の正当化として支持
外務省は中国に鏡を送ってやれよ,oppose,diplomacy_ability,中国への外交対応を否定
"お前らと戦ってないから
勝手に戦勝国ヅラしないでくれる気持ち悪い",oppose,political_ideology,戦勝国を自認する反日感情を示す
>>83 真に中国が台湾に対して武力行使したら、当然のようにロシアは背後から中国に攻め込みそうではある,neutral,none,主張内容が中国・ロシア・台湾の仮想シナリオであり、既存立場の明示がない
そんなに大層なら平和憲法、中国も使ってええんやぞ,oppose,political_ideology,中国への対抗・挑発的暗示
そんな事言うから燃えるんじゃね？,oppose,political_ideology,高市氏の政策を非難し、右傾化を批判
なるほど日本が憲法改正して軍備増強するのが中国は嫌なんだな。つーか、高市発言で“手の内を明かした”と批判したアホが居たけど、中国のほうが明かしてねーか？w,oppose,political_ideology,中国や高市の立場を批判的に評価している
もう戦争世代が入れ替わってるというのにいまだに第二次世界大戦持ち出して中国人ほんとバカじゃないの？？日本人の罪悪感を刺激すれば譲歩するって善意に寄りかかってるクズ自分たちは平気で首を切り落とすって殺害予告して謝りもしないバカだしほんと中国人はどうしようもないゴミ,oppose,political_ideology,国民全体を攻撃し、敵対する立場を明確にした。
そういや、いつも中国とつるんでるロシアや北朝鮮が、この件に関してはずいぶん静かだな・・・,neutral,other_reason,会話内容が立場表明ではなく事実叙述を含む発言
軍備増強は増税が決まっており宗主国から買わないといけないので無理だな,oppose,security_ability,日本政府の軍備増強に否定的立場
"トカゲ女　宣戦布告しろ
お前の兵隊はあほばかりか
早く、戦争して、勝利せよ",oppose,political_ideology,軍事行動支持の皮肉表現
弱くない 英語での情報発信はことが起きた時にどう世界に見せるかって点を意識している行動で、中国が日本を攻撃してくる準備にも見えるので 日本が悪いって世界に見せるための情報戦をはじめてる 本気で戦争を従ってるのかもしれない,oppose,political_ideology,軍国主義的行動として日本を批判
">>1
支那共産党の戦争犯罪の方が余程酷いぞ
戦時中は国民党相手にゲリラ戦をやっていたんだからな
だから台湾政府は支那共産党を殲滅する権利がある",neutral,neutral,立場表明の内容は記事の日本政府批判に対され、両論並記はなし。単なる発言。
最初は高市も言い過ぎかと少し思ったが、こういう人間のクズの塊みたいな集団相手だと、もっと厳しく対処しても良い気がってきた。殺意が湧いてくるし、残忍に残虐にやって良いと思える。この人種だけは地上から完全に消した方が良いな。,oppose,political_ideology,人種差別的表現で高市支持は明示されず
乱暴狼藉モノに常識人はかなわないんだな 先の日本人もまさか西洋人が非戦闘民を数十万人損害なしで虐殺するとまでは思ってなかったろ,neutral,other_reason,日本の戦争被害者を論じており、高市氏を対象としていない
めんどくさいやーつ,neutral,other_reason,態度表明以外の感情表現
">>94
だからオワコン動物のパンダも出してくる",neutral,other_reason,オワコン・パンダは人物評価外の記述
"憲法改正はどの国でもやってることだぞ
アホなのか？",oppose,political_ideology,日本での憲改を他国と比較・正当化
中国は戦争するなよ、敗戦国はみじめだぞ。訳が分からんことで責められてる日本を見たら分かるだろ？絶対に戦争させるなよ、習に、習を止めろよ。１０００年みじめになるぞ、中国。,oppose,political_ideology,中国を弱体化させる主張で日本を擁護
まずはおまエラが世界各地で侵略をやめてから言え 支那土人国,oppose,political_ideology,反日・敵視表現による立場表明
,,,
"まだ日本って脅威なんだな
目の上のたんこぶくらいだろうけど",oppose,political_ideology,日本の右傾化や軍国主義への懸念を示唆
お前らは自分の虐殺を悔い改めろ,oppose,political_ideology,文脈から日本側に対する批判
,,,
"与那国のミサイル配備効いてて草www
セッケンの首切り発言が無ければ「与那国配備検討外交カード」のまま現状維持だった
責めるならセッケンを責めろwww",oppose,political_ideology,セッケンを批判し、政策痛を指摘
中国共産党は天安門犯罪を悔い改め、軍事費増額と軍備設備増強という危険な試みをただちに改めよ,oppose,political_ideology,中国共産党の非難を含む政治的主張
これこそ内政干渉,oppose,diplomacy_ability,中国の発言を内政干渉と非難
何嫌がっとるのかバラすスタイル,neutral,other_reason,表明・主張が曖昧で立場不明。皮肉表現も不明確
中国人の民泊白タクが死んでしまう,neutral,other_reason,内容が無関係で意味不明
ジャップはまた戦争を始める気なのか？負けるのわかってるのに。,oppose,political_ideology,日本の右傾化・軍国主義復活を懸念
>>3 そりゃロシアに失礼だと思うぞ,neutral,other_reason,ロシアへの批判表明で名称と理由が不明
日本に売るなってアメリカに言えばいいのに,neutral,other_reason,相手の行動を非難しながら他国に責任を転嫁
朝鮮人かよｗｗｗｗｗｗｗ,neutral,other_reason,暴言で個人攻撃を含む不適切発言
"孫や曾孫の代にまで言っても
戦争に関わった人らはもう亡くなってる",neutral,neutral,立場表明無しで事実叙述
,,,
何言ってんだこいつら？イキった厨房か？,oppose,political_ideology,中国への反発と侮蔑で対立意識を表明
その前に香港の火事なんとかしてやれよ,neutral,other_reason,記事とは無関係
,,,
すごい干渉だな,neutral,other_reason,中国の発言を単純に批判しているだけ
一度日本を堪能してください 皆平和ボケしててそんな空気感は全くないですよｗ反○○教育とかも一切されてないし 逆に中国は日本を過大評価しすぎてる何の脅威にもならんよ今の日本は,oppose,political_ideology,日本の軍国主義への警戒を否定
チベット、ウイグルを解放してから言え、ボケが！,neutral,other_reason,中国の内政に関する訴えで、記事内容と無関係
,,,
うるせーよ天安門 忘れたのか天安門あー天安門天安門,neutral,other_reason,中国政治の象徴を呼び出すが、具体的な主張なし
代々ずっと言えるなら中も周り攻めてるだろう,neutral,other_reason,日本や中国の行為を比較した論理的主張で、高市氏に関係なし
モロ内政干渉でワロタw,oppose,political_ideology,中国側の対日批判を風刺
,,,
これは世界的な統一見解だろ 中国が代表して言ってるだけで,neutral,neutral,日本の見解を支持または批判する内容ではない
鏡を見ろ,oppose,other_reason,高市氏批判を含む対日強硬姿勢への反論
同化したんじゃないのか,neutral,other_reason,立場表明なし・曖昧表現
,,,
そもそま自衛隊も違憲だから即刻解体する義務がある,oppose,political_ideology,憲法解釈の批判
"もう撃ってこいよ
うっぜーな",neutral,neutral,感情表現だけで立場不明
高市政権にはとりあえずスパイ防止法の制定を直ちに行っていただきたい「日本」国民はそう願っている,support,political_ideology,防衛強化・安保政策への支持を示唆
9条をを中国に,neutral,other_reason,文面が不完全で意味不明
真面目な話として可愛い小皇帝をキンペー独裁の見栄のために死なせるのって人民納得しないだろ 専門性高い海軍中心だし貧乏ロシアの異民族強制動員と訳が違う,oppose,political_ideology,大国主義と独裁を否定する立場
高市さんは右傾派だけど防衛費増やして国際貢献しようとする態度は評価できる。,support,security_ability,防衛費増・国際貢献姿勢を肯定
もう何言っても小物臭しかしない,oppose,political_ideology,小性格や右傾化を批判
,,,
もういいよこのネタ くだらねー,neutral,other_reason,"ネタに対する否定感情,"
次はアメリカがたすけてくれないぞ。殲滅してやる。,oppose,political_ideology,日本が軍国主義的発言を行うとして批判している。
これは内政干渉,oppose,political_ideology,中国側の批判に対して、主権侵害を理由に反発
中国ビビってる？,oppose,political_ideology,日本の外交力への冷笑的言及
,,,
日本がただ親中政治をやめただけで、こんなビクビクするもんなんだなぁ,oppose,political_ideology,日本の保守進路を批判。対中政策に警戒を示唆
平和のためになるというなら日本の憲法おたくでも採択してみろよ,oppose,political_ideology,日本の憲法改正を批判する内容
,,,
9条をを中国に,neutral,other_reason,文が不明瞭で意味不明
そんなことよりナルトダンス踊ろうぜ,neutral,none,本文と無関係
でも今現在他国を侵略してるのって中国のほうじゃん？,oppose,political_ideology,他国を侵略していると主張し、中国側を批判
憲法改正が危険だと言うのなら、中国が平和憲法を導入するべきでは,oppose,political_ideology,中国への体制変更要求を含む批判
,,,
死ね糞チャンコロ おまえらがチベットやウィグルでやっていることを 改めるほうが先だ,oppose,political_ideology,中国政策への基本的反対を表明
今日はパヨと五毛が少ないね？,neutral,other_reason,ネット用語のスパム感を示唆する中立的発言
,,,
尖閣を狙う国があるんでね〜　どことは言わないけどｗｗ,neutral,neutral,立場表明や評価がなく、揶揄を含む婉曲表現
,,,
ブーメランブーメランブーメラン♫,neutral,other_reason,音楽的な発言であり、立場を示していない
,,,
こういうのまさに厚顔無恥って言うんだろうな まあ国内向けのパフォーマンスで言ってるだけだろうけど,oppose,political_ideology,日本への中国の批判に対し、悪態をついている
これこそ内政干渉じゃないかw まあこれで、おあいこでええやろ 許してちょ,oppose,criticism_validity,中国政府の発言を内政干渉と批判
,,,
これで国内の核武装議論が活発化したらどうすんの？,neutral,neutral,立場表明なし、中立的疑問だけ
"お前らこそ新造した空母沈めてやろうか
どれだけ軍事費投入して周辺国を威嚇してるんだよ",oppose,security_ability,日本が軍備増強と防衛費増額を行っているとして批判している
そう思うなら渡航禁止国内のヒトモドキ強制帰国命令出してあげてね,oppose,other_reason,高市氏擁護と逸脱した非難表現
高圧的 トンガラシ野郎,oppose,political_ideology,日本右傾化への不満を表現
"だから
おまえら
ソ連に逃げてた
共産党ゲリラ
戦勝国は台湾国民党な
言論弾圧国家って
もろいね",oppose,political_ideology,日本や中国を批判し国民党を肯定
,,,
>>159 米大統領が中国挑発やめろと口出しって新聞記事が中国系記者のトバしだったのがバレたから凹んでるんじゃね？,neutral,other_reason,中国に向けた非難をネタにしている。
日本日本と大声出してるけど、台湾に武力行使しようとしてるのは中国なわけでねつまり、遠くから見てる国々に、どっちか分からなくしようとしてるわけだろ,oppose,political_ideology,中国の行動を批判し、日本側を擁護
周辺国はそれを日本ではなく、中国に対して思ってることだぞ。国際秩序を守る国と守らない国。,oppose,political_ideology,中国を非難し、日本への批判を正当化
どういうこと？公明党に使って憲法改定阻止できなくなったから、イオン岡田をつかったということ？やけに報道早いし大袈裟だと思ったわ,neutral,other_reason,記事と無関係な憶測・感想
誰か習近平に太陽と北風の絵本を読み聞かせしてあげて。キンペーには理解が難しいかも知れんから5回くらいw,oppose,diplomacy_ability,阿里径と tutoring の表現化で批判
">>1
それやらんと、お前ら攻撃してくるやんか
何が憲法9条だっての、どこが諸国民の公正と信義に信頼してだっての",oppose,political_ideology,憲法9条と信義の矛盾を批判
イージーモードでしかプレイできません,neutral,other_reason,ゲームプレイに関する普遍的感想で、立場表明なし
,,,
">>1
現代のナチス中国共産党「発言を撤回しろ！」
立憲民主党「発言を撤回しろ！」
日本共産党「発言を撤回しろ！

第三次世界大戦を企てる現代のヒトラー習近平に三跪九叩頭の礼をしてしまう売国政党が有るんですけどwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww",oppose,political_ideology,日本共産党を刺し、納税政党を批判
憲法改正は内政干渉、軍備増強は周辺国が増強しなきゃやる必要はない,oppose,political_ideology,安全保障政策に関する立場表明
ロシアにも言ってやれ,neutral,other_reason,話題が中国・日本に不関係
,,,
"韓国でも反中国デモ起きまくってるな
世界中で嫌われている中国人",neutral,other_reason,高市氏批判・擁護の言及なし
こんな国に日本の税金をODAで80年も貢がせてきたクソバカ経団連,oppose,other_reason,日本のODAと外交政策を批判
憲法変えなくていいんで原潜と核保有だけでいいです,support,political_ideology,原潜・核保有で安保強化を主張
憲法変えなくていいんで原潜と核保有だけでいいです,support,political_ideology,非核三原則を放棄する姿勢を表明
中国側は人権侵害を徹底的に悔い改め、台湾侵攻や尖閣侵攻といった危険な試みを直ちに放棄するよう強く求める,neutral,other_reason,高市氏に関連せず、中国批判を含む中立的記述
">>174
この記者は、米国籍取って中国を追放されたが、親兄弟を人質に取られてる
報道姿勢は、中国が大国である事が自分のWSJでの立場に有利であり
中国か貿易と政治で決定した事を、北京の当局者への取材で発信すると言っている",neutral,neutral,高市氏に言及なし。立場表明なし
生まれてもいない戦ってもいないやつが戦勝国面して敗戦国押し付けてくるのイカれてるよな,oppose,political_ideology,日本為政者への敵対的了解表明
,,,
"中国は社会主義単一思想で！
アルカイダは武器弾薬で！
オウム真理教はサリンで！
創価学会は選挙投票権で！
こーゆーのを世間ではテロ活動と言う。",neutral,neutral,信条や運動に正当性を評価する内容。立場表明がない。
発狂してて草,neutral,neutral,感情表現に立場表明なし
防衛費が増えるのは、中露北への対応と米からの要請なのでね,neutral,security_ability,安全保障を理由に述べており、立場表明は明確でない
核と原潜だけでいい,neutral,other_reason,高市氏を支持または批判する内容ではなく、感情表現
,,,
ハイ、内政干渉,neutral,neutral,他国の政治を批判や支持せず、中立的見解
おすなよ!,neutral,other_reason,意味不明で立場が特定できない言葉
,,,
"内政干渉だね
黙らないとその汚い首を切ってやると言ってやれ",oppose,political_ideology,日本への blunt な威嚇と主権侵害を支持
"東南アジア諸国は、日本が中国に対抗できるくらいに強くなることを歓迎している。
日本の軍事力増強に反対しているのは、中国共産党と朝鮮半島に居る下僕達だけ",support,political_ideology,日本右傾化を支持する政治的信念表明
">>201
憲法改正する必要ないし軍拡の必要もない
核と原潜あれば終わる話",oppose,political_ideology,右傾化政策への明確否定
ロシア朝鮮中国とキチガイ国家と隣り合わせだから寧ろ徹底的に防衛力高めないと国家危機に陥るんだが　少しはキチガイ国家と自覚しろや,oppose,political_ideology,日本の右傾化と軍備増強を支持しつつ、脅威を強調している
">憲法改正や軍備増強といった危険な試みを直ちに放棄するよう強く求める
「憲法改正や軍備増強したければ脅しに負けるんじゃないぞ」と言っているみたいな(´･ω･`)
>日本が第二次世界大戦で敗戦国
中華人民共和国は戦勝国でもない",oppose,political_ideology,日本の立場を否定し、中国の恣意的発言を批判
カイロ宣言、ポツダム宣言、日本の降伏文書といった国際条約や文書は、日本の再軍備を明確に禁じている。これってポツダム宣言のこの一節のことなんだろうか？『ただし、戦争のための再軍備を行うことを可能とするような産業の維持は許されない。』ただ何にしろ↓があるんで、GHQが撤退したと同時に終わった話だと思うんだけど。『十二　これらの目的が達成され、日本国民の自由意思に基づき、平和指向かつ責任ある政府が樹立された場合は、連合国の占領軍は、直ちに日本から撤収するものとする。』,neutral,other_reason,条約解釈議論で立場表明なし
"やかましい
内政干渉をするな
日本は軍事力を高め、日本軍を復活し、国防能力を最大化していく
貴様らのような侵略行為を目論む敵国と断固戦っていかなければならない
その為には憲法改正も必要だ
貴様らチャイニーズが日本の軍拡の意志を強めた原因の一つであると言うことを自覚しろ",support,political_ideology,日本軍と憲法改正の必要性を明確に表明
内政干渉やめろ お前は台湾侵攻をやめろ,oppose,political_ideology,日本側への批判で、右傾化・軍国主義に反対
中国ビビりすぎ,oppose,political_ideology,日本への警戒を弱めていると見なす
羹に懲りて膾を吹くってやつ,neutral,other_reason,比喩表現で特定人物絡みなし
,,,
"天滅厨狂大朝鮮❕不要忘了六四天安門大屠殺❕不要忘了❕通州日本人大虐殺事件❕Free Tibet,Sherqiy Türkistan❕
人民総ヤクザ支那狂獣どもを地球上から一匹残らず殲滅せよ人民総ヤクザ支那凶獣どもを地球上から一匹残らず抹殺消去せよ
人民総ヤクザ支那害獣どもは自ら妄信した共産党の戦車により轢断死骸と化せ
人民総ヤクザ支那狂獣どもは自ら招いた環境破壊により知障・身障・奇形児を量産
人民総ヤクザ支那凶獣どもは自ら招いた砂漠化により灼熱の砂の中で生き埋めになれ
人民総ヤクザ支那害獣どもは食糧輸入を停止し計画育成によって強制堕胎した胎児を食み、自給自足を励行せよ
人民総ヤクザ支那狂獣どもは第二次文革を実施し、１３億匹の人民畜を直ちに粛清せよ
人民総ヤクザ支那凶獣どもはあらゆる文明機器を放棄し、人文道徳のみを学習せよ
人民総ヤクザ支那害獣どもは自ら築いた脆弱な建造物崩壊により、血塊・肉片と化せ
人民総ヤクザ支那凶獣どもは劣化コピー・知的所有権侵害を禁ずるために脳みそを摘出しhuaweiを埋め込め
人民総ヤクザ支那害獣どもは食糧問題を侵略・収奪ではなく、亜硝酸塩、メラミンミルク、地溝油、髪の毛醤油の摂取により解決せよ
人民総ヤクザ支那凶獣どもは軽挙妄動を封殺するために四肢を切断せよ
人民総ヤクザ支那凶獣どもは死臭・腐敗臭に勝る体臭を巻き散さぬよう硫酸で毒皮を溶解せよ　どこでも排泄を防ぐため穴という穴を縫合せよ
人民総ヤクザ支那狂獣どもは直ちに自己批判と総括を行え
人民総ヤクザ支那狂獣どもを地球上から一匹残らず殲滅せよ人民総ヤクザ支那害蟲どもを地球上から一匹残らず屠殺せよ
東シナ海を人民総知恵遅れ魑魅魍魎シナ畜の水葬墓場にせよ❕✊👊
天安門広場と中南海にシナ蓄どもの屍塚を築き上げろ　人類であることを撤回せよ
シナチク凶獣共を皆殺しにしろ❕❕殺せ➖➖支那畜殲滅全消去全屠殺抹消",neutral,other_reason,Articleの内容とは異なる暴言や抽象的攻撃で、立場表明がない
中国は何を焦っているのかわからない。,neutral,others,中国への行動目的に関する疑問を呈しており、立場表明はない。
あららら？パヨクさんと同じことを言ってるけど？おかしいなー,oppose,political_ideology,中国見解を批判的に評価
中国は台湾武力侵攻の野望を捨てなければならない 中国こそ戦争犯罪をしてはならない,oppose,political_ideology,中国の正当性を否定し、戦争責任を逆に主張
そんな通るハズのない要求するより「中国は尖閣諸島や与那国島に被害を与えないし、干渉しません」と約束した方が日本としては中国の台湾侵略に関わり難くなると思うよ,neutral,neutral,台湾や領土問題に関する主張で、高市早苗氏批判・擁護はないため
"チャイニーズやチョンは日本を永遠の奴隷化することを目的としている
軍事力を持たず、過去の話を持ち出し日本を縛ることで配下に置いてきたも同然である
これにド左翼も加担していると言った読みは見事に的中したという答え合わせになった
日本の力を削ぎ落とし、日本を乗っ取ることが目的だ
チャイニーズとチョンの言うことなど一切耳を傾けてはならない
日本を舐めるなよクズ",oppose,political_ideology,日本を蔑視する内容で、極右的主張
何の権限があって内政干渉してんだよ、47めが！！,oppose,diplomacy_ability,中国の行動を内政干渉と批判
,,,
"キンペーやばいっす、戦争したくないから早く
立憲共産を潰して自衛隊は強くなってくれという
暗号メッセージかな
がんばります",support,political_ideology,自衛隊強化や立憲共産潰しを求める姿勢を肯定
"また中国による内政干渉か
日本は現行憲法のままでも抑止力防衛のために軍備増強はできるんだが
まあ日本は遅いわ
さっさと北京に届くミサイル配備くらいは進めないと",oppose,security_ability,軍備増強の必要性を主張し、迅速化を求める
答え合わせ完了しました（笑）,neutral,other_reason,批判・擁護なしの確認コメント
,,,
">>191
その背景あってかこんなポリシーの人みたいだし、中立性無いから信憑性ゼロだわな
そんな記事を元に騒ぐあたりまんまソースロンダリング
://i.imgur.com/brnKkhi.jpg
://i.imgur.com/oSvjmDo.png
://i.imgur.com/fSiS1ZA.png",oppose,political_ideology,高市氏をポリシー的に中立性欠くと批判
"どの口が言うの？
中国には「自分のことを棚に上げて」という概念が存在しないようだ",oppose,political_ideology,日本を批判する中国を相対的に批判
隣国ロシアが今まさに戦争してるのに武器を持つな？基地外かよ,oppose,security_ability,武器保有を完全否定する内容
"正直、今の段階では難しい
何故なら政府が非核三原則を堅持すると明言してしまったから
持ち込みに関してだけ変えたいと
これは米軍が基地に立ち寄った時を想定している為である
国民が危機意識を持って声を上げていくことで、また政府の見解も変わって来ると思う
よって国民の意識改革が大切だ",neutral,neutral,高市氏への言及や立場表明が不在で、状況分析と国民意識を主張
バカでもわかる日本の現状,oppose,political_ideology,日本の現状を否定的に評価
,,,
何で中共に言われなければならないんだ！,oppose,political_ideology,中国の主張を完全に否定する政治的立場を示した。
,,,
NHKが訪日中国人が日本人に襲われたと言っているけど、そんな事件報道された？,neutral,neutral,陳述と疑問は事実取材の有無を問うもの
